rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
428,78,78,2022,Super-NaturalInstructions: Generalization via Declarative Instructions on 1600+ NLP Tasks,"Yizhong Wang, Swaroop Mishra, Pegah Alipoormolabashi, Yeganeh Kordi, Amirreza Mirzaei, Anjana Arunkumar, Arjun Ashok, Arut Selvan Dhanasekaran, et al.",Conference on Empirical Methods in Natural Language Processing,2022-04-16,1106,119,235.232,Natural Language Processing and Knowledge,benchmark/dataset; transformer,nlp,How well can NLP models generalize to a variety of unseen tasks when provided with task instructions?,"high citation signal (1,106); influential citation signal (119); open-access PDF metadata","Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.18653/v1/2022.emnlp-main.340,https://www.semanticscholar.org/paper/06d7cb8c8816360feb33c3367073e0ef66d7d0b0,https://aclanthology.org/2022.emnlp-main.340.pdf,10.18653/v1/2022.emnlp-main.340,2204.07705,,253098274,Computer Science,JournalArticle; Conference,large language models,1,citations=1106; influential=119; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"How well can NLP models generalize to a variety of unseen tasks when provided with task instructions? To address this question, we first introduce Super-NaturalInstructions, a benchmark of 1,616 diverse NLP tasks and their expert-written instructions. Our collection covers 76 distinct task types, including but not limited to classification, extraction, infilling, sequence tagging, text rewriting, and text composition. This large and diverse collection of tasks enables rigorous benchmarking of cross-task generalization under instructions—training models to follow instructions on a subset of tasks and evaluating them on the remaining unseen ones.Furthermore, we build Tk-Instruct, a transformer model trained to follow a variety of in-context instructions (plain language task definitions or k-shot examples). Our experiments show that Tk-Instruct outperforms existing instruction-following models such as InstructGPT by over 9% on our benchmark despite being an order of magnitude smaller. We further analyze generalization as a function of various scaling parameters, such as the number of observed tasks, the number of instances per task, and model sizes. We hope our dataset and model facilitate future progress towards more general-purpose NLP models."
431,79,79,2022,MaPLe: Multi-modal Prompt Learning,"Muhammad Uzair Khattak, H. Rasheed, M. Maaz, Salman H. Khan, F. Khan",Computer Vision and Pattern Recognition,2022-10-06,1088,211,251.839,Foundation Models and Large Language Models,metadata-ranked,foundation-models; multimodal; nlp; vision,Pre-trained vision-language (V-L) models such as CLIP have shown excellent generalization ability to downstream tasks.,"high citation signal (1,088); influential citation signal (211); recognized venue; open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/CVPR52729.2023.01832,https://www.semanticscholar.org/paper/0d0dbfb1b315a43216020abaf74d289456198219,https://arxiv.org/pdf/2210.03117,10.1109/CVPR52729.2023.01832,2210.03117,,252735181,Computer Science,JournalArticle; Conference,multimodal learning; natural language processing,2,citations=1088; influential=211; recognized venue; resource signal; open PDF metadata; title AI matches=1; AI term matches=5; query hits=2,"Pre-trained vision-language (V-L) models such as CLIP have shown excellent generalization ability to downstream tasks. However, they are sensitive to the choice of input text prompts and require careful selection of prompt templates to perform well. Inspired by the Natural Language Processing (NLP) literature, recent CLIP adaptation approaches learn prompts as the textual inputs to fine-tune CLIP for downstream tasks. We note that using prompting to adapt representations in a single branch of CLIP (language or vision) is sub-optimal since it does not allow the flexibility to dynamically adjust both representation spaces on a downstream task. In this work, we propose Multi-modal Prompt Learning (MaPLe) for both vision and language branches to improve alignment between the vision and language representations. Our design promotes strong coupling between the vision-language prompts to ensure mutual synergy and discourages learning independent uni-modal solutions. Further, we learn separate prompts across different early stages to progressively model the stage-wise feature relationships to allow rich context learning. We evaluate the effectiveness of our approach on three representative tasks of generalization to novel classes, new target datasets and unseen domain shifts. Compared with the state-of-the-art method Co-CoOp, MaPLe exhibits favorable performance and achieves an absolute gain of 3.45% on novel classes and 2.72% on overall harmonic-mean, averaged over 11 diverse image recognition datasets. Our code and pre-trained models are available at https://github.com/muzairkhattak/multimodal-prompt-learning."
432,80,80,2022,Target-aware Dual Adversarial Learning and a Multi-scenario Multi-Modality Benchmark to Fuse Infrared and Visible for Object Detection,"Jinyuan Liu, Xin Fan, Zhanbo Huang, Guanyao Wu, Risheng Liu, Wei Zhong, Zhongxuan Luo",Computer Vision and Pattern Recognition,2022-03-30,1078,138,248.726,Vision and Multimodal Learning,benchmark/dataset,vision; trustworthy-ai,This study addresses the issue of fusing infrared and visible images that appear differently for object detection.,"high citation signal (1,078); influential citation signal (138); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR52688.2022.00571,https://www.semanticscholar.org/paper/b728dbb572b6437e95c1e5062df9c57ccb6f74b7,https://arxiv.org/pdf/2203.16220,10.1109/CVPR52688.2022.00571,2203.16220,,247793193,Computer Science; Engineering,JournalArticle; Conference,deep learning,1,citations=1078; influential=138; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=3,"This study addresses the issue of fusing infrared and visible images that appear differently for object detection. Aiming at generating an image of high visual quality, previous approaches discover commons underlying the two modalities and fuse upon the common space either by iterative optimization or deep networks. These approaches neglect that modality differences implying the complementary information are extremely important for both fusion and subsequent detection task. This paper proposes a bilevel optimization formulation for the joint problem of fusion and detection, and then unrolls to a target-aware Dual Adversarial Learning (TarDAL) network for fusion and a commonly used detection network. The fusion network with one generator and dual discriminators seeks commons while learning from differences, which preserves structural information of targets from the infrared and textural details from the visible. Furthermore, we build a synchronized imaging system with calibrated infrared and optical sensors, and collect currently the most comprehensive benchmark covering a wide range of scenarios. Extensive experiments on several public datasets and our benchmark demonstrate that our method outputs not only visually appealing fusion but also higher detection mAP than the state-of-the-art approaches. The source code and benchmark are available at https://github.com/dlut-dimt/TarDAL."
433,81,81,2022,LLM.int8(): 8-bit Matrix Multiplication for Transformers at Scale,"Tim Dettmers, M. Lewis, Younes Belkada, Luke Zettlemoyer",Advances in Neural Information Processing Systems 35,2022-08-15,1074,105,230.85,Foundation Models and Large Language Models,transformer,foundation-models,Large language models have been widely adopted but require significant GPU memory for inference.,"high citation signal (1,074); influential citation signal (105); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2208.07339,https://www.semanticscholar.org/paper/4be7d1524edb0137599a5cc95f72844b85a52fe1,https://arxiv.org/pdf/2208.07339,10.48550/arXiv.2208.07339,2208.07339,,251564521,Computer Science,JournalArticle,large language models,1,citations=1074; influential=105; resource signal; open PDF metadata; title AI matches=2; AI term matches=4,"Large language models have been widely adopted but require significant GPU memory for inference. We develop a procedure for Int8 matrix multiplication for feed-forward and attention projection layers in transformers, which cut the memory needed for inference by half while retaining full precision performance. With our method, a 175B parameter 16/32-bit checkpoint can be loaded, converted to Int8, and used immediately without performance degradation. This is made possible by understanding and working around properties of highly systematic emergent features in transformer language models that dominate attention and transformer predictive performance. To cope with these features, we develop a two-part quantization procedure, LLM.int8(). We first use vector-wise quantization with separate normalization constants for each inner product in the matrix multiplication, to quantize most of the features. However, for the emergent outliers, we also include a new mixed-precision decomposition scheme, which isolates the outlier feature dimensions into a 16-bit matrix multiplication while still more than 99.9% of values are multiplied in 8-bit. Using LLM.int8(), we show empirically it is possible to perform inference in LLMs with up to 175B parameters without any performance degradation. This result makes such models much more accessible, for example making it possible to use OPT-175B/BLOOM on a single server with consumer GPUs. We open-source our software."
434,82,82,2022,Plug-and-Play Diffusion Features for Text-Driven Image-to-Image Translation,"Narek Tumanyan, Michal Geyer, Shai Bagon, Tali Dekel",Computer Vision and Pattern Recognition,2022-11-22,1073,138,238.624,Generative Models and Synthetic Media,transformer; generative,foundation-models; generative-ai; nlp; vision; reinforcement-learning,"Large-scale text-to-image generative models have been a revolutionary breakthrough in the evolution of generative AI, synthesizing diverse images with highly complex visual concepts.","high citation signal (1,073); influential citation signal (138); recognized venue; open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/CVPR52729.2023.00191,https://www.semanticscholar.org/paper/b000d6865db824af1563708fb7a545ddd65c6b3a,https://arxiv.org/pdf/2211.12572,10.1109/CVPR52729.2023.00191,2211.12572,,253801961,Computer Science,JournalArticle; Conference,generative AI diffusion models,1,citations=1073; influential=138; recognized venue; open PDF metadata; AI term matches=5,"Large-scale text-to-image generative models have been a revolutionary breakthrough in the evolution of generative AI, synthesizing diverse images with highly complex visual concepts. However, a pivotal challenge in leveraging such models for real-world content creation is providing users with control over the generated content. In this paper, we present a new framework that takes text-to- image synthesis to the realm of image-to-image translation - given a guidance image and a target text prompt as input, our method harnesses the power of a pre-trained text-to-image diffusion model to generate a new image that complies with the target text, while preserving the semantic layout of the guidance image. Specifically, we observe and empirically demonstrate that fine-grained control over the generated structure can be achieved by manipulating spatial features and their self-attention inside the model. This results in a simple and effective approach, where features extracted from the guidance image are directly injected into the generation process of the translated image, requiring no training or fine-tuning. We demonstrate high-quality results on versatile text-guided image translation tasks, including translating sketches, rough drawings and animations into realistic images, changing the class and appearance of objects in a given image, and modifying global qualities such as lighting and color."
436,83,83,2022,"OFA: Unifying Architectures, Tasks, and Modalities Through a Simple Sequence-to-Sequence Learning Framework","Peng Wang, An Yang, Rui Men, Junyang Lin, Shuai Bai, Zhikang Li, Jianxin Ma, Chang Zhou, et al.",International Conference on Machine Learning,2022-02-07,1069,173,244.686,Foundation Models and Large Language Models,metadata-ranked,multimodal; nlp; vision,"In this work, we pursue a unified paradigm for multimodal pretraining to break the scaffolds of complex task/modality-specific customization.","high citation signal (1,069); influential citation signal (173); recognized venue","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/1bfa62ddfa3f6691e0e40c06f8ead594b6449cfa,https://www.semanticscholar.org/paper/1bfa62ddfa3f6691e0e40c06f8ead594b6449cfa,,,2202.03052,,246634906,Computer Science,JournalArticle; Conference,large language models; multimodal learning,2,citations=1069; influential=173; recognized venue; resource signal; open PDF metadata; AI term matches=3; query hits=2,"In this work, we pursue a unified paradigm for multimodal pretraining to break the scaffolds of complex task/modality-specific customization. We propose OFA, a Task-Agnostic and Modality-Agnostic framework that supports Task Comprehensiveness. OFA unifies a diverse set of cross-modal and unimodal tasks, including image generation, visual grounding, image captioning, image classification, language modeling, etc., in a simple sequence-to-sequence learning framework. OFA follows the instruction-based learning in both pretraining and finetuning stages, requiring no extra task-specific layers for downstream tasks. In comparison with the recent state-of-the-art vision&language models that rely on extremely large cross-modal datasets, OFA is pretrained on only 20M publicly available image-text pairs. Despite its simplicity and relatively small-scale training data, OFA achieves new SOTAs in a series of cross-modal tasks while attaining highly competitive performances on uni-modal tasks. Our further analysis indicates that OFA can also effectively transfer to unseen tasks and unseen domains. Our code and models are publicly available at https://github.com/OFA-Sys/OFA."
437,84,84,2022,Interpretability in the Wild: a Circuit for Indirect Object Identification in GPT-2 small,"Kevin Wang, Alexandre Variengien, Arthur Conmy, Buck Shlegeris, J. Steinhardt",International Conference on Learning Representations,2022-11-01,1064,168,233.175,Foundation Models and Large Language Models,transformer; trustworthy-ai,foundation-models; nlp; trustworthy-ai,Research in mechanistic interpretability seeks to explain behaviors of machine learning models in terms of their internal components.,"high citation signal (1,064); influential citation signal (168); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2211.00593,https://www.semanticscholar.org/paper/6edd112383ad494f5f2eba72b6f4ffae122ce61f,https://arxiv.org/pdf/2211.00593,10.48550/arXiv.2211.00593,2211.00593,,253244237,Computer Science,JournalArticle,large language models; machine learning,2,citations=1064; influential=168; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,"Research in mechanistic interpretability seeks to explain behaviors of machine learning models in terms of their internal components. However, most previous work either focuses on simple behaviors in small models, or describes complicated behaviors in larger models with broad strokes. In this work, we bridge this gap by presenting an explanation for how GPT-2 small performs a natural language task called indirect object identification (IOI). Our explanation encompasses 26 attention heads grouped into 7 main classes, which we discovered using a combination of interpretability approaches relying on causal interventions. To our knowledge, this investigation is the largest end-to-end attempt at reverse-engineering a natural behavior""in the wild""in a language model. We evaluate the reliability of our explanation using three quantitative criteria--faithfulness, completeness and minimality. Though these criteria support our explanation, they also point to remaining gaps in our understanding. Our work provides evidence that a mechanistic understanding of large ML models is feasible, opening opportunities to scale our understanding to both larger models and more complex tasks."
438,85,85,2022,Interleaving Retrieval with Chain-of-Thought Reasoning for Knowledge-Intensive Multi-Step Questions,"H. Trivedi, Niranjan Balasubramanian, Tushar Khot, Ashish Sabharwal",Annual Meeting of the Association for Computational Linguistics,2022-12-20,1063,141,227.717,Foundation Models and Large Language Models,retrieval,foundation-models; nlp,Prompting-based large language models (LLMs) are surprisingly powerful at generating natural language reasoning steps or Chains-of-Thoughts (CoT) for multi-step question answering (QA).,"high citation signal (1,063); influential citation signal (141); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2212.10509,https://www.semanticscholar.org/paper/f208ea909fa7f54fea82def9a92fd81dfc758c39,http://arxiv.org/pdf/2212.10509,10.48550/arXiv.2212.10509,2212.10509,,254877499,Computer Science,JournalArticle; Conference,large language models,1,citations=1063; influential=141; open PDF metadata; AI term matches=4,"Prompting-based large language models (LLMs) are surprisingly powerful at generating natural language reasoning steps or Chains-of-Thoughts (CoT) for multi-step question answering (QA). They struggle, however, when the necessary knowledge is either unavailable to the LLM or not up-to-date within its parameters. While using the question to retrieve relevant text from an external knowledge source helps LLMs, we observe that this one-step retrieve-and-read approach is insufficient for multi-step QA. Here, what to retrieve depends on what has already been derived, which in turn may depend on what was previously retrieved. To address this, we propose IRCoT, a new approach for multi-step QA that interleaves retrieval with steps (sentences) in a CoT, guiding the retrieval with CoT and in turn using retrieved results to improve CoT. Using IRCoT with GPT3 substantially improves retrieval (up to 21 points) as well as downstream QA (up to 15 points) on four datasets: HotpotQA, 2WikiMultihopQA, MuSiQue, and IIRC. We observe similar substantial gains in out-of-distribution (OOD) settings as well as with much smaller models such as Flan-T5-large without additional training. IRCoT reduces model hallucination, resulting in factually more accurate CoT reasoning."
439,86,86,2022,Large-Scale Contrastive Language-Audio Pretraining with Feature Fusion and Keyword-to-Caption Augmentation,"Yusong Wu, K. Chen, Tianyu Zhang, Yuchen Hui, Taylor Berg-Kirkpatrick, S. Dubnov","IEEE International Conference on Acoustics, Speech, and Signal Processing",2022-11-12,1062,180,233.094,"Representation, Self-Supervised, and Transfer Learning",self-supervised; retrieval,multimodal; nlp,Contrastive learning has shown remarkable success in the field of multimodal representation learning.,"high citation signal (1,062); influential citation signal (180); open-access PDF metadata","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.1109/ICASSP49357.2023.10095969,https://www.semanticscholar.org/paper/e9bc29cfcfbea4d137652d10715a9c9389349a90,https://arxiv.org/pdf/2211.06687,10.1109/ICASSP49357.2023.10095969,2211.06687,,253510826,Computer Science; Engineering,JournalArticle; Conference,large language models; multimodal learning; natural language processing,3,citations=1062; influential=180; open PDF metadata; AI term matches=3; query hits=3,"Contrastive learning has shown remarkable success in the field of multimodal representation learning. In this paper, we propose a pipeline of contrastive language-audio pretraining to develop an audio representation by combining audio data with natural language descriptions. To accomplish this target, we first release LAION-Audio-630K, a large collection of 633,526 audio-text pairs from different data sources. Second, we construct a contrastive language-audio pretraining model by considering different audio encoders and text encoders. We incorporate the feature fusion mechanism and keyword-to-caption augmentation into the model design to further enable the model to process audio inputs of variable lengths and enhance the performance. Third, we perform comprehensive experiments to evaluate our model across three tasks: text-to-audio retrieval, zero-shot audio classification, and supervised audio classification. The results demonstrate that our model achieves superior performance in text-to-audio retrieval task. In audio classification tasks, the model achieves state-of-the-art performance in the zero-shot setting and is able to obtain performance comparable to models’ results in the non-zero-shot setting. LAION-Audio-630K1 and the proposed model 2 are both available to the public."
440,87,87,2022,Scaling Laws for Reward Model Overoptimization,"Leo Gao, John Schulman, Jacob Hilton",International Conference on Machine Learning,2022-10-19,1060,103,240.295,Foundation Models and Large Language Models,benchmark/dataset; reinforcement-learning,generative-ai; reinforcement-learning,"In reinforcement learning from human feedback, it is common to optimize against a reward model trained to predict human preferences.","high citation signal (1,060); influential citation signal (103); recognized venue","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/fb3dc5e20e0a71134ca916f0d6d8d41f01225b4b,https://www.semanticscholar.org/paper/fb3dc5e20e0a71134ca916f0d6d8d41f01225b4b,,,2210.10760,,252992904,Computer Science; Mathematics,JournalArticle; Conference,reinforcement learning,1,citations=1060; influential=103; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=3,"In reinforcement learning from human feedback, it is common to optimize against a reward model trained to predict human preferences. Because the reward model is an imperfect proxy, optimizing its value too much can hinder ground truth performance, in accordance with Goodhart's law. This effect has been frequently observed, but not carefully measured due to the expense of collecting human preference data. In this work, we use a synthetic setup in which a fixed""gold-standard""reward model plays the role of humans, providing labels used to train a proxy reward model. We study how the gold reward model score changes as we optimize against the proxy reward model using either reinforcement learning or best-of-$n$ sampling. We find that this relationship follows a different functional form depending on the method of optimization, and that in both cases its coefficients scale smoothly with the number of reward model parameters. We also study the effect on this relationship of the size of the reward model dataset, the number of reward model and policy parameters, and the coefficient of the KL penalty added to the reward in the reinforcement learning setup. We explore the implications of these empirical results for theoretical considerations in AI alignment."
441,88,88,2022,A Survey on In-context Learning,"Qingxiu Dong, Lei Li, Damai Dai, Ce Zheng, Zhiyong Wu, Baobao Chang, Xu Sun, Jingjing Xu, et al.",Conference on Empirical Methods in Natural Language Processing,2022-12-31,1059,55,222.607,Foundation Models and Large Language Models,survey/review,foundation-models; nlp,"With the increasing capabilities of large language models (LLMs), in-context learning (ICL) has emerged as a new paradigm for natural language processing (NLP), where LLMs make predictions based on contexts augmented with a few examples.","high citation signal (1,059); influential citation signal (55)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.18653/v1/2024.emnlp-main.64,https://www.semanticscholar.org/paper/30c0cdc414f68211d5d0514df027cec22e005174,,10.18653/v1/2024.emnlp-main.64,2301.00234,,255372865,Computer Science; Linguistics,JournalArticle; Conference; Review,large language models; natural language processing,2,citations=1059; influential=55; survey/benchmark signal; open PDF metadata; AI term matches=5; query hits=2,"With the increasing capabilities of large language models (LLMs), in-context learning (ICL) has emerged as a new paradigm for natural language processing (NLP), where LLMs make predictions based on contexts augmented with a few examples. It has been a significant trend to explore ICL to evaluate and extrapolate the ability of LLMs. In this paper, we aim to survey and summarize the progress and challenges of ICL. We first present a formal definition of ICL and clarify its correlation to related studies. Then, we organize and discuss advanced techniques, including training strategies, prompt designing strategies, and related analysis. Additionally, we explore various ICL application scenarios, such as data engineering and knowledge updating. Finally, we address the challenges of ICL and suggest potential directions for further research. We hope that our work can encourage more research on uncovering how ICL works and improving ICL."
442,89,89,2022,MaxViT: Multi-Axis Vision Transformer,"Zhengzhong Tu, Hossein Talebi, Han Zhang, Feng Yang, P. Milanfar, A. Bovik, Yinxiao Li",European Conference on Computer Vision,2022-04-04,1053,88,226.969,Vision and Multimodal Learning,transformer; self-supervised; generative,generative-ai; vision,Transformers have recently gained significant attention in the computer vision community.,"high citation signal (1,053); influential citation signal (88); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.48550/arXiv.2204.01697,https://www.semanticscholar.org/paper/2ad12a7be5eaf339a98c4defd8669e11fe726acc,http://arxiv.org/pdf/2204.01697,10.48550/arXiv.2204.01697,2204.01697,,247939839,Computer Science,JournalArticle; Conference,computer vision,1,citations=1053; influential=88; resource signal; open PDF metadata; title AI matches=1; AI term matches=5,"Transformers have recently gained significant attention in the computer vision community. However, the lack of scalability of self-attention mechanisms with respect to image size has limited their wide adoption in state-of-the-art vision backbones. In this paper we introduce an efficient and scalable attention model we call multi-axis attention, which consists of two aspects: blocked local and dilated global attention. These design choices allow global-local spatial interactions on arbitrary input resolutions with only linear complexity. We also present a new architectural element by effectively blending our proposed attention model with convolutions, and accordingly propose a simple hierarchical vision backbone, dubbed MaxViT, by simply repeating the basic building block over multiple stages. Notably, MaxViT is able to ''see'' globally throughout the entire network, even in earlier, high-resolution stages. We demonstrate the effectiveness of our model on a broad spectrum of vision tasks. On image classification, MaxViT achieves state-of-the-art performance under various settings: without extra data, MaxViT attains 86.5% ImageNet-1K top-1 accuracy; with ImageNet-21K pre-training, our model achieves 88.7% top-1 accuracy. For downstream tasks, MaxViT as a backbone delivers favorable performance on object detection as well as visual aesthetic assessment. We also show that our proposed model expresses strong generative modeling capability on ImageNet, demonstrating the superior potential of MaxViT blocks as a universal vision module. The source code and trained models will be available at https://github.com/google-research/maxvit."
443,90,90,2022,Multimodal Learning With Transformers: A Survey,"P. Xu, Xiatian Zhu, D. Clifton",IEEE Transactions on Pattern Analysis and Machine Intelligence,2022-06-13,1048,27,223.674,Vision and Multimodal Learning,survey/review; transformer,multimodal; vision,"Transformer is a promising neural network learner, and has achieved great success in various machine learning tasks.","high citation signal (1,048); influential citation signal (27); recognized venue; open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TPAMI.2023.3275156,https://www.semanticscholar.org/paper/622428f5122ad12a40229e1768ecb929fd747ee7,https://ieeexplore.ieee.org/ielx7/34/4359286/10123038.pdf,10.1109/TPAMI.2023.3275156,2206.06488,37167049,249642175,Computer Science; Medicine,JournalArticle; Review,machine learning; multimodal learning,2,citations=1048; influential=27; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"Transformer is a promising neural network learner, and has achieved great success in various machine learning tasks. Thanks to the recent prevalence of multimodal applications and Big Data, Transformer-based multimodal learning has become a hot topic in AI research. This paper presents a comprehensive survey of Transformer techniques oriented at multimodal data. The main contents of this survey include: (1) a background of multimodal learning, Transformer ecosystem, and the multimodal Big Data era, (2) a systematic review of Vanilla Transformer, Vision Transformer, and multimodal Transformers, from a geometrically topological perspective, (3) a review of multimodal Transformer applications, via two important paradigms, i.e., for multimodal pretraining and for specific multimodal tasks, (4) a summary of the common challenges and designs shared by the multimodal Transformer models and applications, and (5) a discussion of open problems and potential research directions for the community."
444,91,91,2022,"A Survey on Metaverse: Fundamentals, Security, and Privacy","Yuntao Wang, Zhou Su, Ning Zhang, Dongxiao Liu, Rui Xing, T. Luan, X. Shen",IEEE Communications Surveys and Tutorials,2022-03-05,1047,76,226.815,"Trustworthy, Explainable, and Responsible AI",survey/review; trustworthy-ai,trustworthy-ai; ai4science,"Metaverse, as an evolving paradigm of the next-generation Internet, aims to build a fully immersive, hyper spatiotemporal, and self-sustaining virtual shared space for humans to play, work, and socialize.","high citation signal (1,047); influential citation signal (76); open-access PDF metadata","Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/COMST.2022.3202047,https://www.semanticscholar.org/paper/0dee68e74a3a8b8e6f24ad27e73da295e6074dbe,https://figshare.com/articles/preprint/A_Survey_on_Metaverse_Fundamentals_Security_and_Privacy/19255058/3/files/37731099.pdf,10.1109/COMST.2022.3202047,2203.02662,,247292354,Computer Science,JournalArticle; Review,artificial intelligence,1,citations=1047; influential=76; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"Metaverse, as an evolving paradigm of the next-generation Internet, aims to build a fully immersive, hyper spatiotemporal, and self-sustaining virtual shared space for humans to play, work, and socialize. Driven by recent advances in emerging technologies such as extended reality, artificial intelligence, and blockchain, metaverse is stepping from science fiction to an upcoming reality. However, severe privacy invasions and security breaches (inherited from underlying technologies or emerged in the new digital ecology) of metaverse can impede its wide deployment. At the same time, a series of fundamental challenges (e.g., scalability and interoperability) can arise in metaverse security provisioning owing to the intrinsic characteristics of metaverse, such as immersive realism, hyper spatiotemporality, sustainability, and heterogeneity. In this paper, we present a comprehensive survey of the fundamentals, security, and privacy of metaverse. Specifically, we first investigate a novel distributed metaverse architecture and its key characteristics with ternary-world interactions. Then, we discuss the security and privacy threats, present the critical challenges of metaverse systems, and review the state-of-the-art countermeasures. Finally, we draw open research directions for building future metaverse systems."
445,92,92,2022,Mass-Editing Memory in a Transformer,"Kevin Meng, Arnab Sen Sharma, A. Andonian, Yonatan Belinkov, David Bau",International Conference on Learning Representations,2022-10-13,1045,217,237.343,Foundation Models and Large Language Models,transformer,foundation-models; nlp,"Recent work has shown exciting promise in updating large language models with new memories, so as to replace obsolete information or add specialized knowledge.","high citation signal (1,045); influential citation signal (217); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2210.07229,https://www.semanticscholar.org/paper/2fe1ac0b09cc0f50eb83eef6c7c6b45ac8b12413,https://arxiv.org/pdf/2210.07229,10.48550/arXiv.2210.07229,2210.07229,,252873467,Computer Science,JournalArticle,large language models,1,citations=1045; influential=217; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"Recent work has shown exciting promise in updating large language models with new memories, so as to replace obsolete information or add specialized knowledge. However, this line of work is predominantly limited to updating single associations. We develop MEMIT, a method for directly updating a language model with many memories, demonstrating experimentally that it can scale up to thousands of associations for GPT-J (6B) and GPT-NeoX (20B), exceeding prior work by orders of magnitude. Our code and data are at https://memit.baulab.info."
