candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
494,2012,Unsupervised generation of data mining features from linked open data,"Heiko Paulheim, Johannes Fürnkranz","Web Intelligence, Mining and Semantics",2012-06-13,197,9,152.578,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Unsupervised generation of data mining features from linked open data within General AI Methods and Systems.,high citation signal (197); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/2254129.2254168,https://www.semanticscholar.org/paper/79b430190601759149df9cc402d273b7f0b6aa6f,http://www.heikopaulheim.com/documents/wims2012.pdf,10.1145/2254129.2254168,,,1604537,Computer Science,JournalArticle,data mining,1,citations=197; influential=9; open PDF metadata; title AI matches=1; AI term matches=1,
495,2012,Modeling and optimization of biogas production on saw dust and other co-substrates using Artificial Neural network and Genetic Algorithm.,"E. G. Kana, J. Oloke, A. Lateef, M. Adesiyan",,2012-10-01,197,5,145.427,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Modeling and optimization of biogas production on saw dust and other co-substrates using Artificial Neural network and Genetic Algorithm. within Graph Learning, Recommendation, and Core Methods.",high citation signal (197),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.RENENE.2012.03.027,https://www.semanticscholar.org/paper/17c872c01d8e7523a31d01a7d62185c0f558a58e,,10.1016/J.RENENE.2012.03.027,,,110007345,Engineering; Environmental Science,,neural networks,1,citations=197; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
496,2012,Prediction and Decision Making in Health Care using Data Mining,B. Milović,,2012-12-01,197,4,142.874,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Prediction and Decision Making in Health Care using Data Mining within General AI Methods and Systems.,high citation signal (197),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.11591/IJPHS.V1I2.1380,https://www.semanticscholar.org/paper/d90cef107fe6061774ab6aef556d807da6275164,,10.11591/IJPHS.V1I2.1380,,,45779901,Computer Science; Medicine,,data mining,1,citations=197; influential=4; open PDF metadata; title AI matches=1; AI term matches=1,
497,2012,Biosensors for Pesticide Detection: New Trends,"Audrey Sassolas, B. Prieto‐Simón, J. Marty",,2012-03-28,197,3,144.75,Foundation Models and Large Language Models,survey/review,foundation-models,"Due to the large amounts of pesticides commonly used and their impact on health, prompt and accurate pesticide analysis is important.",high citation signal (197); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.4236/AJAC.2012.33030,https://www.semanticscholar.org/paper/e505b0cbfbf01823aa68ff69fc5d3d881665c1df,http://www.scirp.org/journal/PaperDownload.aspx?paperID=18264,10.4236/AJAC.2012.33030,,,28578885,Biology; Chemistry; Computer Science; Environmental Science,Review,neural networks,1,citations=197; influential=3; survey/benchmark signal; open PDF metadata; AI term matches=3,"Due to the large amounts of pesticides commonly used and their impact on health, prompt and accurate pesticide analysis is important. This review gives an overview of recent advances and new trends in biosensors for pesticide detection. Optical, electrochemical and piezoelectric biosensors have been reported based on the detection method. In this review biosensors have been classified according to the immobilized biorecognition element: enzymes, cells, antibodies and, more rarely, DNA. The use of tailor-designed biomolecules, such as aptamers and molecularly imprinted polymers, is reviewed. Artificial Neural Networks, that allow the analysis of pesticide mixtures are also presented. Recent advances in the field of nanomaterials merit special mention. The incorporation of nanomaterials provides highly sensitive sensing devices allowing the efficient detection of pesticides."
498,2012,Support vector machines models for surface roughness prediction in CNC turning of AISI 304 austenitic stainless steel,"U. Çaydaş, Sami Ekici",Journal of Intelligent Manufacturing,2012-06-01,197,3,141.75,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Support vector machines models for surface roughness prediction in CNC turning of AISI 304 austenitic stainless steel within General AI Methods and Systems.,high citation signal (197),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s10845-010-0415-2,https://www.semanticscholar.org/paper/ff87b092f0e87d4d99f9477c555129b7aa76ac83,,10.1007/s10845-010-0415-2,,,29185542,Computer Science; Engineering; Materials Science,JournalArticle,neural networks; support vector machines,2,citations=197; influential=3; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
499,2012,Autoregressive statistical pattern recognition algorithms for damage detection in civil structures,"R. Yao, S. Pakzad",,2012-08-01,197,1,130.046,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Autoregressive statistical pattern recognition algorithms for damage detection in civil structures within General AI Methods and Systems.,high citation signal (197),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.YMSSP.2012.02.014,https://www.semanticscholar.org/paper/3f11e78c4c9a803608fb6877a9294a65d2615df4,,10.1016/J.YMSSP.2012.02.014,,,32369881,Computer Science; Engineering,Review,pattern recognition,1,citations=197; influential=1; open PDF metadata; title AI matches=1; AI term matches=1,
500,2012,Estimation of breast percent density in raw and processed full field digital mammography images via adaptive fuzzy c-means clustering and support vector machine segmentation.,"B. Keller, Diane Nathan, Yan Wang, Yuanjie Zheng, J. Gee, E. Conant, D. Kontos",Medical Physics (Lancaster),2012-08-01,196,5,148.315,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; vision; ai4science,"Positions Estimation of breast percent density in raw and processed full field digital mammography images via adaptive fuzzy c-means clustering and support vector machine segmentation. within AI for Science, Healthcare, and Robotics.",high citation signal (196); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1118/1.4736530,https://www.semanticscholar.org/paper/ab376c06098964581ffd45aee0d05d7437dadf23,https://europepmc.org/articles/pmc3416877?pdf=render,10.1118/1.4736530,,22894417,5906290,Computer Science; Medicine,JournalArticle,support vector machines,1,citations=196; influential=5; open PDF metadata; title AI matches=2; AI term matches=2,
501,2012,Learning Invariant Representations with Local Transformations,"Kihyuk Sohn, Honglak Lee",International Conference on Machine Learning,2012-06-26,195,25,186.732,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision,Learning invariant representations is an important problem in machine learning and pattern recognition.,high citation signal (195); influential citation signal (25); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/8f7214bafbed6d4dfd397c35315c7275d5608f61,https://www.semanticscholar.org/paper/8f7214bafbed6d4dfd397c35315c7275d5608f61,,,1206.6418,,14884315,Computer Science; Mathematics,JournalArticle; Conference,machine learning; pattern recognition,2,citations=195; influential=25; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=4; query hits=2,"Learning invariant representations is an important problem in machine learning and pattern recognition. In this paper, we present a novel framework of transformation-invariant feature learning by incorporating linear transformations into the feature learning algorithms. For example, we present the transformation-invariant restricted Boltzmann machine that compactly represents data by its weights and their transformations, which achieves invariance of the feature representation via probabilistic max pooling. In addition, we show that our transformation-invariant feature learning framework can also be extended to other unsupervised learning methods, such as autoencoders or sparse coding. We evaluate our method on several image classification benchmark datasets, such as MNIST variations, CIFAR-10, and STL-10, and show competitive or superior classification performance when compared to the state-of-the-art. Furthermore, our method achieves state-of-the-art performance on phone classification tasks with the TIMIT dataset, which demonstrates wide applicability of our proposed algorithms to other domains."
502,2012,Collaborative Topic Regression with Social Matrix Factorization for Recommendation Systems,"S. Purushotham, Yan Liu",International Conference on Machine Learning,2012-06-18,195,18,172.341,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning; graph-learning,"Social network websites, such as Facebook, YouTube, Lastfm etc, have become a popular platform for users to connect with each other and share content or opinions.",high citation signal (195); influential citation signal (18); recognized venue,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/ac936b3f3952662d6df50553b74ae7a0d174b128,https://www.semanticscholar.org/paper/ac936b3f3952662d6df50553b74ae7a0d174b128,,,1206.4684,,2403660,Computer Science,JournalArticle; Conference,bayesian networks,1,citations=195; influential=18; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"Social network websites, such as Facebook, YouTube, Lastfm etc, have become a popular platform for users to connect with each other and share content or opinions. They provide rich information for us to study the influence of user's social circle in their decision process. In this paper, we are interested in examining the effectiveness of social network information to predict the user's ratings of items. We propose a novel hierarchical Bayesian model which jointly incorporates topic modeling and probabilistic matrix factorization of social networks. A major advantage of our model is to automatically infer useful latent topics and social information as well as their importance to collaborative filtering from the training data. Empirical experiments on two large-scale datasets show that our algorithm provides a more effective recommendation system than the state-of-the art approaches. Our results reveal interesting insight that the social circles have more influence on people's decisions about the usefulness of information (e.g., bookmarking preference on Delicious) than personal taste (e.g., music preference on Lastfm). We also examine and discuss solutions on potential information leak in many recommendation systems that utilize social information."
503,2012,Applying data mining techniques to explore factors contributing to occupational injuries in Taiwan's construction industry.,"C. Cheng, S. Leu, Y. Cheng, Tsung-Chih Wu, Chen-Chung Lin",Accident Analysis and Prevention,2012-09-01,195,14,158.031,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Applying data mining techniques to explore factors contributing to occupational injuries in Taiwan's construction industry. within General AI Methods and Systems.,high citation signal (195); influential citation signal (14),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.aap.2011.04.014,https://www.semanticscholar.org/paper/e0d9721a4fa65986cb091ee60ed2a48add327036,,10.1016/j.aap.2011.04.014,,22664684,28216447,Engineering; Medicine,JournalArticle,data mining,1,citations=195; influential=14; open PDF metadata; title AI matches=1; AI term matches=1,
504,2012,Multivoxel Pattern Analysis for fMRI Data: A Review,"A. Mahmoudi, S. Takerkart, F. Regragui, D. Boussaoud, A. Brovelli",Comput. Math. Methods Medicine,2012-12-06,195,4,148.651,Reinforcement Learning and Agents,survey/review,machine-learning; reinforcement-learning,"Functional magnetic resonance imaging (fMRI) exploits blood-oxygen-level-dependent (BOLD) contrasts to map neural activity associated with a variety of brain functions including sensory processing, motor control, and cognitive and emotional functions.",high citation signal (195); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1155/2012/961257,https://www.semanticscholar.org/paper/5645ace5eafeb461d83c367462a5365364dad2ec,https://downloads.hindawi.com/journals/cmmm/2012/961257.pdf,10.1155/2012/961257,,23401720,6598584,Computer Science; Medicine,Review; JournalArticle,neural networks; support vector machines,2,citations=195; influential=4; survey/benchmark signal; open PDF metadata; AI term matches=2; query hits=2,"Functional magnetic resonance imaging (fMRI) exploits blood-oxygen-level-dependent (BOLD) contrasts to map neural activity associated with a variety of brain functions including sensory processing, motor control, and cognitive and emotional functions. The general linear model (GLM) approach is used to reveal task-related brain areas by searching for linear correlations between the fMRI time course and a reference model. One of the limitations of the GLM approach is the assumption that the covariance across neighbouring voxels is not informative about the cognitive function under examination. Multivoxel pattern analysis (MVPA) represents a promising technique that is currently exploited to investigate the information contained in distributed patterns of neural activity to infer the functional role of brain areas and networks. MVPA is considered as a supervised classification problem where a classifier attempts to capture the relationships between spatial pattern of fMRI activity and experimental conditions. In this paper , we review MVPA and describe the mathematical basis of the classification algorithms used for decoding fMRI signals, such as support vector machines (SVMs). In addition, we describe the workflow of processing steps required for MVPA such as feature selection, dimensionality reduction, cross-validation, and classifier performance estimation based on receiver operating characteristic (ROC) curves."
505,2012,Differential privacy for functions and functional data,"Rob Hall, A. Rinaldo, L. Wasserman",Journal of machine learning research,2012-03-12,194,37,185.932,Foundation Models and Large Language Models,trustworthy-ai,machine-learning; trustworthy-ai,Differential privacy is a rigorous cryptographically-motivated characterization of data privacy which may be applied when releasing summaries of a database.,high citation signal (194); influential citation signal (37); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.5555/2567709.2502603,https://www.semanticscholar.org/paper/2d24c621d5337e052bacb03d8a0951717037c2a4,,10.5555/2567709.2502603,1203.2570,,16164178,Computer Science; Mathematics,JournalArticle,support vector machines,1,citations=194; influential=37; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3,"Differential privacy is a rigorous cryptographically-motivated characterization of data privacy which may be applied when releasing summaries of a database. Previous work has focused mainly on methods for which the output is a finite dimensional vector, or an element of some discrete set. We develop methods for releasing functions while preserving differential privacy. Specifically, we show that adding an appropriate Gaussian process to the function of interest yields differential privacy. When the functions lie in the reproducing kernel Hilbert space (RKHS) generated by the covariance kernel of the Gaussian process, then the correct noise level is established by measuring the ""sensitivity"" of the function in the RKHS norm. As examples we consider kernel density estimation, kernel support vector machines, and functions in RKHSs."
506,2012,Unsupervised Classification,"S. Bandyopadhyay, S. Saha",Springer Berlin Heidelberg,2012-12-12,194,13,158.953,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Unsupervised Classification within General AI Methods and Systems.,high citation signal (194); influential citation signal (13); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-32451-2,https://www.semanticscholar.org/paper/f11816e1e58798ac02f5d02fcbf8f71eb7bcc5fa,https://hal-meteofrance.archives-ouvertes.fr/meteo-02465143v1/file/IENM_classif_2019.pdf,10.1007/978-3-642-32451-2,,,56740980,Computer Science; Mathematics,,data mining; pattern recognition,2,citations=194; influential=13; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
507,2012,A scoping review and thematic classification of patient complexity: offering a unifying framework,"A. Schaink, K. Kuluski, R. Lyons, M. Fortin, A. Jadad, Ross Upshur, W. Wodchis",Journal of Comorbidity,2012-10-10,194,9,160.242,"AI for Science, Healthcare, and Robotics",survey/review; ai4science; reinforcement-learning,machine-learning; reinforcement-learning; ai4science,The path to improving healthcare quality for individuals with complex health conditions is complicated by a lack of common understanding of complexity.,high citation signal (194); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.15256/joc.2012.2.15,https://www.semanticscholar.org/paper/861bf57b84433c6f89d1704e01c91c2fcf2e6f41,https://doi.org/10.15256/joc.2012.2.15,10.15256/joc.2012.2.15,,29090137,11338009,Medicine,Review; JournalArticle,foundation models,1,citations=194; influential=9; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"The path to improving healthcare quality for individuals with complex health conditions is complicated by a lack of common understanding of complexity. Modern medicine, together with social and environmental factors, has extended life, leading to a growing population of patients with chronic conditions. In many cases, there are social and psychological factors that impact treatment, health outcomes, and quality of life. This is the face of complexity. Care challenges, burden, and cost have positioned complexity as an important health issue. Complex chronic conditions are now being discussed by clinicians, researchers, and policy-makers around such issues as quantification, payment schemes, transitions, management models, clinical practice, and improved patient experience. We conducted a scoping review of the literature for definitions and descriptions of complexity. We provide an overview of complex chronic conditions, and what is known about complexity, and describe variations in how it is understood. We developed a Complexity Framework from these findings to guide our approach to understanding patient complexity. It is critical to use common vernacular and conceptualization of complexity to improve service and outcomes for patients with complex chronic conditions. Many questions still persist about how to develop this work with a health and social care lens; our framework offers a foundation to structure thinking about complex patients. Further insight into patient complexity can inform treatment models and goals of care, and identify required services and barriers to the management of complexity."
508,2012,The vascular neural network—a new paradigm in stroke pathophysiology,"John H. Zhang, J. Badaut, Jiping Tang, A. Obenaus, Rich Hartman, W. Pearce",Nature Reviews Neurology,2012-10-16,194,8,160.767,Reinforcement Learning and Agents,metadata-ranked,machine-learning; reinforcement-learning,"The concept of the neurovascular unit as the key brain component affected by stroke is controversial, because current definitions of this entity neglect mechanisms that control perfusion and reperfusion of arteries and arterioles upstream of the cerebral microcirculation.",high citation signal (194); recognized venue; open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1038/nrneurol.2012.210,https://www.semanticscholar.org/paper/9b90e900e5b21d4d64550c212e13676edc759053,https://europepmc.org/articles/pmc3595043?pdf=render,10.1038/nrneurol.2012.210,,23070610,19146733,Medicine,Review,neural networks,1,citations=194; influential=8; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,"The concept of the neurovascular unit as the key brain component affected by stroke is controversial, because current definitions of this entity neglect mechanisms that control perfusion and reperfusion of arteries and arterioles upstream of the cerebral microcirculation. Indeed, although definitions vary, many researchers consider the neurovascular unit to be restricted to endothelial cells, neurons and glia within millimetres of the cerebral capillary microcirculation. This Perspectives article highlights the roles of vascular smooth muscle, endothelial cells and perivascular innervation of cerebral arteries in the initiation and progression of, and recovery from, ischaemic stroke. The concept of the vascular neural network—which includes cerebral arteries, arterioles, and downstream neuronal and glial cell types and structures—is introduced as the fundamental component affected by stroke pathophysiology. The authors also propose that the vascular neural network should be considered the main target for future therapeutic intervention after cerebrovascular insult."
509,2012,Modeling and optimization of HVAC systems using a dynamic neural network,"A. Kusiak, Guanglin Xu",,2012-06-01,194,3,139.414,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Modeling and optimization of HVAC systems using a dynamic neural network within Graph Learning, Recommendation, and Core Methods.",high citation signal (194),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.ENERGY.2012.03.063,https://www.semanticscholar.org/paper/33e896783ec7606489ddd2e98c33a6fbc24ad83f,,10.1016/J.ENERGY.2012.03.063,,,15488404,Computer Science; Engineering,,neural networks,1,citations=194; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
510,2012,Mastering OpenCV with Practical Computer Vision Projects,D. Baggio,,2012-12-03,193,18,161.115,Vision and Multimodal Learning,metadata-ranked,vision,Positions Mastering OpenCV with Practical Computer Vision Projects within Vision and Multimodal Learning.,high citation signal (193); influential citation signal (18),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/ee2b07dc9e6a95e82408c6871d03380df6bdd458,https://www.semanticscholar.org/paper/ee2b07dc9e6a95e82408c6871d03380df6bdd458,,,,,59927370,Computer Science; Engineering,,computer vision,1,citations=193; influential=18; open PDF metadata; title AI matches=1; AI term matches=1,
511,2012,Conditional regression forests for human pose estimation,"Min Sun, Pushmeet Kohli, J. Shotton",2012 IEEE Conference on Computer Vision and Pattern Recognition,2012-06-16,193,15,167.709,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Conditional regression forests for human pose estimation within Vision and Multimodal Learning.,high citation signal (193); influential citation signal (15); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2012.6248079,https://www.semanticscholar.org/paper/ee19d4b6c2f8305a927c843779f325c4d5d2cd40,,10.1109/CVPR.2012.6248079,,,48150,Computer Science,JournalArticle; Conference,computer vision,1,citations=193; influential=15; recognized venue; open PDF metadata; AI term matches=2,
512,2012,RWTH-PHOENIX-Weather: A Large Vocabulary Sign Language Recognition and Translation Corpus,"Jens Forster, C. Schmidt, Thomas Hoyoux, Oscar Koller, Uwe Zelle, J. Piater, H. Ney",International Conference on Language Resources and Evaluation,2012-05-01,193,8,152.654,Natural Language Processing and Knowledge,benchmark/dataset,machine-learning; nlp; vision,"This paper introduces the RWTH-PHOENIX-Weather corpus, a video-based, large vocabulary corpus of German Sign Language suitable for statistical sign language recognition and translation.",high citation signal (193),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.63317/4vmmiu4jeew5,https://www.semanticscholar.org/paper/29228179df78b2bc28c0c65cea2f1a43132993c6,,10.63317/4vmmiu4jeew5,,,2516961,Computer Science; Linguistics,JournalArticle,pattern recognition,1,citations=193; influential=8; resource signal; open PDF metadata; AI term matches=2,"This paper introduces the RWTH-PHOENIX-Weather corpus, a video-based, large vocabulary corpus of German Sign Language suitable for statistical sign language recognition and translation. In contrastto most available sign language data collections, the RWTH-PHOENIX-Weather corpus has not been recorded for linguistic research but for the use in statistical pattern recognition. The corpus contains weather forecasts recorded from German public TV which are manually annotated using glosses distinguishing sign variants, and time boundaries have been marked on the sentence and the gloss level. Further, the spoken German weather forecast has been transcribed in a semi-automatic fashion using a state-of-the-art automatic speech recognition system. Moreover, an additional translation of the glosses into spoken German has been created to capture allowable translation variability. In addition to the corpus, experimental baseline results for hand and head tracking, statistical sign language recognition and translation are presented."
513,2012,Natural Language Annotation for Machine Learning - a Guide to Corpus-Building for Applications,"J. Pustejovsky, Amber Stubbs",,,192,20,165.402,Natural Language Processing and Knowledge,benchmark/dataset,machine-learning; nlp,Positions Natural Language Annotation for Machine Learning - a Guide to Corpus-Building for Applications within Natural Language Processing and Knowledge.,high citation signal (192); influential citation signal (20),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/71752895184be0fdd13336cecc291d7c10e61dec,https://www.semanticscholar.org/paper/71752895184be0fdd13336cecc291d7c10e61dec,,,,,35791831,Computer Science; Linguistics,,machine learning,1,citations=192; influential=20; resource signal; open PDF metadata; title AI matches=1; AI term matches=1,
514,2012,Representative Multiple Kernel Learning for Classification in Hyperspectral Imagery,"Yanfeng Gu, Chen Wang, Di You, Yuhang Zhang, Shizhe Wang, Yehui Zhang",IEEE Transactions on Geoscience and Remote Sensing,2012-01-17,192,12,165.688,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions Representative Multiple Kernel Learning for Classification in Hyperspectral Imagery within Vision and Multimodal Learning.,high citation signal (192); influential citation signal (12); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TGRS.2011.2176341,https://www.semanticscholar.org/paper/d8f4f6b751e49b2adca8f601cdaf940b355f226a,,10.1109/TGRS.2011.2176341,,,25566901,Computer Science; Engineering; Environmental Science,JournalArticle,machine learning,1,citations=192; influential=12; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
515,2012,Parallel Implementation of Apriori Algorithm Based on MapReduce,"Ning Li, Li Zeng, Qing He, Zhongzhi Shi","2012 13th ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",2012-08-01,192,7,157.891,General AI Methods and Systems,metadata-ranked,machine-learning,Searching frequent patterns in transactional databases is considered as one of the most important data mining problems and Apriori is one of the typical algorithms for this task.,high citation signal (192); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.2991/ijndc.2013.1.2.3,https://www.semanticscholar.org/paper/27a2d84df0d044ffac40083bc58ef7c554d463d9,https://www.atlantis-press.com/article/8360.pdf,10.2991/ijndc.2013.1.2.3,,,16060696,Computer Science,JournalArticle; Conference,data mining,1,citations=192; influential=7; recognized venue; open PDF metadata; AI term matches=2,"Searching frequent patterns in transactional databases is considered as one of the most important data mining problems and Apriori is one of the typical algorithms for this task. Developing fast and efficient algorithms that can handle large volumes of data becomes a challenging task due to the large databases. In this paper, we implement a parallel Apriori algorithm based on MapReduce, which is a framework for processing huge datasets on certain kinds of distributable problems using a large number of computers (nodes). The experimental results demonstrate that the proposed algorithm can scale well and efficiently process large datasets on commodity hardware."
516,2012,Hybrid system with genetic algorithm and artificial neural networks and its application to retail credit risk assessment,"S. Oreski, D. Oreški, Goran Oreski",Expert systems with applications,2012-11-01,192,6,150.022,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Hybrid system with genetic algorithm and artificial neural networks and its application to retail credit risk assessment within General AI Methods and Systems.,high citation signal (192),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2012.05.023,https://www.semanticscholar.org/paper/a8c6cf430558c9c949c1ed464d00d34b4cd6ea75,,10.1016/j.eswa.2012.05.023,,,37760105,Business; Computer Science,JournalArticle,neural networks,1,citations=192; influential=6; open PDF metadata; title AI matches=2; AI term matches=2,
517,2012,Beyond sparsity: The role of L1-optimizer in pattern classification,"Jian Yang, Lei Zhang, Yong Xu, Jing-yu Yang",Pattern Recognition,2012-03-01,192,4,153.311,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Beyond sparsity: The role of L1-optimizer in pattern classification within General AI Methods and Systems.,high citation signal (192); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.PATCOG.2011.08.022,https://www.semanticscholar.org/paper/9d1351af85dea756289a8c87f6d8513cdcac0735,,10.1016/J.PATCOG.2011.08.022,,,20954902,Computer Science; Mathematics,JournalArticle,pattern recognition,1,citations=192; influential=4; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,
