candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
716,2006,QRP05-4: Internet Traffic Identification using Machine Learning,"Jeffrey Erman, A. Mahanti, M. Arlitt",IEEE Globecom 2006,2006-11-01,118,3,128.549,General AI Methods and Systems,metadata-ranked,machine-learning,Positions QRP05-4: Internet Traffic Identification using Machine Learning within General AI Methods and Systems.,high citation signal (118),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/GLOCOM.2006.443,https://www.semanticscholar.org/paper/f590c13c390f963d51b61f70dd2016301d8e585f,,10.1109/GLOCOM.2006.443,,,335700,Computer Science; Engineering,JournalArticle,machine learning,1,citations=118; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
717,2006,Analysis of Firewall Policy Rules Using Data Mining Techniques,"Korosh Golnabi, Richard K. Min, L. Khan, E. Al-Shaer",2006 IEEE/IFIP Network Operations and Management Symposium NOMS 2006,2006-04-03,117,8,139.716,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Positions Analysis of Firewall Policy Rules Using Data Mining Techniques within Reinforcement Learning and Agents.,high citation signal (117),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/NOMS.2006.1687561,https://www.semanticscholar.org/paper/13adec394497516da1a469936f2bef87c2a9b409,,10.1109/NOMS.2006.1687561,,,12874729,Computer Science,JournalArticle; Review,data mining,1,citations=117; influential=8; open PDF metadata; title AI matches=1; AI term matches=1,
718,2006,"Respect my authority!: HITS without hyperlinks, utilizing cluster-based language models","O. Kurland, Lillian Lee",Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2006-08-06,117,6,146.198,Foundation Models and Large Language Models,retrieval,nlp,We present an approach to improving the precision of an initial document ranking wherein we utilize cluster information within a graph-based framework.,high citation signal (117); recognized venue,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1145/1148170.1148188,https://www.semanticscholar.org/paper/2be44f4a01cb1672139dda73994ea775a895eacf,,10.1145/1148170.1148188,0804.3599,,2741865,Computer Science,JournalArticle; Book; Conference,large language models,1,citations=117; influential=6; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,"We present an approach to improving the precision of an initial document ranking wherein we utilize cluster information within a graph-based framework. The main idea is to perform reranking based on centrality within bipartite graphs of documents (on one side) and clusters (on the other side), on the premise that these are mutually reinforcing entities. Links between entities are created via consideration of language models induced from them.We find that our cluster-document graphs give rise to much better retrieval performance than previously proposed document-only graphs do. For example, authority-based reranking of documents via a HITS-style cluster-based approach outperforms a previously-proposed PageRank-inspired algorithm applied to solely-document graphs. Moreover, we also show that computing authority scores for clusters constitutes an effective method for identifying clusters containing a large percentage of relevant documents."
719,2006,"Predicting rRNA-, RNA-, and DNA-binding proteins from primary structure with support vector machines.","Xiaojing Yu, Jian-pin Cao, Yudong Cai, Tieliu Shi, Yixue Li",Journal of Theoretical Biology,2006-05-21,117,6,138.198,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions Predicting rRNA-, RNA-, and DNA-binding proteins from primary structure with support vector machines. within AI for Science, Healthcare, and Robotics.",high citation signal (117),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.JTBI.2005.09.018,https://www.semanticscholar.org/paper/593694c6a9af15c837542e39a52ffeae88a8abdf,,10.1016/J.JTBI.2005.09.018,,16274699,21181609,Biology; Computer Science; Medicine,JournalArticle,machine learning; support vector machines,2,citations=117; influential=6; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
720,2006,Automated identification of SUMOylation sites using mass spectrometry and SUMmOn pattern recognition software,"Patrick G. A. Pedrioli, B. Raught, X. Zhang, R. Rogers, J. Aitchison, M. Matunis, R. Aebersold",Nature Methods,2006-07-01,117,5,144.04,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Automated identification of SUMOylation sites using mass spectrometry and SUMmOn pattern recognition software within General AI Methods and Systems.,high citation signal (117); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/nmeth891,https://www.semanticscholar.org/paper/7a126853c59fa605e2065a6db03e6057098f62ab,,10.1038/nmeth891,,16791211,1398755,Biology; Chemistry; Computer Science; Medicine,JournalArticle,pattern recognition,1,citations=117; influential=5; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
721,2006,Machine Learning for Signature Verification,"H. Srinivasan, S. Srihari, Matthew J. Beal","Indian Conference on Computer Vision, Graphics & Image Processing",2006-12-13,117,5,135.04,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Machine Learning for Signature Verification within Vision and Multimodal Learning.,high citation signal (117),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/11949619_68,https://www.semanticscholar.org/paper/a6c85a4f972ea81a6a008a1ab6d0936f0332429b,,10.1007/11949619_68,,,8972864,Computer Science,JournalArticle,machine learning,1,citations=117; influential=5; open PDF metadata; title AI matches=1; AI term matches=2,
722,2006,Support vector machine learning from heterogeneous data: an empirical analysis using protein sequence and structure,"Darrin P. Lewis, Tony Jebara, William Stafford Noble",Bioinform.,2006-10-15,117,4,136.487,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions Support vector machine learning from heterogeneous data: an empirical analysis using protein sequence and structure within AI for Science, Healthcare, and Robotics.",high citation signal (117); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/bioinformatics/btl475,https://www.semanticscholar.org/paper/15d0e1a0d255c4d67ae4ba1ed3ea31c9f7de1be2,https://academic.oup.com/bioinformatics/article-pdf/22/22/2753/48838684/bioinformatics_22_22_2753.pdf,10.1093/bioinformatics/btl475,,16966363,14641265,Biology; Computer Science; Medicine,JournalArticle,machine learning; support vector machines,2,citations=117; influential=4; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
723,2006,Neural network prediction of physical property changes of dried carrot as a function of fractal dimension and moisture content,"S. Kerdpiboon, W. Kerr, S. Devahastin",,2006-12-01,117,3,128.363,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural network prediction of physical property changes of dried carrot as a function of fractal dimension and moisture content within General AI Methods and Systems.,high citation signal (117),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.FOODRES.2006.07.019,https://www.semanticscholar.org/paper/8ca17904d40fec72fd17acdad8ec026b110974a9,,10.1016/J.FOODRES.2006.07.019,,,96026297,Agricultural and Food Sciences; Materials Science,,neural networks,1,citations=117; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
724,2006,LS-NMF: A modified non-negative matrix factorization algorithm utilizing uncertainty estimates,"Guoli Wang, A. Kossenkov, M. Ochs",BMC Bioinformatics,2006-03-28,117,3,127.363,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"BackgroundNon-negative matrix factorisation (NMF), a machine learning algorithm, has been applied to the analysis of microarray data.",high citation signal (117); open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1186/1471-2105-7-175,https://www.semanticscholar.org/paper/d2a5e700e87642f683a89653b66720462c74e346,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-7-175,10.1186/1471-2105-7-175,,16569230,2547677,Biology; Computer Science; Medicine,JournalArticle; Study,machine learning,1,citations=117; influential=3; open PDF metadata; AI term matches=2,"BackgroundNon-negative matrix factorisation (NMF), a machine learning algorithm, has been applied to the analysis of microarray data. A key feature of NMF is the ability to identify patterns that together explain the data as a linear combination of expression signatures. Microarray data generally includes individual estimates of uncertainty for each gene in each condition, however NMF does not exploit this information. Previous work has shown that such uncertainties can be extremely valuable for pattern recognition.ResultsWe have created a new algorithm, least squares non-negative matrix factorization, LS-NMF, which integrates uncertainty measurements of gene expression data into NMF updating rules. While the LS-NMF algorithm maintains the advantages of original NMF algorithm, such as easy implementation and a guaranteed locally optimal solution, the performance in terms of linking functionally related genes has been improved. LS-NMF exceeds NMF significantly in terms of identifying functionally related genes as determined from annotations in the MIPS database.ConclusionUncertainty measurements on gene expression data provide valuable information for data analysis, and use of this information in the LS-NMF algorithm significantly improves the power of the NMF technique."
725,2006,Feature Selection for Medical Data Mining: Comparisons of Expert Judgment and Automatic Approaches,"T. Cheng, Chih-Ping Wei, V. Tseng",Computer-Based Medical Systems,2006-06-22,117,2,124.336,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Positions Feature Selection for Medical Data Mining: Comparisons of Expert Judgment and Automatic Approaches within AI for Science, Healthcare, and Robotics.",high citation signal (117),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/CBMS.2006.87,https://www.semanticscholar.org/paper/723fc1802fb16ba9983ee72e817fe8830235c990,,10.1109/CBMS.2006.87,,,20049279,Computer Science; Medicine,JournalArticle,data mining,1,citations=117; influential=2; open PDF metadata; title AI matches=1; AI term matches=1,
726,2006,Periodic solutions and its exponential stability of reaction–diffusion recurrent neural networks with continuously distributed delays,"Q. Song, Jinde Cao, Zhenjiang Zhao",,2006-02-01,117,1,121.659,Generative Models and Synthetic Media,generative,generative-ai,Positions Periodic solutions and its exponential stability of reaction–diffusion recurrent neural networks with continuously distributed delays within Generative Models and Synthetic Media.,high citation signal (117),"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/J.NONRWA.2005.01.004,https://www.semanticscholar.org/paper/24072618f845e572e5aef27be657e2ffc55231d1,,10.1016/J.NONRWA.2005.01.004,,,120371855,Computer Science; Mathematics,,neural networks,1,citations=117; influential=1; open PDF metadata; title AI matches=2; AI term matches=2,
727,2006,"Computer Vision - ACCV 2006, 7th Asian Conference on Computer Vision, Hyderabad, India, January 13-16, 2006, Proceedings, Part I","P J Narayanan, S. Nayar, H. Shum",Asian Conference on Computer Vision,,117,0,108.955,Vision and Multimodal Learning,metadata-ranked,vision,"Positions Computer Vision - ACCV 2006, 7th Asian Conference on Computer Vision, Hyderabad, India, January 13-16, 2006, Proceedings, Part I within Vision and Multimodal Learning.",high citation signal (117),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/11612032,https://www.semanticscholar.org/paper/07007775f865c377c4f17b6bd5adac0336f1430f,,10.1007/11612032,,,39979483,Computer Science,Conference,computer vision,1,citations=117; influential=0; open PDF metadata; title AI matches=1; AI term matches=1,
728,2006,Morphology-based language modeling for conversational Arabic speech recognition,"K. Kirchhoff, D. Vergyri, J. Bilmes, Kevin Duh, A. Stolcke",Computer Speech and Language,2006-10-01,116,17,152.233,Foundation Models and Large Language Models,metadata-ranked,nlp,Positions Morphology-based language modeling for conversational Arabic speech recognition within Foundation Models and Large Language Models.,high citation signal (116); influential citation signal (17); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1016/j.csl.2005.10.001,https://www.semanticscholar.org/paper/6a92dd7a90b95b570ca46b9d880cea404030fea6,http://www.denizyuret.com/ref/kirchhoff/kirchhoff2005csl.pdf,10.1016/j.csl.2005.10.001,,,14247557,Computer Science; Linguistics,JournalArticle,large language models,1,citations=116; influential=17; open PDF metadata; title AI matches=2; AI term matches=2,
729,2006,Neural network forecasts of the tropical Pacific sea surface temperatures,"Aiming Wu, W. Hsieh, B. Tang",Neural Networks,2006-03-01,116,6,137.011,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Neural network forecasts of the tropical Pacific sea surface temperatures within General AI Methods and Systems.,high citation signal (116),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.neunet.2006.01.004,https://www.semanticscholar.org/paper/8f1ece69a12a661ecc7915ed00535c516e5ac171,,10.1016/j.neunet.2006.01.004,,16527455,2841813,Computer Science; Environmental Science; Geology; Medicine,JournalArticle; Study,neural networks,1,citations=116; influential=6; open PDF metadata; title AI matches=1; AI term matches=2,
730,2006,Distance Measures for Image Segmentation Evaluation,"Xiaoyi Jiang, Cyril Marti, Christophe Irniger, H. Bunke",EURASIP Journal on Advances in Signal Processing,,116,6,135.011,Vision and Multimodal Learning,metadata-ranked,machine-learning; generative-ai; vision,The task considered in this paper is performance evaluation of region segmentation algorithms in the ground-truth-based paradigm.,high citation signal (116); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1155/ASP/2006/35909,https://www.semanticscholar.org/paper/8dbe950791b07a6c81e57aab7d0d64bfbae4f1a5,https://asp-eurasipjournals.springeropen.com/counter/pdf/10.1155/ASP/2006/35909,10.1155/ASP/2006/35909,,,8500626,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=116; influential=6; open PDF metadata; AI term matches=2,"The task considered in this paper is performance evaluation of region segmentation algorithms in the ground-truth-based paradigm. Given a machine segmentation and a ground-truth segmentation, performance measures are needed. We propose to consider the image segmentation problem as one of data clustering and, as a consequence, to use measures for comparing clusterings developed in statistics and machine learning. By doing so, we obtain a variety of performance measures which have not been used before in image processing. In particular, some of these measures have the highly desired property of being a metric. Experimental results are reported on both synthetic and real data to validate the measures and compare them with others."
731,2006,A New Adaptive Backpropagation Algorithm Based on Lyapunov Stability Theory for Neural Networks,"Z. Man, H. Wu, S. Liu, Xinghuo Yu",IEEE Transactions on Neural Networks,2006-11-01,116,5,146.852,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A New Adaptive Backpropagation Algorithm Based on Lyapunov Stability Theory for Neural Networks within General AI Methods and Systems.,high citation signal (116); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNN.2006.880360,https://www.semanticscholar.org/paper/249887369fb09a956d23c2236a9f92429626445f,https://researchrepository.rmit.edu.au/view/delivery/61RMIT_INST/12247858060001341/13248379820001341,10.1109/TNN.2006.880360,,17131670,2006901,Computer Science; Mathematics; Medicine,JournalArticle,neural networks,1,citations=116; influential=5; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
732,2006,Shifting viewpoints: Artificial intelligence and human-computer interaction,T. Winograd,Artificial Intelligence,2006-12-01,116,5,143.852,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Shifting viewpoints: Artificial intelligence and human-computer interaction within General AI Methods and Systems.,high citation signal (116); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.artint.2006.10.011,https://www.semanticscholar.org/paper/e1a5f0f5d3519dc469989d53d1228a4ad0a2df82,https://doi.org/10.1016/j.artint.2006.10.011,10.1016/j.artint.2006.10.011,,,11977252,Computer Science,JournalArticle,artificial intelligence,1,citations=116; influential=5; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
733,2006,An Augmented Extended Kalman Filter Algorithm for Complex-Valued Recurrent Neural Networks,"S. L. Goh, D. Mandic",Neural Computation,2006-05-14,116,5,136.852,General AI Methods and Systems,metadata-ranked,machine-learning,Positions An Augmented Extended Kalman Filter Algorithm for Complex-Valued Recurrent Neural Networks within General AI Methods and Systems.,high citation signal (116),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1162/neco.2007.19.4.1039,https://www.semanticscholar.org/paper/adfc788306f9491486c8777201f94efa8ebd3211,,10.1162/neco.2007.19.4.1039,,17348773,8056222,Computer Science; Engineering; Mathematics; Medicine,JournalArticle,neural networks,1,citations=116; influential=5; open PDF metadata; title AI matches=2; AI term matches=2,
734,2006,Online Handwritten Character Recognition of Devanagari and Telugu Characters using Support Vector Machines,"H. Swethalakshmi, A. Jayaraman, V. Chakravarthy, C., C. Sekhar",,2006-10-23,116,5,133.852,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Online Handwritten Character Recognition of Devanagari and Telugu Characters using Support Vector Machines within General AI Methods and Systems.,high citation signal (116),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/ffdf4913befa9b37ca5f579b40454ffc409ec0db,https://www.semanticscholar.org/paper/ffdf4913befa9b37ca5f579b40454ffc409ec0db,,,,,60676124,Computer Science,,support vector machines,1,citations=116; influential=5; open PDF metadata; title AI matches=1; AI term matches=1,
735,2006,Predicting flux decline in crossflow membranes using artificial neural networks and genetic algorithms,"G. Sahoo, C. Ray",,2006-10-20,116,4,134.3,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Predicting flux decline in crossflow membranes using artificial neural networks and genetic algorithms within General AI Methods and Systems.,high citation signal (116),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.MEMSCI.2006.06.019,https://www.semanticscholar.org/paper/9bb07bef488ee95ae778f5727574d596d52d6445,,10.1016/J.MEMSCI.2006.06.019,,,97081891,Computer Science; Engineering,,neural networks,1,citations=116; influential=4; open PDF metadata; title AI matches=2; AI term matches=2,
736,2006,Potential of Artificial Neural Networks in Varietal Identification using Morphometry of Wheat Grains,"B. P. Dubey, S. G. Bhagwat, S. Shouche, J. Sainis",,2006-09-01,116,2,127.148,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Potential of Artificial Neural Networks in Varietal Identification using Morphometry of Wheat Grains within General AI Methods and Systems.,high citation signal (116),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.BIOSYSTEMSENG.2006.06.001,https://www.semanticscholar.org/paper/5afc22d87e4c91efa3307cfb8b640daa58a7e2ee,,10.1016/J.BIOSYSTEMSENG.2006.06.001,,,93588128,Agricultural and Food Sciences; Computer Science; Mathematics,,neural networks,1,citations=116; influential=2; open PDF metadata; title AI matches=2; AI term matches=2,
737,2006,A Large Subcategorization Lexicon for Natural Language Processing Applications,"A. Korhonen, Yuval Krymolowski, Ted Briscoe",International Conference on Language Resources and Evaluation,2006-05-01,115,12,145.488,Natural Language Processing and Knowledge,metadata-ranked,nlp,"We introduce a large computational subcategorizationlexicon which includes subcategorization frame (SCF) and frequencyinformation for 6,397 English verbs.",high citation signal (115); influential citation signal (12),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.63317/4fnhhgf8yxbp,https://www.semanticscholar.org/paper/9a4182e790e4536221bbd6932e11557b83a94d34,,10.63317/4fnhhgf8yxbp,,,12827495,Computer Science; Linguistics,JournalArticle,natural language processing,1,citations=115; influential=12; open PDF metadata; title AI matches=1; AI term matches=2,"We introduce a large computational subcategorizationlexicon which includes subcategorization frame (SCF) and frequencyinformation for 6,397 English verbs. This extensive lexicon was acquiredautomatically from five corpora and the Web using the current version of the comprehensive subcategorization acquisition system of Briscoe and Carroll (1997). The lexicon is provided freely for research use, along with a script which can be used to filter and build sub-lexicons suited for different natural languageprocessing (NLP) purposes. Documentation is also provided whichexplains each sub-lexicon option and evaluates its accuracy."
738,2006,Robust Scene Categorization by Learning Image Statistics in Context,"J. V. Gemert, J. Geusebroek, C. Veenman, Cees G. M. Snoek, A. Smeulders",2006 Conference on Computer Vision and Pattern Recognition Workshop (CVPRW'06),2006-06-17,115,7,151.691,Vision and Multimodal Learning,trustworthy-ai,machine-learning; vision; trustworthy-ai,Positions Robust Scene Categorization by Learning Image Statistics in Context within Vision and Multimodal Learning.,high citation signal (115); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPRW.2006.177,https://www.semanticscholar.org/paper/9d0cc148df691cc923480f4d393d2450b4683015,,10.1109/CVPRW.2006.177,,,8315053,Computer Science; Mathematics,JournalArticle; Conference,machine learning; support vector machines,2,citations=115; influential=7; recognized venue; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,
739,2006,Using Rule Extraction to Improve the Comprehensibility of Predictive Models,"Johan Huysmans, B. Baesens, J. Vanthienen",,,115,7,146.691,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; ai4science,"Whereas newer machine learning techniques, like artificial neural networks and support vector machines, have shown superior performance in various benchmarking studies, the application of these techniques remains largely restricted to research environments.",high citation signal (115),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.2139/SSRN.961358,https://www.semanticscholar.org/paper/0be644162d529c47d1db4519811d6e8bdf55db65,,10.2139/SSRN.961358,,,13988852,Computer Science,Review,machine learning; neural networks; support vector machines,3,citations=115; influential=7; survey/benchmark signal; open PDF metadata; AI term matches=4; query hits=3,"Whereas newer machine learning techniques, like artificial neural networks and support vector machines, have shown superior performance in various benchmarking studies, the application of these techniques remains largely restricted to research environments. A more widespread adoption of these techniques is foiled by their lack of explanation capability which is required in some application areas, like medical diagnosis or credit scoring. To overcome this restriction, various algorithms have been proposed to extract a meaningful description of the underlying 'blackbox' models. These algorithms' dual goal is to mimic the behavior of the black box as closely as possible while at the same time they have to ensure that the extracted description is maximally comprehensible. In this research report, we first develop a formal definition of 'rule extraction' and comment on the inherent trade-off between accuracy and comprehensibility. Afterwards, we develop a taxonomy by which rule extraction algorithms can be classified and discuss some criteria by which these algorithms can be evaluated. Finally, an in-depth review of the most important algorithms is given. This report is concluded by pointing out some general shortcomings of existing techniques and opportunities for future research."
740,2006,Self-organizing neural projections,T. Kohonen,Neural Networks,2006-07-01,115,5,132.664,Generative Models and Synthetic Media,metadata-ranked,generative-ai,Positions Self-organizing neural projections within Generative Models and Synthetic Media.,high citation signal (115),"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1016/j.neunet.2006.05.001,https://www.semanticscholar.org/paper/8495e4d6cd800a5ad376b8598e42ad78bb27bd5c,,10.1016/j.neunet.2006.05.001,,16774731,29663908,Computer Science; Medicine,JournalArticle,data mining,1,citations=115; influential=5; open PDF metadata; AI term matches=2,
741,2006,Machine learning in bioinformatics: A brief survey and recommendations for practitioners,"H. Bhaskar, D. Hoyle, Peng Wang",Comput. Biol. Medicine,2006-10-01,115,4,141.111,"Graph Learning, Recommendation, and Core Methods",survey/review,machine-learning,"Positions Machine learning in bioinformatics: A brief survey and recommendations for practitioners within Graph Learning, Recommendation, and Core Methods.",high citation signal (115),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.COMPBIOMED.2005.09.002,https://www.semanticscholar.org/paper/df460f6ec772fde5046c071fb2632beaa18fb222,,10.1016/J.COMPBIOMED.2005.09.002,,16226240,11708793,Biology; Computer Science; Medicine,Review; JournalArticle,machine learning; pattern recognition,2,citations=115; influential=4; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
742,2006,Complete stability of cellular neural networks with time-varying delays,"Z. Zeng, Jun Wang",IEEE Transactions on Circuits and Systems Part 1: Regular Papers,2006-04-10,115,2,136.96,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Complete stability of cellular neural networks with time-varying delays within General AI Methods and Systems.,high citation signal (115); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TCSI.2005.859616,https://www.semanticscholar.org/paper/225e9c980d8e58c924421b2227fb10ba08d9ca06,,10.1109/TCSI.2005.859616,,,13171140,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=115; influential=2; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
