candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
734,2022,A Survey of Graph Neural Networks for Social Recommender Systems,"Kartik Sharma, Yeon-Chang Lee, S. Nambi, Aditya Salian, Shlok Shah, Sang-Wook Kim, Srijan Kumar",ACM Computing Surveys,2022-12-08,283,2,155.658,"Graph Learning, Recommendation, and Core Methods",survey/review; benchmark/dataset; transformer; graph-learning,graph-learning,Social recommender systems (SocialRS) simultaneously leverage the user-to-item interactions as well as the user-to-user social relations for the task of generating item recommendations to users.,high citation signal (283); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/3661821,https://www.semanticscholar.org/paper/250e1fa7d898f5e6db8138ad7c9e1aa004707fcc,https://dl.acm.org/doi/pdf/10.1145/3661821,10.1145/3661821,2212.04481,,254408574,Computer Science,JournalArticle; Review,graph neural networks,1,citations=283; influential=2; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=3,"Social recommender systems (SocialRS) simultaneously leverage the user-to-item interactions as well as the user-to-user social relations for the task of generating item recommendations to users. Additionally exploiting social relations is clearly effective in understanding users’ tastes due to the effects of homophily and social influence. For this reason, SocialRS has increasingly attracted attention. In particular, with the advance of graph neural networks (GNN), many GNN-based SocialRS methods have been developed recently. Therefore, we conduct a comprehensive and systematic review of the literature on GNN-based SocialRS. In this survey, we first identify 84 papers on GNN-based SocialRS after annotating 2,151 papers by following the PRISMA framework (preferred reporting items for systematic reviews and meta-analyses). Then, we comprehensively review them in terms of their inputs and architectures to propose a novel taxonomy: (1) input taxonomy includes five groups of input type notations and seven groups of input representation notations; (2) architecture taxonomy includes eight groups of GNN encoder notations, two groups of decoder notations, and 12 groups of loss function notations. We classify the GNN-based SocialRS methods into several categories as per the taxonomy and describe their details. Furthermore, we summarize benchmark datasets and metrics widely used to evaluate the GNN-based SocialRS methods. Finally, we conclude this survey by presenting some future research directions. GitHub repository with the curated list of papers are available at https://github.com/claws-lab/awesome-GNN-social-recsys"
735,2022,A review on reinforcement learning algorithms and applications in supply chain management,"Benjamin Rolf, I. Jackson, M. Müller, S. Lang, T. Reggelin, D. Ivanov",International Journal of Production Research,2022-11-03,282,7,165.312,Reinforcement Learning and Agents,survey/review; reinforcement-learning,reinforcement-learning,"Decision-making in supply chains is challenged by high complexity, a combination of continuous and discrete processes, integrated and interdependent operations, dynamics, and adaptability.",high citation signal (282); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1080/00207543.2022.2140221,https://www.semanticscholar.org/paper/8732342cb92bd4f3fddbea753669500606ab3b84,https://doi.org/10.1080/00207543.2022.2140221,10.1080/00207543.2022.2140221,,,253309644,Business; Computer Science; Engineering,JournalArticle; Review,machine learning; reinforcement learning,2,citations=282; influential=7; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"Decision-making in supply chains is challenged by high complexity, a combination of continuous and discrete processes, integrated and interdependent operations, dynamics, and adaptability. The rapidly increasing data availability, computing power and intelligent algorithms unveil new potentials in adaptive data-driven decision-making. Reinforcement Learning, a class of machine learning algorithms, is one of the data-driven methods. This semi-systematic literature review explores the current state of the art of reinforcement learning in supply chain management (SCM) and proposes a classification framework. The framework classifies academic papers based on supply chain drivers, algorithms, data sources, and industrial sectors. The conducted review revealed a few critical insights. First, the classic Q-learning algorithm is still the most popular one. Second, inventory management is the most common application of reinforcement learning in supply chains, as it is a pivotal element of supply chain synchronisation. Last, most reviewed papers address toy-like SCM problems driven by artificial data. Therefore, shifting to industry-scale problems will be a crucial challenge in the next years. If this shift is successful, the vision of data-driven decision-making in real-time could become a reality."
736,2022,UAV-based multi-sensor data fusion and machine learning algorithm for yield prediction in wheat,"Shuaipeng Fei, Muhammad Adeel Hassan, Yonggui Xiao, Xin Su, Zhen Chen, Qian Cheng, Fuyi Duan, Riqiang Chen, et al.",Precision Agriculture,2022-08-03,282,6,158.443,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,Early prediction of grain yield helps scientists to make better breeding decisions for wheat.,high citation signal (282); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1007/s11119-022-09938-8,https://www.semanticscholar.org/paper/295d96d3cae37b4fe095dc26e6a830c84a77241d,https://link.springer.com/content/pdf/10.1007/s11119-022-09938-8.pdf,10.1007/s11119-022-09938-8,,35967193,251338352,Agricultural and Food Sciences; Computer Science; Engineering; Medicine,JournalArticle,deep learning; machine learning,2,citations=282; influential=6; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"Early prediction of grain yield helps scientists to make better breeding decisions for wheat. Use of machine learning (ML) methods for fusion of unmanned aerial vehicle (UAV)-based multi-sensor data can improve the prediction accuracy of crop yield. For this, five ML algorithms including Cubist, support vector machine (SVM), deep neural network (DNN), ridge regression (RR) and random forest (RF) were used for multi-sensor data fusion and ensemble learning for grain yield prediction in wheat. A set of thirty wheat cultivars and breeding lines were grown under three irrigation treatments i.e., light, moderate and high irrigation treatments to evaluate the yield prediction capabilities of a low-cost multi-sensor (RGB, multi-spectral and thermal infrared) UAV platform. Multi-sensor data fusion-based yield prediction showed higher accuracy compared to individual-sensor data in each ML model. The coefficient of determination ( R ^2) values for Cubist, SVM, DNN and RR models regarding grain yield prediction were observed from 0.527 to 0.670. Moreover, the results of ensemble learning through integrating the above models illustrated further increase in accuracy. The predictions of ensemble learning showed high R ^2 values up to 0.692, which was higher as compared to individual ML models across the multi-sensor data. Root mean square error (RMSE), residual prediction deviation (RPD) and ratio of prediction performance to inter-quartile range (RPIQ) were calculated to be 0.916 t ha^−1, 1.771 and 2.602, respectively. The results proved that low altitude UAV-based multi-sensor data can be used for early grain yield prediction using data fusion and an ensemble learning framework with high accuracy. This high-throughput phenotyping approach is valuable for improving the efficiency of selection in large breeding activities."
737,2022,Tensor Programs V: Tuning Large Neural Networks via Zero-Shot Hyperparameter Transfer,"Greg Yang, J. Hu, Igor Babuschkin, Szymon Sidor, Xiaodong Liu, David Farhi, Nick Ryder, J. Pachocki, et al.",arXiv.org,2022-03-07,281,39,184.766,Foundation Models and Large Language Models,transformer,foundation-models,"Hyperparameter (HP) tuning in deep learning is an expensive process, prohibitively so for neural networks (NNs) with billions of parameters.",high citation signal (281); influential citation signal (39); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.48550/arXiv.2203.03466,https://www.semanticscholar.org/paper/0b0d7d87c58d41b92d907347b778032be5966f60,http://arxiv.org/pdf/2203.03466,10.48550/arXiv.2203.03466,2203.03466,,247292726,Computer Science; Physics,JournalArticle,deep learning,1,citations=281; influential=39; open PDF metadata; title AI matches=2; AI term matches=4,"Hyperparameter (HP) tuning in deep learning is an expensive process, prohibitively so for neural networks (NNs) with billions of parameters. We show that, in the recently discovered Maximal Update Parametrization (muP), many optimal HPs remain stable even as model size changes. This leads to a new HP tuning paradigm we call muTransfer: parametrize the target model in muP, tune the HP indirectly on a smaller model, and zero-shot transfer them to the full-sized model, i.e., without directly tuning the latter at all. We verify muTransfer on Transformer and ResNet. For example, 1) by transferring pretraining HPs from a model of 13M parameters, we outperform published numbers of BERT-large (350M parameters), with a total tuning cost equivalent to pretraining BERT-large once; 2) by transferring from 40M parameters, we outperform published numbers of the 6.7B GPT-3 model, with tuning cost only 7% of total pretraining cost. A Pytorch implementation of our technique can be found at github.com/microsoft/mup and installable via `pip install mup`."
738,2022,ROLAND: Graph Learning Framework for Dynamic Graphs,"Jiaxuan You, Tianyu Du, J. Leskovec",Knowledge Discovery and Data Mining,2022-08-14,281,38,179.412,"Graph Learning, Recommendation, and Core Methods",graph-learning,graph-learning,Graph Neural Networks (GNNs) have been successfully applied to many real-world static graphs.,high citation signal (281); influential citation signal (38); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1145/3534678.3539300,https://www.semanticscholar.org/paper/d0f184bb0459f7f146a0839db38a76e537ce3fa2,https://arxiv.org/pdf/2208.07239,10.1145/3534678.3539300,2208.07239,,251518327,Computer Science,Book; JournalArticle; Conference,graph neural networks,1,citations=281; influential=38; open PDF metadata; AI term matches=3,"Graph Neural Networks (GNNs) have been successfully applied to many real-world static graphs. However, the success of static graphs has not fully translated to dynamic graphs due to the limitations in model design, evaluation settings, and training strategies. Concretely, existing dynamic GNNs do not incorporate state-of-the-art designs from static GNNs, which limits their performance. Current evaluation settings for dynamic GNNs do not fully reflect the evolving nature of dynamic graphs. Finally, commonly used training methods for dynamic GNNs are not scalable. Here we propose ROLAND, an effective graph representation learning framework for real-world dynamic graphs. At its core, the ROLAND framework can help researchers easily repurpose any static GNN to dynamic graphs. Our insight is to view the node embeddings at different GNN layers as hierarchical node states and then recurrently update them over time. We then introduce a live-update evaluation setting for dynamic graphs that mimics real-world use cases, where GNNs are making predictions and being updated on a rolling basis. Finally, we propose a scalable and efficient training approach for dynamic GNNs via incremental training and meta-learning. We conduct experiments over eight different dynamic graph datasets on future link prediction tasks. Models built using the ROLAND framework achieve on average 62.7% relative mean reciprocal rank (MRR) improvement over state-of-the-art baselines under the standard evaluation settings on three datasets. We find state-of-the-art baselines experience out-of-memory errors for larger datasets, while ROLAND can easily scale to dynamic graphs with 56 million edges. After re-implementing these baselines using the ROLAND training strategy, ROLAND models still achieve on average 15.5% relative MRR improvement over the baselines."
739,2022,TorchMD-NET: Equivariant Transformers for Neural Network based Molecular Potentials,"Philipp Thölke, G. D. Fabritiis",arXiv.org,,281,28,179.264,"Representation, Self-Supervised, and Transfer Learning",transformer,foundation-models,The prediction of quantum mechanical properties is historically plagued by a trade-off between accuracy and speed.,high citation signal (281); influential citation signal (28),"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/68ab47dbf07dcff861548ee37c906b6793dfd75c,https://www.semanticscholar.org/paper/68ab47dbf07dcff861548ee37c906b6793dfd75c,,,2202.02541,,245960612,Chemistry; Computer Science; Physics,JournalArticle,machine learning,1,citations=281; influential=28; open PDF metadata; title AI matches=2; AI term matches=3,"The prediction of quantum mechanical properties is historically plagued by a trade-off between accuracy and speed. Machine learning potentials have previously shown great success in this domain, reaching increasingly better accuracy while maintaining computational efficiency comparable with classical force fields.In this work we propose TorchMD-NET, a novel equivariant Transformer (ET) architecture, outperforming state-of-the-art on MD17, ANI-1, and many QM9 tar-gets in both accuracy and computational efficiency. Through an extensive attention weight analysis, we gain valuable insights into the black box predictor and show differences in the learned representation of conformers versus conformations sampled from molecular dynamics or normal modes. Furthermore, we highlight the importance of datasets including off-equilibrium conformations for the evaluation of molecular potentials."
740,2022,Diabetes prediction using machine learning and explainable AI techniques,"Isfafuzzaman Tasin, Tansin Ullah Nabil, S. Islam, R. Khan",Healthcare technology letters,2022-12-14,281,25,190.735,"AI for Science, Healthcare, and Robotics",benchmark/dataset; trustworthy-ai; ai4science,trustworthy-ai; ai4science,"Abstract Globally, diabetes affects 537 million people, making it the deadliest and the most common non‐communicable disease.",high citation signal (281); influential citation signal (25); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1049/htl2.12039,https://www.semanticscholar.org/paper/1fc06134603a9e3ad764ffbb8b05670cd69cd2b1,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1049/htl2.12039,10.1049/htl2.12039,,37077883,254722752,Computer Science; Medicine,JournalArticle,machine learning,1,citations=281; influential=25; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=3; AI term matches=3,"Abstract Globally, diabetes affects 537 million people, making it the deadliest and the most common non‐communicable disease. Many factors can cause a person to get affected by diabetes, like excessive body weight, abnormal cholesterol level, family history, physical inactivity, bad food habit etc. Increased urination is one of the most common symptoms of this disease. People with diabetes for a long time can get several complications like heart disorder, kidney disease, nerve damage, diabetic retinopathy etc. But its risk can be reduced if it is predicted early. In this paper, an automatic diabetes prediction system has been developed using a private dataset of female patients in Bangladesh and various machine learning techniques. The authors used the Pima Indian diabetes dataset and collected additional samples from 203 individuals from a local textile factory in Bangladesh. Feature selection algorithm mutual information has been applied in this work. A semi‐supervised model with extreme gradient boosting has been utilized to predict the insulin features of the private dataset. SMOTE and ADASYN approaches have been employed to manage the class imbalance problem. The authors used machine learning classification methods, that is, decision tree, SVM, Random Forest, Logistic Regression, KNN, and various ensemble techniques, to determine which algorithm produces the best prediction results. After training on and testing all the classification models, the proposed system provided the best result in the XGBoost classifier with the ADASYN approach with 81% accuracy, 0.81 F1 coefficient and AUC of 0.84. Furthermore, the domain adaptation method has been implemented to demonstrate the versatility of the proposed system. The explainable AI approach with LIME and SHAP frameworks is implemented to understand how the model predicts the final results. Finally, a website framework and an Android smartphone application have been developed to input various features and predict diabetes instantaneously. The private dataset of female Bangladeshi patients and programming codes are available at the following link: https://github.com/tansin-nabil/Diabetes-Prediction-Using-Machine-Learning."
741,2022,On the Design of and Interaction with Conversational Agents: An Organizing and Assessing Review of Human-Computer Interaction Research,"Stephan Diederich, A. Brendel, Stefan Morana, L. Kolbe",Journal of the AIS,,281,24,182.186,"AI for Science, Healthcare, and Robotics",survey/review; ai4science; reinforcement-learning,nlp; reinforcement-learning; ai4science,"gents (CAs), described as software with which humans interact through natural language, have increasingly attracted interest in both academia and practice because of improved capabilities driven by advances in artificial intelligence and, specifically, natural language processing.",high citation signal (281); influential citation signal (24),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.17705/1JAIS.00724,https://www.semanticscholar.org/paper/fbc81b74d147688dad44687bf3eb1d59d21cfe8a,,10.17705/1JAIS.00724,,,244181333,Computer Science,JournalArticle; Review,artificial intelligence; natural language processing,2,citations=281; influential=24; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,"Conversational agents (CAs), described as software with which humans interact through natural language, have increasingly attracted interest in both academia and practice because of improved capabilities driven by advances in artificial intelligence and, specifically, natural language processing. CAs are used in contexts such as peoples private lives, education, and healthcare, as well as in organizations to innovate or automate tasks for example, in marketing, sales, or customer service. In addition to these application contexts, CAs take on different forms in terms of their embodiment, the communication mode, and their (often human-like) design. Despite their popularity, many CAs are unable to fulfill expectations, and fostering a positive user experience is challenging. To better understand how CAs can be designed to fulfill their intended purpose and how humans interact with them, a number of studies focusing on human-computer interaction have been carried out in recent years, which have contributed to our understanding of this technology. However, currently, a structured overview of this research is lacking, thus impeding the systematic identification of research gaps and knowledge on which future studies can build. To address this issue, we conducted an organizing and assessing review of 262 studies, applying a sociotechnical lens to analyze CA research regarding user interaction, context, agent design, as well as CA perceptions and outcomes. This study contributes an overview of the status quo of CA research, identifies four research streams through cluster analysis, and proposes a research agenda comprising six avenues and sixteen directions to move the field forward"
742,2022,"Prospective, multi-site study of patient outcomes after implementation of the TREWS machine learning-based early warning system for sepsis","R. Adams, K. Henry, A. Sridharan, Hossein Soleimani, A. Zhan, Nishi Rawat, Lauren Johnson, D. Hager, et al.",Nature Medicine,2022-07-01,281,16,177.787,General AI Methods and Systems,metadata-ranked,foundation-models,"Positions Prospective, multi-site study of patient outcomes after implementation of the TREWS machine learning-based early warning system for sepsis within General AI Methods and Systems.",high citation signal (281); influential citation signal (16); recognized venue; open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/s41591-022-01894-0,https://www.semanticscholar.org/paper/9ad55e7b87e1557983bdef0e9fe7eb0f4254dd94,https://www.nature.com/articles/s41591-022-01894-0.pdf,10.1038/s41591-022-01894-0,,35864252,250954558,Computer Science; Medicine,JournalArticle,machine learning,1,citations=281; influential=16; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
743,2022,Sketch-Guided Text-to-Image Diffusion Models,"Andrey Voynov, Kfir Aberman, D. Cohen-Or",International Conference on Computer Graphics and Interactive Techniques,2022-11-24,281,8,165.883,Generative Models and Synthetic Media,generative; trustworthy-ai,foundation-models; generative-ai; nlp; vision; reinforcement-learning; trustworthy-ai,"Text-to-Image models have introduced a remarkable leap in the evolution of machine learning, demonstrating high-quality synthesis of images from a given text-prompt.",high citation signal (281); open-access PDF metadata,"Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1145/3588432.3591560,https://www.semanticscholar.org/paper/55036dea7f6068d6b5de6ffe178bb324d01918a0,https://arxiv.org/pdf/2211.13752,10.1145/3588432.3591560,2211.13752,,254018130,Computer Science,JournalArticle; Book; Conference,deep learning; machine learning,2,citations=281; influential=8; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Text-to-Image models have introduced a remarkable leap in the evolution of machine learning, demonstrating high-quality synthesis of images from a given text-prompt. However, these powerful pretrained models still lack control handles that can guide spatial properties of the synthesized images. In this work, we introduce a universal approach to guide a pretrained text-to-image diffusion model, with a spatial map from another domain (e.g., sketch) during inference time. Unlike previous works, our method does not require to train a dedicated model or a specialized encoder for the task. Our key idea is to train a Latent Guidance Predictor (LGP) - a small, per-pixel, Multi-Layer Perceptron (MLP) that maps latent features of noisy images to spatial maps, where the deep features are extracted from the core Denoising Diffusion Probabilistic Model (DDPM) network. The LGP is trained only on a few thousand images and constitutes a differential guiding map predictor, over which the loss is computed and propagated back to push the intermediate images to agree with the spatial map. The per-pixel training offers flexibility and locality which allows the technique to perform well on out-of-domain sketches, including free-hand style drawings. We take a particular focus on the sketch-to-image translation task, revealing a robust and expressive way to generate images that follow the guidance of a sketch of arbitrary style or domain."
744,2022,Adoption of artificial intelligence in smart cities: A comprehensive review,"H. M. K. K. M. B. Herath, Mamta Mittal",Int. J. Inf. Manag. Data Insights,2022-04-01,281,4,155.654,General AI Methods and Systems,survey/review,foundation-models,Positions Adoption of artificial intelligence in smart cities: A comprehensive review within General AI Methods and Systems.,high citation signal (281); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.jjimei.2022.100076,https://www.semanticscholar.org/paper/59cd27f1de997747a5fd95aadbb72fe8370815fb,https://doi.org/10.1016/j.jjimei.2022.100076,10.1016/j.jjimei.2022.100076,,,248606416,Computer Science; Engineering; Environmental Science,JournalArticle; Review,artificial intelligence,1,citations=281; influential=4; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
745,2022,Improving Out-of-Distribution Robustness via Selective Augmentation,"Huaxiu Yao, Yu Wang, Sai Li, Linjun Zhang, Weixin Liang, James Y. Zou, Chelsea Finn",International Conference on Machine Learning,2022-01-02,280,34,188.819,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,foundation-models,Machine learning algorithms typically assume that training and test examples are drawn from the same distribution.,high citation signal (280); influential citation signal (34); recognized venue,"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/3ced5335b973fa9d4e537376c02c2df22dd5631c,https://www.semanticscholar.org/paper/3ced5335b973fa9d4e537376c02c2df22dd5631c,,,2201.00299,,245650847,Computer Science,JournalArticle; Conference,machine learning,1,citations=280; influential=34; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2,"Machine learning algorithms typically assume that training and test examples are drawn from the same distribution. However, distribution shift is a common problem in real-world applications and can cause models to perform dramatically worse at test time. In this paper, we specifically consider the problems of subpopulation shifts (e.g., imbalanced data) and domain shifts. While prior works often seek to explicitly regularize internal representations or predictors of the model to be domain invariant, we instead aim to learn invariant predictors without restricting the model's internal representations or predictors. This leads to a simple mixup-based technique which learns invariant predictors via selective augmentation called LISA. LISA selectively interpolates samples either with the same labels but different domains or with the same domain but different labels. Empirically, we study the effectiveness of LISA on nine benchmarks ranging from subpopulation shifts to domain shifts, and we find that LISA consistently outperforms other state-of-the-art methods and leads to more invariant predictors. We further analyze a linear setting and theoretically show how LISA leads to a smaller worst-group error."
746,2022,Challenges and Strategies in Cross-Cultural NLP,"Daniel Hershcovich, Stella Frank, Heather Lent, Miryam de Lhoneux, Mostafa Abdou, Stephanie Brandl, Emanuele Bugliarello, L. Piqueras, et al.",Annual Meeting of the Association for Computational Linguistics,2022-03-18,280,11,168.832,Natural Language Processing and Knowledge,survey/review,nlp,Various efforts in the Natural Language Processing (NLP) community have been made to accommodate linguistic diversity and serve speakers of many different languages.,high citation signal (280); influential citation signal (11); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.48550/arXiv.2203.10020,https://www.semanticscholar.org/paper/598231eb906b183f7a2a408ef4536127e11e3de9,http://arxiv.org/pdf/2203.10020,10.48550/arXiv.2203.10020,2203.10020,,247594499,Computer Science; Linguistics,JournalArticle; Conference; Review,natural language processing,1,citations=280; influential=11; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=2,"Various efforts in the Natural Language Processing (NLP) community have been made to accommodate linguistic diversity and serve speakers of many different languages. However, it is important to acknowledge that speakers and the content they produce and require, vary not just by language, but also by culture. Although language and culture are tightly linked, there are important differences. Analogous to cross-lingual and multilingual NLP, cross-cultural and multicultural NLP considers these differences in order to better serve users of NLP systems. We propose a principled framework to frame these efforts, and survey existing and potential strategies."
747,2022,Artificial intelligence in E-Commerce: a bibliometric study and literature review,"R. Bawack, S. Wamba, Kévin D. Carillo, Shahriar Akter",Electronic Markets,2022-03-01,280,6,161.287,"Graph Learning, Recommendation, and Core Methods",survey/review,graph-learning; ai4science,This paper synthesises research on artificial intelligence (AI) in e-commerce and proposes guidelines on how information systems (IS) research could contribute to this research stream.,high citation signal (280); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1007/s12525-022-00537-z,https://www.semanticscholar.org/paper/d725b6d0001e854c77c7d57386450b11ac23bd9e,https://link.springer.com/content/pdf/10.1007/s12525-022-00537-z.pdf,10.1007/s12525-022-00537-z,,35600916,247563166,Business; Computer Science; Medicine,JournalArticle; Review,artificial intelligence,1,citations=280; influential=6; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=2,"This paper synthesises research on artificial intelligence (AI) in e-commerce and proposes guidelines on how information systems (IS) research could contribute to this research stream. To this end, the innovative approach of combining bibliometric analysis with an extensive literature review was used. Bibliometric data from 4335 documents were analysed, and 229 articles published in leading IS journals were reviewed. The bibliometric analysis revealed that research on AI in e-commerce focuses primarily on recommender systems. Sentiment analysis, trust, personalisation, and optimisation were identified as the core research themes. It also places China-based institutions as leaders in this researcher area. Also, most research papers on AI in e-commerce were published in computer science, AI, business, and management outlets. The literature review reveals the main research topics, styles and themes that have been of interest to IS scholars. Proposals for future research are made based on these findings. This paper presents the first study that attempts to synthesise research on AI in e-commerce. For researchers, it contributes ideas to the way forward in this research area. To practitioners, it provides an organised source of information on how AI can support their e-commerce endeavours."
748,2022,Machine Learning and Deep Learning in Energy Systems: A Review,"Mohammad Mahdi Forootan, I. Larki, Rahim Zahedi, A. Ahmadi",Sustainability,2022-04-18,280,5,166.128,"Graph Learning, Recommendation, and Core Methods",survey/review; transformer,graph-learning,"With population increases and a vital need for energy, energy systems play an important and decisive role in all of the sectors of society.",high citation signal (280); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.3390/su14084832,https://www.semanticscholar.org/paper/9b58d2b882fc77f4d69d5db1e94d9283e43abcc2,https://www.mdpi.com/2071-1050/14/8/4832/pdf?version=1650272052,10.3390/su14084832,,,248308957,Computer Science; Engineering; Environmental Science,Review,artificial intelligence; deep learning; machine learning,3,citations=280; influential=5; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=4; query hits=3,"With population increases and a vital need for energy, energy systems play an important and decisive role in all of the sectors of society. To accelerate the process and improve the methods of responding to this increase in energy demand, the use of models and algorithms based on artificial intelligence has become common and mandatory. In the present study, a comprehensive and detailed study has been conducted on the methods and applications of Machine Learning (ML) and Deep Learning (DL), which are the newest and most practical models based on Artificial Intelligence (AI) for use in energy systems. It should be noted that due to the development of DL algorithms, which are usually more accurate and less error, the use of these algorithms increases the ability of the model to solve complex problems in this field. In this article, we have tried to examine DL algorithms that are very powerful in problem solving but have received less attention in other studies, such as RNN, ANFIS, RBN, DBN, WNN, and so on. This research uses knowledge discovery in research databases to understand ML and DL applications in energy systems’ current status and future. Subsequently, the critical areas and research gaps are identified. In addition, this study covers the most common and efficient applications used in this field; optimization, forecasting, fault detection, and other applications of energy systems are investigated. Attempts have also been made to cover most of the algorithms and their evaluation metrics, including not only algorithms that are more important, but also newer ones that have received less attention."
749,2022,Artificial Intelligence in Fracture Detection: A Systematic Review and Meta-Analysis.,"Rachel Y L Kuo, C. Harrison, T. Curran, Benjamin Jones, Alexander Freethy, David Cussons, Max Stewart, G. Collins, et al.",Radiology,2022-03-29,280,3,152.452,General AI Methods and Systems,survey/review,foundation-models,Positions Artificial Intelligence in Fracture Detection: A Systematic Review and Meta-Analysis. within General AI Methods and Systems.,high citation signal (280); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1148/radiol.211785,https://www.semanticscholar.org/paper/2fe17ae6a8ad49af216971e3d8071b6212ec0e32,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9270679,10.1148/radiol.211785,,35348381,247776765,Computer Science; Medicine,JournalArticle; Review,artificial intelligence,1,citations=280; influential=3; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,
