rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1632,45,45,2012,Reinforcement Learning and Feedback Control: Using Natural Decision Methods to Design Optimal Adaptive Controllers,"F. Lewis, D. Vrabie, K. Vamvoudakis",IEEE Control Systems,2012-11-16,980,52,211.133,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Reinforcement Learning and Feedback Control: Using Natural Decision Methods to Design Optimal Adaptive Controllers within Reinforcement Learning and Agents.,high citation signal (980); influential citation signal (52),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/MCS.2012.2214134,https://www.semanticscholar.org/paper/a66b0a309d9b27310442df2ac34e4f34a7f19a48,,10.1109/MCS.2012.2214134,,,40182297,Computer Science; Engineering; Mathematics,,reinforcement learning,1,citations=980; influential=52; open PDF metadata; title AI matches=1; AI term matches=1,
1634,46,46,2012,End-to-end text recognition with convolutional neural networks,"Tao Wang, David J. Wu, A. Coates, A. Ng",International Conference on Pattern Recognition,2012-11-01,979,84,231.723,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Positions End-to-end text recognition with convolutional neural networks within Natural Language Processing and Knowledge.,high citation signal (979); influential citation signal (84); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://www.semanticscholar.org/paper/26cb14c9d22cf946314d685fe3541ef9f641e429,https://www.semanticscholar.org/paper/26cb14c9d22cf946314d685fe3541ef9f641e429,,,,,3126988,Computer Science,JournalArticle; Conference,neural networks,1,citations=979; influential=84; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,
1638,47,47,2012,Human Activity Recognition on Smartphones Using a Multiclass Hardware-Friendly Support Vector Machine,"D. Anguita, A. Ghio, L. Oneto, X. Parra, Jorge Luis Reyes-Ortiz",International Workshop on Ambient Assisted Living and Home Care,2012-12-03,975,94,219.19,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Human Activity Recognition on Smartphones Using a Multiclass Hardware-Friendly Support Vector Machine within General AI Methods and Systems.,high citation signal (975); influential citation signal (94),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-35395-6_30,https://www.semanticscholar.org/paper/4f605b3bb3ce574f4053f19264434baa522305b7,,10.1007/978-3-642-35395-6_30,,,13178535,Computer Science; Engineering; Medicine,JournalArticle,support vector machines,1,citations=975; influential=94; open PDF metadata; title AI matches=1; AI term matches=1,
1649,48,48,2012,Machine Learning - The Art and Science of Algorithms that Make Sense of Data,P. Flach,,2012-09-20,965,91,218.515,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; ai4science,"Positions Machine Learning - The Art and Science of Algorithms that Make Sense of Data within AI for Science, Healthcare, and Robotics.",high citation signal (965); influential citation signal (91),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://www.semanticscholar.org/paper/06a81f63fc4ccfcf02934647a7c17454b91853b0,https://www.semanticscholar.org/paper/06a81f63fc4ccfcf02934647a7c17454b91853b0,,,,,53935745,Computer Science; Mathematics,,machine learning,1,citations=965; influential=91; open PDF metadata; title AI matches=1; AI term matches=1,
1650,49,49,2012,"Decision Forests: A Unified Framework for Classification, Regression, Density Estimation, Manifold Learning and Semi-Supervised Learning","A. Criminisi, J. Shotton, E. Konukoglu",Foundations and Trends in Computer Graphics and Vision,2012-03-14,964,64,216.628,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Decision Forests: A Unified Framework for Classification, Regression, Density Estimation, Manifold Learning and Semi-Supervised Learning within General AI Methods and Systems.",high citation signal (964); influential citation signal (64),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1561/0600000035,https://www.semanticscholar.org/paper/a62c2e5e1ebb68559a5287e1bce4f28f6b76d9c1,,10.1561/0600000035,,,62574244,Computer Science; Medicine,JournalArticle; Review,computer vision; machine learning; support vector machines,3,citations=964; influential=64; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
1656,50,50,2012,Data Clustering : Algorithms and Applications,"Joydeep Ghosh, A. Acharya",,,955,72,218.047,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Data Clustering : Algorithms and Applications within General AI Methods and Systems.,high citation signal (955); influential citation signal (72),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/af6c3effba8911f6ab891a17f4dd3bbc7952f4e9,https://www.semanticscholar.org/paper/af6c3effba8911f6ab891a17f4dd3bbc7952f4e9,,,,,477518,Computer Science; Mathematics,,data mining; machine learning; pattern recognition,3,citations=955; influential=72; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
1658,51,51,2012,A comparison of pixel-based and object-based image analysis with selected machine learning algorithms for the classification of agricultural landscapes using SPOT-5 HRG imagery,"Dennis C. Duro, S. Franklin, M. Dubé",,2012-03-15,953,56,216.537,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions A comparison of pixel-based and object-based image analysis with selected machine learning algorithms for the classification of agricultural landscapes using SPOT-5 HRG imagery within Vision and Multimodal Learning.,high citation signal (953); influential citation signal (56),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/J.RSE.2011.11.020,https://www.semanticscholar.org/paper/9c5ea99fac551d997169c944218d65d027d0fa94,,10.1016/J.RSE.2011.11.020,,,62527324,Agricultural and Food Sciences; Computer Science; Environmental Science,,machine learning; support vector machines,2,citations=953; influential=56; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1670,52,52,2012,Applying Convolutional Neural Networks concepts to hybrid NN-HMM model for speech recognition,"Ossama Abdel-Hamid, Abdel-rahman Mohamed, Hui Jiang, Gerald Penn","IEEE International Conference on Acoustics, Speech, and Signal Processing",2012-03-25,942,38,211.969,Natural Language Processing and Knowledge,metadata-ranked,nlp,Positions Applying Convolutional Neural Networks concepts to hybrid NN-HMM model for speech recognition within Natural Language Processing and Knowledge.,high citation signal (942); influential citation signal (38),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1109/icassp.2012.6288864,https://www.semanticscholar.org/paper/9a9f4bf3bfe133e1c70f6b60654c238b677c66d0,,10.1109/icassp.2012.6288864,,,10042024,Computer Science,JournalArticle; Conference,neural networks,1,citations=942; influential=38; open PDF metadata; title AI matches=3; AI term matches=3,
1683,53,53,2012,Conversational Speech Transcription Using Context-Dependent Deep Neural Networks,"F. Seide, Gang Li, Dong Yu",International Conference on Machine Learning,2012-06-26,930,42,221.055,Natural Language Processing and Knowledge,metadata-ranked,machine-learning,Positions Conversational Speech Transcription Using Context-Dependent Deep Neural Networks within Natural Language Processing and Knowledge.,high citation signal (930); influential citation signal (42); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.21437/Interspeech.2011-169,https://www.semanticscholar.org/paper/473f0739666af2791ad6592822118240ed968b70,,10.21437/Interspeech.2011-169,,,398770,Computer Science,JournalArticle; Conference,neural networks,1,citations=930; influential=42; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,
1722,54,54,2012,Machine Learning in Medical Imaging,"Kenji Suzuki, Pingkun Yan, Fei Wang, D. Shen",Machine Vision and Applications,2012-03-05,902,23,209.219,"AI for Science, Healthcare, and Robotics",survey/review; generative; retrieval; ai4science,machine-learning; generative-ai; nlp; vision; ai4science,Medical imaging is becoming indispensable for patients' healthcare.,high citation signal (902); influential citation signal (23); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/s00138-013-0543-8,https://www.semanticscholar.org/paper/ea0425270d0dc496b31108572e706df7e40bce85,https://doi.org/10.1155/2012/123727,10.1007/s00138-013-0543-8,,22481902,1735983,Computer Science; Medicine,JournalArticle; Review,machine learning; support vector machines,2,citations=902; influential=23; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,"Medical imaging is becoming indispensable for patients' healthcare. Machine learning plays an essential role in the medical imaging field, including computer-aided diagnosis, image segmentation, image registration, image fusion, image-guided therapy, image annotation, and image database retrieval. With advances in medical imaging, new imaging modalities and methodologies such as cone-beam/multislice CT, 3D ultrasound imaging, tomosynthesis, diffusion-weighted magnetic resonance imaging (MRI), positron-emission tomography (PET)/CT, electrical impedance tomography, and diffuse optical tomography, new machine-learning algorithms/applications are demanded in the medical imaging field. Because of large variations and complexityit is generally difficult to derive analytic solutions or simple equations to represent objects such as lesions and anatomy in medical images. Therefore, tasks in medical imaging require “learning from examples” for accurate representation of data and prior knowledge. Because of its essential needs, machine learning in medical imaging is one of the most promising, growing fields. The main aim of this special issue is to help advance the scientific research within the broad field of machine learning in medical imaging. The special issue was planned in conjunction with the International Workshop on Machine Learning in Medical Imaging (MLMI 2010) [1], which was the first workshop on this topic, held at the 13th International Conference on Medical Image Computing and Computer-Assisted Intervention (MICCAI 2010) in September, 2010, in Beijing, China. This special issue is one in a series of special issues of journals on this topic [2]; it focuses on major trends and challenges in this area, and it presents work aimed at identifying new cutting-edge techniques and their use in medical imaging. The quality level of the submissions for this special issue was very high. A total of 17 papers were submitted to this issue in response to the call for papers. Based on a rigorous review process, 10 papers (59%) were accepted for publication in the special issue. The special issue starts by a review of studies on a class of machine-learning techniques, called pixel/voxel-based machine learning, in medical imaging by K. Suzuki. A series of medical imaging applications of machine-learning techniques are presented. A large variety of applications are well represented here, including organ modeling by D. Wang et al. and X. Qiao and Y.-W. Chen, brain function estimation by V. Michel et al., image reconstruction by H. Shouno et al., lesion classification by P. Wighton et al., modality classification by X.-H. Han and Y.-W. Chen, lesion segmentation by M. Zortea et al., organ segmentation by S. Alzubi et al., and visualization of molecular signals by F. Mattoli et al. Also, the issue covers various biomedical imaging modalities, including MRI by D. Wang et al., CT by X. Qiao and Y.-W. Chen and H. Shouno et al., functional MRI by V. Michel et al., dermoscopy by P. Wighton et al. and M. Zortea et al., scintigraphy by X.-H. Han and Y.-W. Chen, ultrasound imaging by X.-H. Han and Y.-W. Chen, radiography by X.-H. Han and Y.-W. Chen, MR angiography by S. Alzubi et al., and microscopy by F. Mattoli et al. as well as a variety of organs, including the kidneys by D. Wang et al., liver by X. Qiao and Y.-W. Chen, brain by V. Michel et al. and F. Mattoli et al., chest by S. Alzubi et al., skin by P. Wighton et al. and M. Zortea et al., and heart by F. Mattoli et al. Various machine-learning techniques were developed/used to solve the respective problems, including structured dictionary learning by D. Wang et al., generalized N-dimensional principal component analysis by X. Qiao et al., multiclass sparse Bayesian regression by V. Michel et al., Bayesian hyperparameter inference by H. Shouno et al., supervised learning of probabilistic models based on maximum aposteriori estimation and conditional random fields by P. Wighton et al., joint kernel equal contribution in support vector classification by X.-H. Han and Y.-W. Chen, and iterative hybrid classification by M. Zortea et al. We are grateful to all authors for their excellent contributions to this special issue and to all reviewers for their reviews and constructive suggestions. We hope that this special issue will inspire further ideas for creative research, advance the field of machine learning in medical imaging, and facilitate the translation of the research from bench to bedside. Kenji Suzuki Pingkun Yan Fei Wang Dinggang Shen"
1723,55,55,2012,Ensemble Machine Learning,"Cha Zhang, Yunqian Ma",,,902,12,189.635,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Ensemble Machine Learning within Graph Learning, Recommendation, and Core Methods.",high citation signal (902); influential citation signal (12),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1007/978-1-4419-9326-7,https://www.semanticscholar.org/paper/1ee7be29ce297de6d79a438d26037595967f5b17,,10.1007/978-1-4419-9326-7,,,57501944,Computer Science,,machine learning,1,citations=902; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
1739,56,56,2012,Translational biomarker discovery in clinical metabolomics: an introductory tutorial,"J. Xia, D. Broadhurst, Michael Wilson, D. Wishart",Metabolomics,2012-12-04,886,73,215.59,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; nlp; ai4science,"Metabolomics is increasingly being applied towards the identification of biomarkers for disease diagnosis, prognosis and risk prediction.",high citation signal (886); influential citation signal (73); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/s11306-012-0482-9,https://www.semanticscholar.org/paper/2cc2dd9bb3bf4602366cab983ffd6642b7c26028,https://link.springer.com/content/pdf/10.1007/s11306-012-0482-9.pdf,10.1007/s11306-012-0482-9,,23543913,7652615,Chemistry; Medicine,JournalArticle; Review,machine learning,1,citations=886; influential=73; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"Metabolomics is increasingly being applied towards the identification of biomarkers for disease diagnosis, prognosis and risk prediction. Unfortunately among the many published metabolomic studies focusing on biomarker discovery, there is very little consistency and relatively little rigor in how researchers select, assess or report their candidate biomarkers. In particular, few studies report any measure of sensitivity, specificity, or provide receiver operator characteristic (ROC) curves with associated confidence intervals. Even fewer studies explicitly describe or release the biomarker model used to generate their ROC curves. This is surprising given that for biomarker studies in most other biomedical fields, ROC curve analysis is generally considered the standard method for performance assessment. Because the ultimate goal of biomarker discovery is the translation of those biomarkers to clinical practice, it is clear that the metabolomics community needs to start “speaking the same language” in terms of biomarker analysis and reporting-especially if it wants to see metabolite markers being routinely used in the clinic. In this tutorial, we will first introduce the concept of ROC curves and describe their use in single biomarker analysis for clinical chemistry. This includes the construction of ROC curves, understanding the meaning of area under ROC curves (AUC) and partial AUC, as well as the calculation of confidence intervals. The second part of the tutorial focuses on biomarker analyses within the context of metabolomics. This section describes different statistical and machine learning strategies that can be used to create multi-metabolite biomarker models and explains how these models can be assessed using ROC curves. In the third part of the tutorial we discuss common issues and potential pitfalls associated with different analysis methods and provide readers with a list of nine recommendations for biomarker analysis and reporting. To help readers test, visualize and explore the concepts presented in this tutorial, we also introduce a web-based tool called ROCCET (ROC Curve Explorer & Tester, http://www.roccet.ca). ROCCET was originally developed as a teaching aid but it can also serve as a training and testing resource to assist metabolomics researchers build biomarker models and conduct a range of common ROC curve analyses for biomarker studies."
1740,57,57,2012,Fairness-Aware Classifier with Prejudice Remover Regularizer,"Toshihiro Kamishima, S. Akaho, H. Asoh, Jun Sakuma",ECML/PKDD,2012-09-24,886,59,225.653,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"Positions Fairness-Aware Classifier with Prejudice Remover Regularizer within Trustworthy, Explainable, and Responsible AI.",high citation signal (886); influential citation signal (59); recognized venue; open-access PDF metadata,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1007/978-3-642-33486-3_3,https://www.semanticscholar.org/paper/33cb597dde84766b1cdd6f35c964d83c9a718b39,https://link.springer.com/content/pdf/10.1007/978-3-642-33486-3_3.pdf,10.1007/978-3-642-33486-3_3,,,10352172,Computer Science,JournalArticle,data mining; machine learning,2,citations=886; influential=59; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1747,58,58,2012,Risk Assessment and Decision Analysis with Bayesian Networks,"N. Fenton, M. Neil",,2012-11-07,882,80,217.755,Foundation Models and Large Language Models,trustworthy-ai,machine-learning; nlp; trustworthy-ai,"Although many Bayesian Network (BN) applications are now in everyday use, BNs have not yet achieved mainstream penetration.",high citation signal (882); influential citation signal (80),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1201/b21982,https://www.semanticscholar.org/paper/7854c156af42f1e092fc74f1703e1715a9b21a32,,10.1201/b21982,,,58778959,Business; Computer Science; Engineering; Mathematics,,bayesian networks,1,citations=882; influential=80; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"Although many Bayesian Network (BN) applications are now in everyday use, BNs have not yet achieved mainstream penetration. Focusing on practical real-world problem solving and model building, as opposed to algorithms and theory, Risk Assessment and Decision Analysis with Bayesian Networks explains how to incorporate knowledge with data to develop and use (Bayesian) causal models of risk that provide powerful insights and better decision making. Provides all tools necessary to build and run realistic Bayesian network models Supplies extensive example models based on real risk assessment problems in a wide range of application domains provided; for example, finance, safety, systems reliability, law, and more Introduces all necessary mathematics, probability, and statistics as needed The book first establishes the basics of probability, risk, and building and using BN models, then goes into the detailed applications. The underlying BN algorithms appear in appendices rather than the main text since there is no need to understand them to build and use BN models. Keeping the body of the text free of intimidating mathematics, the book provides pragmatic advice about model building to ensure models are built efficiently. A dedicated website, www.BayesianRisk.com, contains executable versions of all of the models described, exercises and worked solutions for all chapters, PowerPoint slides, numerous other resources, and a free downloadable copy of the AgenaRisk software."
1752,59,59,2012,Directed differentiation of human pluripotent stem cells to cerebral cortex neurons and neural networks,"Yichen Shi, P. Kirwan, F. J. Livesey",Nature Protocols,2012-09-13,879,57,223.004,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Directed differentiation of human pluripotent stem cells to cerebral cortex neurons and neural networks within General AI Methods and Systems.,high citation signal (879); influential citation signal (57); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1038/nprot.2012.116,https://www.semanticscholar.org/paper/7ce7ae83a509eba363c8b8d32ab380efec31f551,,10.1038/nprot.2012.116,,22976355,12327604,Biology; Medicine,JournalArticle,neural networks,1,citations=879; influential=57; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
1763,60,60,2012,Ensemble Machine Learning: Methods and Applications,"Cha Zhang, Yunqian Ma",,2012-02-17,871,42,205.614,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Ensemble Machine Learning: Methods and Applications within Graph Learning, Recommendation, and Core Methods.",high citation signal (871); influential citation signal (42),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/c0f7fcc2e03be4395625b6757b17b8834632b952,https://www.semanticscholar.org/paper/c0f7fcc2e03be4395625b6757b17b8834632b952,,,,,60235124,Computer Science,,machine learning,1,citations=871; influential=42; open PDF metadata; title AI matches=1; AI term matches=1,
1781,61,61,2012,Changedetection.net: A new change detection benchmark dataset,"Nil Goyette, Pierre-Marc Jodoin, F. Porikli, J. Konrad, P. Ishwar",IEEE Computer Society Conference on Computer Vision and Pattern Recognition workshops,2012-06-16,857,136,238.481,Vision and Multimodal Learning,benchmark/dataset,machine-learning; vision,Positions Changedetection.net: A new change detection benchmark dataset within Vision and Multimodal Learning.,high citation signal (857); influential citation signal (136); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPRW.2012.6238919,https://www.semanticscholar.org/paper/8afca838919c28f8e8272cd28b9d1cfbf0720760,https://openresearch-repository.anu.edu.au/bitstream/1885/29680/2/01_Goyette_Changedetection.net%3a_A_new_2012.pdf,10.1109/CVPRW.2012.6238919,,,12549541,Computer Science,JournalArticle; Conference,computer vision,1,citations=857; influential=136; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2,
1785,62,62,2012,A Practical Guide to Applying Echo State Networks,M. Lukoševičius,Neural Networks,,855,117,218.34,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A Practical Guide to Applying Echo State Networks within General AI Methods and Systems.,high citation signal (855); influential citation signal (117),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-35289-8_36,https://www.semanticscholar.org/paper/11bb0941b1f6088783e26d7f9603789ee1db7faa,,10.1007/978-3-642-35289-8_36,,,6151991,Computer Science; Engineering,,neural networks,1,citations=855; influential=117; open PDF metadata; AI term matches=2,
1787,63,63,2012,Random Forests for Genomic Data Analysis,"X. Chen, Hemant Ishwaran",Genomics,2012-04-21,855,21,199.825,"AI for Science, Healthcare, and Robotics",survey/review,machine-learning; ai4science,"Random forests (RF) is a popular tree-based ensemble machine learning tool that is highly data adaptive, applies to “large p, small n” problems, and is able to account for correlation as well as interactions among features.",high citation signal (855); influential citation signal (21); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.ygeno.2012.04.003,https://www.semanticscholar.org/paper/8cc0c97b34a1351338cb8bf206a661851f3f135d,https://doi.org/10.1016/j.ygeno.2012.04.003,10.1016/j.ygeno.2012.04.003,,22546560,12140952,Biology; Computer Science; Medicine,Review; JournalArticle,machine learning,1,citations=855; influential=21; survey/benchmark signal; open PDF metadata; AI term matches=2,"Random forests (RF) is a popular tree-based ensemble machine learning tool that is highly data adaptive, applies to “large p, small n” problems, and is able to account for correlation as well as interactions among features. This makes RF particularly appealing for high-dimensional genomic data analysis. In this article, we systematically review the applications and recent progresses of RF for genomic data, including prediction and classification, variable selection, pathway analysis, genetic association and epistasis detection, and unsupervised learning."
1811,64,64,2012,Leafsnap: A Computer Vision System for Automatic Plant Species Identification,"Neeraj Kumar, P. Belhumeur, Arijit Biswas, David W. Jacobs, W. Kress, Ida C. Lopez, João V. B. Soares",European Conference on Computer Vision,2012-10-07,835,86,214.553,Vision and Multimodal Learning,metadata-ranked,vision,Positions Leafsnap: A Computer Vision System for Automatic Plant Species Identification within Vision and Multimodal Learning.,high citation signal (835); influential citation signal (86); open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1007/978-3-642-33709-3_36,https://www.semanticscholar.org/paper/2f01d2a293984d35b041d109609960b54c7379e3,https://link.springer.com/content/pdf/10.1007/978-3-642-33709-3_36.pdf,10.1007/978-3-642-33709-3_36,,,2017032,Biology; Computer Science; Environmental Science,JournalArticle; Conference,computer vision,1,citations=835; influential=86; open PDF metadata; title AI matches=1; AI term matches=1,
1813,65,65,2012,Pedestrian Detection with Unsupervised Multi-stage Feature Learning,"P. Sermanet, K. Kavukcuoglu, Soumith Chintala, Yann LeCun",2013 IEEE Conference on Computer Vision and Pattern Recognition,2012-12-01,834,38,213.293,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Pedestrian detection is a problem of considerable practical interest.,high citation signal (834); influential citation signal (38); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2013.465,https://www.semanticscholar.org/paper/a1306ce652f556fbb9e794d91084a29294298e6d,http://arxiv.org/pdf/1212.0142,10.1109/CVPR.2013.465,1212.0142,,1342687,Computer Science,JournalArticle; Conference,deep learning,1,citations=834; influential=38; recognized venue; open PDF metadata; AI term matches=3,"Pedestrian detection is a problem of considerable practical interest. Adding to the list of successful applications of deep learning methods to vision, we report state-of-the-art and competitive results on all major pedestrian datasets with a convolutional network model. The model uses a few new twists, such as multi-stage features, connections that skip layers to integrate global shape information with local distinctive motif information, and an unsupervised method based on convolutional sparse coding to pre-train the filters at each stage."
1814,66,66,2012,Connectionist Temporal Classification,Alex Graves,,,834,35,202.173,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Connectionist Temporal Classification within General AI Methods and Systems.,high citation signal (834); influential citation signal (35),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-642-24797-2_7,https://www.semanticscholar.org/paper/84ed475714183a93906baade15c69216e77fa837,,10.1007/978-3-642-24797-2_7,,,53807843,Computer Science,,neural networks,1,citations=834; influential=35; open PDF metadata; title AI matches=1; AI term matches=1,
1860,67,67,2012,Accurate quantitative estimation of energy performance of residential buildings using statistical machine learning tools,"A. Tsanas, Angeliki Xifara",,2012-06-01,798,65,209.689,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Accurate quantitative estimation of energy performance of residential buildings using statistical machine learning tools within General AI Methods and Systems.,high citation signal (798); influential citation signal (65),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.ENBUILD.2012.03.003,https://www.semanticscholar.org/paper/719e65379c5959141180a45f540f707d583b8ce2,,10.1016/J.ENBUILD.2012.03.003,,,109658267,Engineering; Environmental Science,,machine learning,1,citations=798; influential=65; open PDF metadata; title AI matches=1; AI term matches=1,
