rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1852,44,44,2008,Support Vector Machine-Based Classification Scheme for Myoelectric Control Applied to Upper Limb,"M. A. Oskoei, Huosheng Hu",IEEE Transactions on Biomedical Engineering,2008-03-05,807,79,227.629,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; reinforcement-learning; ai4science,"Positions Support Vector Machine-Based Classification Scheme for Myoelectric Control Applied to Upper Limb within AI for Science, Healthcare, and Robotics.",high citation signal (807); influential citation signal (79); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/TBME.2008.919734,https://www.semanticscholar.org/paper/3440c5ec7e8a7c441c47330ae338f7ddb294b053,http://cswww.essex.ac.uk/staff/hhu/Papers/IEEE-TBME-V55-N8-2008.pdf,10.1109/TBME.2008.919734,,18632358,17162934,Computer Science; Engineering; Medicine,JournalArticle,neural networks; support vector machines,2,citations=807; influential=79; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1854,45,45,2008,Small codes and large image databases for recognition,"A. Torralba, R. Fergus, Yair Weiss",2008 IEEE Conference on Computer Vision and Pattern Recognition,2008-06-23,804,50,215.244,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Small codes and large image databases for recognition within Vision and Multimodal Learning.,high citation signal (804); influential citation signal (50); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR.2008.4587633,https://www.semanticscholar.org/paper/993cb3c7167b34b033c66cc4b2af87ff4781c6d4,http://www.cs.toronto.edu/%7Ehinton/csc2535/readings/spectralcodes.pdf,10.1109/CVPR.2008.4587633,,,14503028,Computer Science,JournalArticle; Conference,machine learning,1,citations=804; influential=50; recognized venue; open PDF metadata; AI term matches=2,
1870,46,46,2008,Discrimination-aware data mining,"D. Pedreschi, S. Ruggieri, F. Turini",Knowledge Discovery and Data Mining,2008-08-24,791,43,203.819,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Discrimination-aware data mining within General AI Methods and Systems.,high citation signal (791); influential citation signal (43); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1145/1401890.1401959,https://www.semanticscholar.org/paper/c501acb1dbbab80212dc3ab005abf19560fe18f2,http://www.di.unipi.it/~ruggieri/Papers/kdd2008.pdf,10.1145/1401890.1401959,,,1430128,Computer Science; Law,JournalArticle; Conference,data mining,1,citations=791; influential=43; open PDF metadata; title AI matches=1; AI term matches=1,
1893,47,47,2008,Offline Handwriting Recognition with Multidimensional Recurrent Neural Networks,"Alex Graves, Jürgen Schmidhuber",Neural Information Processing Systems,,779,64,213.946,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Offline Handwriting Recognition with Multidimensional Recurrent Neural Networks within General AI Methods and Systems.,high citation signal (779); influential citation signal (64),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/c08d0525bd42fa1c24f9f5df72f4c8fcf7063b22,https://www.semanticscholar.org/paper/c08d0525bd42fa1c24f9f5df72f4c8fcf7063b22,,,,,639755,Computer Science,JournalArticle; Conference,computer vision; neural networks,2,citations=779; influential=64; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1909,48,48,2008,Support Vector Machines and Kernels for Computational Biology,"Asa Ben-Hur, Cheng Soon Ong, S. Sonnenburg, B. Scholkopf, G. Rätsch",PLoS Comput. Biol.,2008-10-01,769,36,201.773,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,The increasing wealth of biological data coming from a large variety of platforms and the continued development of new high-throughput methods for probing biological systems require increasingly more sophisticated computational approaches.,high citation signal (769); influential citation signal (36); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1371/journal.pcbi.1000173,https://www.semanticscholar.org/paper/2bbf2ab3a524399c0daff3bc938d466f05501ae0,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1000173&type=printable,10.1371/journal.pcbi.1000173,,18974822,2990825,Biology; Computer Science; Medicine,Review; JournalArticle,support vector machines,1,citations=769; influential=36; open PDF metadata; title AI matches=1; AI term matches=2,"The increasing wealth of biological data coming from a large variety of platforms and the continued development of new high-throughput methods for probing biological systems require increasingly more sophisticated computational approaches. Putting all these data in simple-to-use databases is a first step; but realizing the full potential of the data requires algorithms that automatically extract regularities from the data, which can then lead to biological insight. Many of the problems in computational biology are in the form of prediction: starting from prediction of a gene's structure, prediction of its function, interactions, and role in disease. Support vector machines (SVMs) and related kernel methods are extremely good at solving such problems [1]–[3]. SVMs are widely used in computational biology due to their high accuracy, their ability to deal with high-dimensional and large datasets, and their flexibility in modeling diverse sources of data [2], [4]–[6]. The simplest form of a prediction problem is binary classification: trying to discriminate between objects that belong to one of two categories—positive (+1) or negative (−1). SVMs use two key concepts to solve this problem: large margin separation and kernel functions. The idea of large margin separation can be motivated by classification of points in two dimensions (see Figure 1). A simple way to classify the points is to draw a straight line and call points lying on one side positive and on the other side negative. If the two sets are well separated, one would intuitively draw the separating line such that it is as far as possible away from the points in both sets (see Figures 2 and ​and3).3). This intuitive choice captures the idea of large margin separation, which is mathematically formulated in the section Classification with Large Margin. Open in a separate window Figure 1 A linear classifier separating two classes of points (squares and circles) in two dimensions. The decision boundary divides the space into two sets depending on the sign of f(x) = 〈w,x〉+b. The grayscale level represents the value of the discriminant function f(x): dark for low values and a light shade for high values."
1924,49,49,2008,Using data mining to predict secondary school student performance,"P. Cortez, Alice Maria Gonçalves Silva",,2008-04-01,760,63,211.186,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Using data mining to predict secondary school student performance within General AI Methods and Systems.,high citation signal (760); influential citation signal (63),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/61d468d5254730bbecf822c6b60d7d6595d9889c,https://www.semanticscholar.org/paper/61d468d5254730bbecf822c6b60d7d6595d9889c,,,,,16621299,Computer Science; Education,,data mining; neural networks; support vector machines,3,citations=760; influential=63; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
1940,50,50,2008,Machine Learning Methods Without Tears: A Primer for Ecologists,"J. Olden, J. Lawler, N. L. Poff",The Quarterly review of biology,2008-06-01,754,35,207.957,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; ai4science,"Positions Machine Learning Methods Without Tears: A Primer for Ecologists within AI for Science, Healthcare, and Robotics.",high citation signal (754); influential citation signal (35); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1086/587826,https://www.semanticscholar.org/paper/298af26244e3ad836c1aa5cf5855d05f5197063d,http://rydberg.biology.colostate.edu/poff/Public/poffpubs/Olden_etal_2008_Machine_QBR.pdf,10.1086/587826,,18605534,16919478,Biology; Computer Science; Environmental Science; Medicine,Review; JournalArticle,artificial intelligence; machine learning; neural networks,3,citations=754; influential=35; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
1988,51,51,2008,Predicting linear B-cell epitopes using string kernels,"Y. El-Manzalawy, D. Dobbs, Vasant G Honavar",Journal of Molecular Recognition,2008-01-01,728,66,210.883,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"The identification and characterization of B‐cell epitopes play an important role in vaccine design, immunodiagnostic tests, and antibody production.",high citation signal (728); influential citation signal (66); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1002/jmr.893,https://www.semanticscholar.org/paper/a92f94eae6ef7539032ff8df1575768e9f3f6ec4,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2683948,10.1002/jmr.893,,18496882,90850,Biology; Computer Science; Medicine,JournalArticle; Study,neural networks; support vector machines,2,citations=728; influential=66; open PDF metadata; AI term matches=4; query hits=2,"The identification and characterization of B‐cell epitopes play an important role in vaccine design, immunodiagnostic tests, and antibody production. Therefore, computational tools for reliably predicting linear B‐cell epitopes are highly desirable. We evaluated Support Vector Machine (SVM) classifiers trained utilizing five different kernel methods using fivefold cross‐validation on a homology‐reduced data set of 701 linear B‐cell epitopes, extracted from Bcipep database, and 701 non‐epitopes, randomly extracted from SwissProt sequences. Based on the results of our computational experiments, we propose BCPred, a novel method for predicting linear B‐cell epitopes using the subsequence kernel. We show that the predictive performance of BCPred (AUC = 0.758) outperforms 11 SVM‐based classifiers developed and evaluated in our experiments as well as our implementation of AAP (AUC = 0.7), a recently proposed method for predicting linear B‐cell epitopes using amino acid pair antigenicity. Furthermore, we compared BCPred with AAP and ABCPred, a method that uses recurrent neural networks, using two data sets of unique B‐cell epitopes that had been previously used to evaluate ABCPred. Analysis of the data sets used and the results of this comparison show that conclusions about the relative performance of different B‐cell epitope prediction methods drawn on the basis of experiments using data sets of unique B‐cell epitopes are likely to yield overly optimistic estimates of performance of evaluated methods. This argues for the use of carefully homology‐reduced data sets in comparing B‐cell epitope prediction methods to avoid misleading conclusions about how different methods compare to each other. Our homology‐reduced data set and implementations of BCPred as well as the APP method are publicly available through our web‐based server, BCPREDS, at: http://ailab.cs.iastate.edu/bcpreds/. Copyright © 2008 John Wiley & Sons, Ltd."
2028,52,52,2008,Forecasting crude oil price with an EMD-based neural network ensemble learning paradigm,"Lean Yu, Shouyang Wang, K. Lai",,2008-09-01,707,26,194.515,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Forecasting crude oil price with an EMD-based neural network ensemble learning paradigm within Graph Learning, Recommendation, and Core Methods.",high citation signal (707); influential citation signal (26),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.ENECO.2008.05.003,https://www.semanticscholar.org/paper/213d6146f4a29d2d566ba7c086e4ec55f311a683,,10.1016/J.ENECO.2008.05.003,,,153781981,Computer Science; Economics; Engineering; Mathematics,,neural networks,1,citations=707; influential=26; open PDF metadata; title AI matches=1; AI term matches=1,
2037,53,53,2008,"Modern Multivariate Statistical Techniques: Regression, Classification, and Manifold Learning",A. Izenman,,2008-08-28,703,72,214.316,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Modern Multivariate Statistical Techniques: Regression, Classification, and Manifold Learning within General AI Methods and Systems.",high citation signal (703); influential citation signal (72),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/7293d7440d89fc038d7e9ee8d1460cc9b3759478,https://www.semanticscholar.org/paper/7293d7440d89fc038d7e9ee8d1460cc9b3759478,,,,,37419286,Computer Science; Mathematics,,artificial intelligence; bayesian networks; data mining; machine learning; neural networks; support vector machines,6,citations=703; influential=72; open PDF metadata; title AI matches=1; AI term matches=1; query hits=6,
2076,54,54,2008,"Reinforcement learning: the good, the bad and the ugly.","P. Dayan, Y. Niv",Current Opinion in Neurobiology,2008-04-01,684,21,190.922,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,"Positions Reinforcement learning: the good, the bad and the ugly. within Reinforcement Learning and Agents.",high citation signal (684); influential citation signal (21),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1016/j.conb.2008.08.003,https://www.semanticscholar.org/paper/3f44815eef3aad2b184c2983b0ff1b9d1f5a2640,,10.1016/j.conb.2008.08.003,,18708140,9926020,Medicine; Psychology,Review; JournalArticle,reinforcement learning,1,citations=684; influential=21; open PDF metadata; title AI matches=1; AI term matches=1,
2077,55,55,2008,A comprehensive comparison of random forests and support vector machines for microarray-based cancer classification,"A. Statnikov, Lily Wang, C. Aliferis",BMC Bioinformatics,2008-07-22,684,12,189.557,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,BackgroundCancer diagnosis and clinical outcome prediction are among the most important emerging applications of gene expression microarray technology with several molecular signatures on their way toward clinical deployment.,high citation signal (684); influential citation signal (12); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1186/1471-2105-9-319,https://www.semanticscholar.org/paper/dbdc419e0f20e53d4ad3ca18ad808f50e8d20724,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-9-319,10.1186/1471-2105-9-319,,18647401,2813425,Computer Science; Medicine,JournalArticle; Study,support vector machines,1,citations=684; influential=12; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=2,"BackgroundCancer diagnosis and clinical outcome prediction are among the most important emerging applications of gene expression microarray technology with several molecular signatures on their way toward clinical deployment. Use of the most accurate classification algorithms available for microarray gene expression data is a critical ingredient in order to develop the best possible molecular signatures for patient care. As suggested by a large body of literature to date, support vector machines can be considered ""best of class"" algorithms for classification of such data. Recent work, however, suggests that random forest classifiers may outperform support vector machines in this domain.ResultsIn the present paper we identify methodological biases of prior work comparing random forests and support vector machines and conduct a new rigorous evaluation of the two algorithms that corrects these limitations. Our experiments use 22 diagnostic and prognostic datasets and show that support vector machines outperform random forests, often by a large margin. Our data also underlines the importance of sound research design in benchmarking and comparison of bioinformatics algorithms.ConclusionWe found that both on average and in the majority of microarray datasets, random forests are outperformed by support vector machines both in the settings when no gene selection is performed and when several popular gene selection methods are used."
2101,56,56,2008,Probabilistic population codes for Bayesian decision making,"J. Beck, W. Ma, Roozbeh Kiani, Timothy D. Hanks, A. Churchland, J. Roitman, M. Shadlen, P. Latham, et al.",Neuron,2008-12-26,672,38,199.548,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"When making a decision, one must first accumulate evidence, often over time, and then select the appropriate action.",high citation signal (672); influential citation signal (38); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.neuron.2008.09.021,https://www.semanticscholar.org/paper/d65cbace88e7f5285bb07787e95fc3a47b5c0a33,http://www.cell.com/article/S0896627308008039/pdf,10.1016/j.neuron.2008.09.021,,19109917,6819595,Computer Science; Mathematics; Medicine; Psychology,JournalArticle,bayesian networks; neural networks,2,citations=672; influential=38; open PDF metadata; AI term matches=2; query hits=2,"When making a decision, one must first accumulate evidence, often over time, and then select the appropriate action. Here, we present a neural model of decision making that can perform both evidence accumulation and action selection optimally. More specifically, we show that, given a Poisson-like distribution of spike counts, biological neural networks can accumulate evidence without loss of information through linear integration of neural activity, and can select the most likely action through attractor dynamics. This holds for arbitrary correlations, any tuning curves, continuous and discrete variables, and sensory evidence whose reliability varies over time. Our model predicts that the neurons in the lateral intraparietal cortex involved in evidence accumulation encode, on every trial, a probability distribution which predicts the animal’s performance. We present experimental evidence consistent with this prediction, and discuss other predictions applicable to more general settings."
2108,57,57,2008,Using support vector machine combined with auto covariance to predict protein–protein interactions from protein sequences,"Yanzhi Guo, Lezheng Yu, Z. Wen, Meng-long Li",Nucleic Acids Research,2008-04-04,669,62,206.164,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,"Compared to the available protein sequences of different organisms, the number of revealed protein–protein interactions (PPIs) is still very limited.",high citation signal (669); influential citation signal (62); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/nar/gkn159,https://www.semanticscholar.org/paper/c96dd175ac5dcccca99c7ef31e2aac4c69f2c925,https://academic.oup.com/nar/article-pdf/36/9/3025/16752779/gkn159.pdf,10.1093/nar/gkn159,,18390576,11114746,Biology; Computer Science; Medicine,JournalArticle; Study,support vector machines,1,citations=669; influential=62; open PDF metadata; title AI matches=1; AI term matches=2,"Compared to the available protein sequences of different organisms, the number of revealed protein–protein interactions (PPIs) is still very limited. So many computational methods have been developed to facilitate the identification of novel PPIs. However, the methods only using the information of protein sequences are more universal than those that depend on some additional information or predictions about the proteins. In this article, a sequence-based method is proposed by combining a new feature representation using auto covariance (AC) and support vector machine (SVM). AC accounts for the interactions between residues a certain distance apart in the sequence, so this method adequately takes the neighbouring effect into account. When performed on the PPI data of yeast Saccharomyces cerevisiae, the method achieved a very promising prediction result. An independent data set of 11 474 yeast PPIs was used to evaluate this prediction model and the prediction accuracy is 88.09%. The performance of this method is superior to those of the existing sequence-based methods, so it can be a useful supplementary tool for future proteomics studies. The prediction software and all data sets used in this article are freely available at http://www.scucic.cn/Predict_PPI/index.htm."
2125,58,58,2008,Classifying Software Changes: Clean or Buggy?,"Sunghun Kim, E. J. Whitehead, Yi Zhang",IEEE Transactions on Software Engineering,2008-03-01,659,48,213.315,Foundation Models and Large Language Models,metadata-ranked,machine-learning,"This paper introduces a new technique for predicting latent software bugs, called change classification.",high citation signal (659); influential citation signal (48); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/TSE.2007.70773,https://www.semanticscholar.org/paper/9f905c4050131f82bcfb503a580cfcfdedc25fc9,http://www.soe.ucsc.edu/~ejw/papers/kim-tse-2008.pdf,10.1109/TSE.2007.70773,,,14525572,Computer Science,JournalArticle,machine learning,1,citations=659; influential=48; recognized venue; resource signal; open PDF metadata; AI term matches=2,"This paper introduces a new technique for predicting latent software bugs, called change classification. Change classification uses a machine learning classifier to determine whether a new software change is more similar to prior buggy changes or clean changes. In this manner, change classification predicts the existence of bugs in software changes. The classifier is trained using features (in the machine learning sense) extracted from the revision history of a software project stored in its software configuration management repository. The trained classifier can classify changes as buggy or clean, with a 78 percent accuracy and a 60 percent buggy change recall on average. Change classification has several desirable qualities: 1) The prediction granularity is small (a change to a single file), 2) predictions do not require semantic information about the source code, 3) the technique works for a broad array of project types and programming languages, and 4) predictions can be made immediately upon the completion of a change. Contributions of this paper include a description of the change classification approach, techniques for extracting features from the source code and change histories, a characterization of the performance of change classification across 12 open source projects, and an evaluation of the predictive power of different groups of features."
2136,59,59,2008,"Pattern Recognition, Fourth Edition","S. Theodoridis, K. Koutroumbas",,2008-09-30,657,36,197.315,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions Pattern Recognition, Fourth Edition within General AI Methods and Systems.",high citation signal (657); influential citation signal (36),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://www.semanticscholar.org/paper/d34de21775947e8a55f3a16a24fd36162c32d936,https://www.semanticscholar.org/paper/d34de21775947e8a55f3a16a24fd36162c32d936,,,,,60973856,Computer Science; Engineering,,pattern recognition,1,citations=657; influential=36; open PDF metadata; title AI matches=1; AI term matches=1,
2142,60,60,2008,Privacy-Preserving Data Mining: Models and Algorithms,"C. Aggarwal, Philip S. Yu",,2008-07-20,655,30,200.771,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,machine-learning; trustworthy-ai,"Positions Privacy-Preserving Data Mining: Models and Algorithms within Trustworthy, Explainable, and Responsible AI.",high citation signal (655); influential citation signal (30),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://www.semanticscholar.org/paper/16c9a99680bda420806a6df5e34ede696868db94,https://www.semanticscholar.org/paper/16c9a99680bda420806a6df5e34ede696868db94,,,,,6232053,Computer Science,Review,data mining,1,citations=655; influential=30; translation/trustworthiness signal; open PDF metadata; title AI matches=2; AI term matches=2,
2144,61,61,2008,Comparison between detailed model simulation and artificial neural network for forecasting building energy consumption,"A. Neto, F. Fiorelli",,,654,14,184.575,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Comparison between detailed model simulation and artificial neural network for forecasting building energy consumption within General AI Methods and Systems.,high citation signal (654); influential citation signal (14),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.ENBUILD.2008.06.013,https://www.semanticscholar.org/paper/7fa3a40a05d4cc76932f04b5e27d3a6a6e502f90,,10.1016/J.ENBUILD.2008.06.013,,,67851742,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=654; influential=14; open PDF metadata; title AI matches=1; AI term matches=1,
2194,62,62,2008,Learning a Mahalanobis distance metric for data clustering and classification,"Shiming Xiang, F. Nie, Changshui Zhang",Pattern Recognition,2008-12-01,626,35,209.87,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Learning a Mahalanobis distance metric for data clustering and classification within General AI Methods and Systems.,high citation signal (626); influential citation signal (35); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.patcog.2008.05.018,https://www.semanticscholar.org/paper/1aa90b3a1b1b757eabdab5207239f9c37029d85f,,10.1016/j.patcog.2008.05.018,,,11489285,Computer Science; Mathematics,JournalArticle,machine learning,1,citations=626; influential=35; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,
2208,63,63,2008,IAM Graph Database Repository for Graph Based Pattern Recognition and Machine Learning,"Kaspar Riesen, H. Bunke",SSPR/SPR,2008-12-04,616,79,211.695,General AI Methods and Systems,metadata-ranked,machine-learning,Positions IAM Graph Database Repository for Graph Based Pattern Recognition and Machine Learning within General AI Methods and Systems.,high citation signal (616); influential citation signal (79); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/978-3-540-89689-0_33,https://www.semanticscholar.org/paper/b51a3a7d676df7947a0b28fb902a5a9f0bdf54ee,https://link.springer.com/content/pdf/10.1007/978-3-540-89689-0_33.pdf,10.1007/978-3-540-89689-0_33,,,38663643,Computer Science,JournalArticle,machine learning; pattern recognition,2,citations=616; influential=79; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
2211,64,64,2008,Application of machine learning techniques for supply chain demand forecasting,"R. Carbonneau, K. Laframboise, R. Vahidov",European Journal of Operational Research,2008-02-01,616,20,190.97,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Application of machine learning techniques for supply chain demand forecasting within General AI Methods and Systems.,high citation signal (616); influential citation signal (20),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.ejor.2006.12.004,https://www.semanticscholar.org/paper/1edfaf279f01d6ea3469b20c57cff6fa69dec219,,10.1016/j.ejor.2006.12.004,,,18848226,Business; Computer Science,JournalArticle,machine learning; neural networks; support vector machines,3,citations=616; influential=20; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
2240,65,65,2008,"Synaptic plasticity, memory and the hippocampus: a neural network approach to causality","G. Neves, S. Cooke, T. Bliss",Nature Reviews Neuroscience,,606,6,182.23,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning,"Positions Synaptic plasticity, memory and the hippocampus: a neural network approach to causality within AI for Science, Healthcare, and Robotics.",high citation signal (606); recognized venue,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/nrn2303,https://www.semanticscholar.org/paper/7619ee054e41c078d8c5c61fd798bacf394f0c86,,10.1038/nrn2303,,18094707,33104731,Biology; Medicine; Psychology,Review; JournalArticle,neural networks,1,citations=606; influential=6; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
