candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
526,2005,"Methodological issues in building, training, and testing artificial neural networks in ecological applications","Stacy L. Ozesmi, Uygar Ozesmi, C. Tan",,2005-10-07,152,10,151.24,General AI Methods and Systems,metadata-ranked,machine-learning,"We evaluate the use of artificial neural networks, particularly the feedforward multilayer perceptron with back-propagation for training (MLP), in ecological modelling and make suggestions on its use.",high citation signal (152); influential citation signal (10); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.ecolmodel.2005.11.012,https://www.semanticscholar.org/paper/331da28f5e19ab4abb9d5d7e368b5ac2e98408f6,https://arxiv.org/pdf/q-bio/0510017,10.1016/j.ecolmodel.2005.11.012,q-bio/0510017,,19005228,Biology; Computer Science; Environmental Science,,neural networks,1,citations=152; influential=10; open PDF metadata; title AI matches=2; AI term matches=2,"We evaluate the use of artificial neural networks, particularly the feedforward multilayer perceptron with back-propagation for training (MLP), in ecological modelling and make suggestions on its use. In MLP modelling, there are no assumptions about the underlying form of the data that must be met as in standard statistical techniques. Instead, researchers must clarify the process of modelling, as this is most critical to how the model performs and is interpreted. Overfitting on the data, a potential problem, can be avoided by limiting the complexity of the model and by using techniques such as weight decay, training with noise, and limiting the training of the network. Methods on when to stop training include: (1) early stopping based on cross-validation, (2) stopping after a analyst defined error is reached or after the error levels off, and (3) use of a test data set. The third method is not ideal as the test data set is then not independent of model development and the resulting model may have little generalizability. The importance of an independent data set cannot be overemphasized as we found dramatic differences in model accuracy assessed with prediction accuracy on the training data set, as estimated with bootstrapping, and from use of an independent data set. The comparison of the artificial neural network with a general linear model (GLM) as a standard procedure is recommended because a GLM may perform as well or better than the MLP. In such cases, there are no interactions or non-linear terms that need to be modelled and it will save time to use the GLM. Techniques such as sensitivity analyses, input variable relevances, neural interpretation diagrams, randomization tests, and partial derivatives should be used to make MLP models more transparent, and further our ecological understanding, an important goal of the modelling process. Based on our experience we discuss how to build an MLP model and how to optimize the parameters and architecture. The process should be explained explicitly to make the MLP models more readily accepted by the ecological research community at large, as well as to make it possible to replicate the research."
527,2005,Kernel-based machine learning protocol for predicting DNA-binding proteins,"N. Bhardwaj, R. Langlois, Guijun Zhao, Hui Lu",Nucleic Acids Research,2005-11-10,152,7,156.782,"AI for Science, Healthcare, and Robotics",benchmark/dataset; ai4science,machine-learning; reinforcement-learning; ai4science,DNA-binding proteins (DNA-BPs) play a pivotal role in various intra- and extra-cellular activities ranging from DNA replication to gene expression control.,high citation signal (152); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/nar/gki949,https://www.semanticscholar.org/paper/a51d191e076092be9f9eeea82cb6e9d4516323ac,https://academic.oup.com/nar/article-pdf/33/20/6486/3777841/gki949.pdf,10.1093/nar/gki949,,16284202,7956604,Biology; Computer Science; Medicine,JournalArticle; Study,machine learning; support vector machines,2,citations=152; influential=7; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"DNA-binding proteins (DNA-BPs) play a pivotal role in various intra- and extra-cellular activities ranging from DNA replication to gene expression control. Attempts have been made to identify DNA-BPs based on their sequence and structural information with moderate accuracy. Here we develop a machine learning protocol for the prediction of DNA-BPs where the classifier is Support Vector Machines (SVMs). Information used for classification is derived from characteristics that include surface and overall composition, overall charge and positive potential patches on the protein surface. In total 121 DNA-BPs and 238 non-binding proteins are used to build and evaluate the protocol. In self-consistency, accuracy value of 100% has been achieved. For cross-validation (CV) optimization over entire dataset, we report an accuracy of 90%. Using leave 1-pair holdout evaluation, the accuracy of 86.3% has been achieved. When we restrict the dataset to less than 20% sequence identity amongst the proteins, the holdout accuracy is achieved at 85.8%. Furthermore, seven DNA-BPs with unbounded structures are all correctly predicted. The current performances are better than results published previously. The higher accuracy value achieved here originates from two factors: the ability of the SVM to handle features that demonstrate a wide range of discriminatory power and, a different definition of the positive patch. Since our protocol does not lean on sequence or structural homology, it can be used to identify or predict proteins with DNA-binding function(s) regardless of their homology to the known ones."
528,2005,A comprehensive comparative study on term weighting schemes for text categorization with support vector machines,"Man Lan, C. Tan, H. Low, S. Sung",The Web Conference,2005-05-10,152,2,140.05,Natural Language Processing and Knowledge,metadata-ranked,machine-learning; nlp,Positions A comprehensive comparative study on term weighting schemes for text categorization with support vector machines within Natural Language Processing and Knowledge.,high citation signal (152); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/1062745.1062854,https://www.semanticscholar.org/paper/9802b030a6ec60ee0dc0757eecde31d3d6c79f30,,10.1145/1062745.1062854,,,87780,Computer Science,JournalArticle,support vector machines,1,citations=152; influential=2; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
529,2005,Fold recognition by combining profile-profile alignment and support vector machine,"Jonathan H. Chen, S. Joshua Swamidass, Yimeng Dou, J. Bruand, P. Baldi",Bioinform.,2005-06-01,152,2,130.05,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Fold recognition by combining profile-profile alignment and support vector machine within General AI Methods and Systems.,high citation signal (152); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1093/BIOINFORMATICS/BTI384,https://www.semanticscholar.org/paper/eb99fcda0a6257945cec17fb8130f486a4fb1e98,https://academic.oup.com/bioinformatics/article-pdf/21/11/2667/48971372/bioinformatics_21_11_2667.pdf,10.1093/BIOINFORMATICS/BTI384,,15769835,1954824,Biology; Computer Science; Medicine,JournalArticle; Study,support vector machines,1,citations=152; influential=2; open PDF metadata; title AI matches=1; AI term matches=1,
530,2005,Artificial neural networks in wave predictions at the west coast of Portugal,"Oleg Makarynskyy, A. A. Pires-Silva, D. Makarynska, C. Ventura-Soares",Computational Geosciences,2005-05-01,152,1,137.374,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"In coastal and open ocean human activities, there is an increasing demand for accurate estimates of future sea state.",high citation signal (152); recognized venue; open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.cageo.2004.10.005,https://www.semanticscholar.org/paper/7f524003df8073e8435dde637d0e36fe88e6beb3,https://espace.curtin.edu.au/bitstream/20.500.11937/46215/2/19114_downloaded_stream_206.pdf,10.1016/j.cageo.2004.10.005,,,34173574,Computer Science; Engineering; Environmental Science,JournalArticle,neural networks,1,citations=152; influential=1; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,"In coastal and open ocean human activities, there is an increasing demand for accurate estimates of future sea state. In these activities, predictions of wave heights and periods are of particular importance. In this study, two different neural network strategies were employed to forecast significant wave heights and zero-up-crossing wave periods 3, 6, 12 and 24h in advance. In the first approach, eight simple separate neural nets were implemented to simulate every wave parameter over each prediction interval. In the second approach, only two networks provided simultaneous forecasts of these wave parameters for the four prediction intervals. Two independent sets of measurements from a directional wave buoy moored off the Portuguese west coast were used to train and to validate the artificial neural nets. Saliency analysis of the results permitted an optimization of the networks' architectures. The optimal learning algorithm for each case was also determined. The short-term forecasts of the wave parameters verified by actual observations demonstrate the suitability of the artificial neural technique."
531,2005,A Bayesian network-based framework for semantic image understanding,"Jiebo Luo, Andreas Savakis, A. Singhal",Pattern Recognition,2005-06-01,152,0,127.67,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions A Bayesian network-based framework for semantic image understanding within Vision and Multimodal Learning.,high citation signal (152); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1016/j.patcog.2004.11.001,https://www.semanticscholar.org/paper/da690442ca0629145b1990a5de9c7da46cb0e439,,10.1016/j.patcog.2004.11.001,,,1569463,Computer Science,JournalArticle,artificial intelligence; bayesian networks,2,citations=152; influential=0; recognized venue; open PDF metadata; title AI matches=1; AI term matches=2; query hits=2,
532,2005,Hierarchical Reinforcement Learning Based on Subgoal Discovery and Subpolicy Specialization,B. Bakker,,,151,8,145.287,Reinforcement Learning and Agents,reinforcement-learning,reinforcement-learning,Positions Hierarchical Reinforcement Learning Based on Subgoal Discovery and Subpolicy Specialization within Reinforcement Learning and Agents.,high citation signal (151),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/9e30eb5da5269377e89edfc5902be0197938d1a3,https://www.semanticscholar.org/paper/9e30eb5da5269377e89edfc5902be0197938d1a3,,,,,7183484,Computer Science,,reinforcement learning,1,citations=151; influential=8; open PDF metadata; title AI matches=1; AI term matches=1,
533,2005,General Melting Point Prediction Based on a Diverse Compound Data Set and Artificial Neural Networks,"M. Karthikeyan, R. Glen, A. Bender",Journal of Chemical Information and Modeling,2005-05-03,151,6,146.768,General AI Methods and Systems,metadata-ranked,machine-learning,Positions General Melting Point Prediction Based on a Diverse Compound Data Set and Artificial Neural Networks within General AI Methods and Systems.,high citation signal (151),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1021/CI0500132,https://www.semanticscholar.org/paper/0a37895f789fc38acbcd7f8f40cdd905ce7948cd,,10.1021/CI0500132,,15921448,13017241,Chemistry; Computer Science; Materials Science; Medicine,JournalArticle,graph neural networks; neural networks,2,citations=151; influential=6; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
534,2005,Reassessment of the TP53 mutation database in human disease by data mining with a library of TP53 missense mutations,"T. Soussi, S. Kato, Pierre Levy, C. Ishioka",Human Mutation,2005-01-01,151,2,132.906,"AI for Science, Healthcare, and Robotics",ai4science,machine-learning; ai4science,TP53 alteration is the most frequent genetic alteration found in human cancers.,high citation signal (151); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1002/HUMU.20114,https://www.semanticscholar.org/paper/78c3b51ec25083ebb505fd569aabbd9ddde0afc5,https://doi.org/10.1002/humu.20114,10.1002/HUMU.20114,,15580553,24771191,Biology; Computer Science; Medicine,JournalArticle,data mining,1,citations=151; influential=2; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"TP53 alteration is the most frequent genetic alteration found in human cancers. To date, more than 15,000 tumors with TP53 mutations have been published, leading to the description of more than 1,500 different TP53 mutants (http://p53.curie.fr). The frequency of these mutants is highly heterogeneous, with 11 hotspot mutants found more than 100 times, whereas 306 mutants have been reported only once. So far, little is known concerning the biological significance of these rare mutants, as the majority of biological studies have focused on classic hotspot mutants. In order to gain a deeper knowledge about the significance of all of these mutants, we have cross‐checked each mutant of the TP53 mutation database for its activity, derived from a library of 2,314 TP53 mutants representing all possible amino acid substitutions caused by a point mutation. The transactivation activity of all of these mutant was analyzed with respect to eight transcription promoters [Kato S, et al., Proc Natl Acad Sci USA ( 2003 )100:8424–8429]. Although the most frequent TP53 mutants sustain a clear loss of transactivation activity, more than 50% of the rare TP53 mutants display significant activity. Analysis in specific types of cancer or in normal skin patches demonstrates a similar distribution of TP53 loss of activity, with the exception of melanoma, in which the majority of TP53 mutants display significant activity. Our data indicate that TP53 mutants represent a highly heterogeneous population with a large diversity in terms of loss of transactivation activity that could account for the heterogeneous tumor phenotypes and the difficulty of clinical studies. Hum Mutat 25:6–17, 2005. © 2004 Wiley‐Liss, Inc."
535,2005,New Machine Learning Methods Demonstrate the Existence of a Human Stylome,"Hans van Halteren, Harald Baayen, Fiona J. Tweedie, M. Haverkort, A. Neijt",Journal of Quantitative Linguistics,2005-04-01,151,2,129.906,General AI Methods and Systems,metadata-ranked,machine-learning,Positions New Machine Learning Methods Demonstrate the Existence of a Human Stylome within General AI Methods and Systems.,high citation signal (151); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1080/09296170500055350,https://www.semanticscholar.org/paper/aea2aef4a4502ca6f6fc6d1b75514c88b6107214,https://pure.mpg.de/pubman/item/item_59848_2/component/file_59849/van%20Halteren_(2005)_new.pdf,10.1080/09296170500055350,,,20002256,Computer Science; Linguistics,JournalArticle,machine learning,1,citations=151; influential=2; open PDF metadata; title AI matches=1; AI term matches=1,
536,2005,A novel method for early software quality prediction based on support vector machine,"Fei Xing, Ping Guo, Michael R. Lyu",IEEE International Symposium on Software Reliability Engineering,2005-11-08,150,12,150.289,General AI Methods and Systems,metadata-ranked,machine-learning,Positions A novel method for early software quality prediction based on support vector machine within General AI Methods and Systems.,high citation signal (150); influential citation signal (12),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/ISSRE.2005.6,https://www.semanticscholar.org/paper/2b62d14e30d524a1c4c6e47310ee9eae7bcc96a5,,10.1109/ISSRE.2005.6,,,17075210,Computer Science,JournalArticle,support vector machines,1,citations=150; influential=12; open PDF metadata; title AI matches=1; AI term matches=1,
537,2005,Video data mining: semantic indexing and event detection from the association perspective,"Xingquan Zhu, Xindong Wu, A. Elmagarmid, Z. Feng, Lide Wu",IEEE Transactions on Knowledge and Data Engineering,2005-05-01,150,9,156.616,Vision and Multimodal Learning,metadata-ranked,machine-learning; vision,Positions Video data mining: semantic indexing and event detection from the association perspective within Vision and Multimodal Learning.,high citation signal (150); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/TKDE.2005.83,https://www.semanticscholar.org/paper/a544b12d39c059a1a9ba7da3d5fe78747c9cabaa,http://www.cs.purdue.edu/homes/ake/pub/TKDE-0201-1003-1.pdf,10.1109/TKDE.2005.83,,,3813357,Computer Science,JournalArticle,data mining,1,citations=150; influential=9; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
538,2005,The Electronics Handbook,J. Whitaker,,2005-04-27,150,7,153.492,Reinforcement Learning and Agents,survey/review; trustworthy-ai,vision; reinforcement-learning; trustworthy-ai,Fundamental Electrical Theory Electromagnetic Spectrum John Norgard Resonance Michael D.,high citation signal (150),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1201/9781315220703,https://www.semanticscholar.org/paper/bce160fec90ff360ae10b2a934df3e7afc3f0ac7,,10.1201/9781315220703,,,108990966,Engineering; Physics,Review,computer vision; neural networks,2,citations=150; influential=7; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; AI term matches=3; query hits=2,"Fundamental Electrical Theory Electromagnetic Spectrum John Norgard Resonance Michael D. Ciletti Electroacoustics Eugene T. Patronis, Jr. Thermal Noise and Other Circuit Noise Barry G. Douglass Logic Concepts and Design George I. Cohn Digital Logic and Sequential Logic Circuits George I. Cohn The Physical Nature of Sound Floyd E. Toole, E. A. G. Shaw, G. A. Daigle, and M. R. Stinson Principles of Light, Vision, and Photometry Jerry C. Whitaker Properties of Materials and Components Circuit Fundamentals J. Choma, Jr. and S.K. Burgess Semiconductor Materials S.K. Tewksbury Thermal Properties David F.Besch Resistive Materials J.H. Mooij Magnetic Materials for Inductive Processes Martin R. Parker and William E. Webb Capacitance and Capacitors I.M. Filanovsky Properties of Materials James F. Shackelford International Standards and Constants Properties of Passive Components Crystal Oscillators Jeffrey P. Tate and Patricia F. Mead Surface Acoustic Wave (SAW) Devices Ardie D. Walser Electromechanical Devices C. Sankaran Aural Pickup Devices Roy W. Rising Aural Reproduction Devices Michael Starling Passive Electrical Circuit Coaxial Transmission Lines Jerry C. Whitaker Waveguide Kenneth Demarest Passive Microwave Devices Michael B.Steer Passive Filters Cecil Harrison Electron Vacuum Devices Electron Tube Fundamentals Clifford D. Ferris Power Grid Tubes Jerry C. Whitaker Neutralization Techniques Jerry C. Whitaker Amplifier Systems Jerry C. Whitaker Image Capture Devices Steve Epstein CRT Devices and Displays Jerry C. Whitaker Projection Systems Jerry C. Whitaker Microwave Vacuum Devices Microwave Power Tubes Jerry C. Whitaker Klystron Robert R. Weirather Traveling Wave Tubes T.K. Ishii Other Microwave Vacuum Devices T.K. Ishii Operational Considerations for Microwave Tubes Jerry C. Whitaker Semiconductor Devices and Circuits Semiconductors Sidney Soclof Bipolar Junction and Junction Field-Effect Transistors Sidney Soclof Metal-Oxide-Semiconductor Field-Effect Transistor John R. Brews Image Capture Devices Edward J. Delp Image Display Devices Jerry C. Whitaker Solid-State Amplifiers Timothy P. Hulick Operational Amplifiers Peter Aronhime Applications of Operational Amplifiers Peter Aronhime Switched-Capacitor Circuits Ezz I. El-Masry Semiconductor Failure Modes Victor Meeldijk Microelectronics Integrated Circuits Tom Chen Integrated Circuit Design Samuel O. Agbo and Eugene D. Fabricius Digital Logic Families Robert J. Feugate, Jr. Memory Devices Shih-Lien L. Lu Microprocessors James G. Cottle D/A and A/D Converters Susan A.R. Garrod Application-Specific Integrated Circuits Constantine N. Anagnostopoulos, and Paul P.K. Lee Digital Filters Jonathon A. Chambers, Sawasd Tantaratana, and Bruce W. Bomar Multichip Module Technology Paul D. Franzon Testing of Integrated Circuits Wayne Needham Integrated Circuit Packages Victor Meeldijk Optoelectronics Optical Fiber System for Telecommunications Ken Chauvin Fiber Optic Cable Ken Chauvin Optical Transmitters Charles H. Cox, III Optical Receivers P.K.L Yu Optical System Design David E. Rittenhouse Power Supplies and Regulation Transformers Sadrul Ula Rectifier and Filter Circuits T.S. Kalkur Voltage Regulation Melissa S. Mattmuller Switching Power Supplies Robert J. Hofinger Inverters Ashoka K.S. Bhat DC-to-DC Conversion Ashoka K.S. Bhat Power Distribution and Control Badrul H. Chowdhury Power System Protection Alternatives Jerry C. Whitaker Standby Power Systems Jerry C. Whitaker Facility Grounding Jerry C. Whitaker Batteries Isidor Buchmann Packaging Electronic Systems Printed Wiring Boards Ravindranath Kollipara and Vijai Tripathi Hybrid Microelectronics Technology Jerry E.Sergent Surface Mount Technology Glenn Blackwell, P.E. Shielding and EMI Considerations Don White Heat Management Zbigniew J. Staszak Communication Principles Intelligence Coding Leon W. Couch, II Amplitude Modulation Robert Kubichek Frequency Modulation Ken Seymour Pulse Modulation Rodger E. Ziemer Digital Modulation Rodger E. Ziemer Spread Spectrum Systems K.L. Kosbar and W.H. Tranter Digital Coding Schemes Oktay Alkin Audio Compression Techniques Fred Wylie Aural Noise Reduction Systems William Roberts and Yariv Ephraim Video Compression Techniques Gopal Lakhani Electromagnetic Radiation Antenna Principles Pingjuan L. Werner, Anthony J. Ferraro, and Douglas H. Werner Radio Wave Propagation Gerhard J. Straub Practical Antenna Systems Jerry C. Whitaker Combiners and Combining Networks Robert A. Surette Information Recording and Storage Magnetic Tape David Stafford Data Storage Systems Jerry C. Whitaker Optical Storage Systems Praveen Asthana Error Correction Fabrizio Pollara Data Compression Jerome R. Breitenbach Wired Communications Systems Network Switching Concepts Tsong-Ho Wu SONET Brent Allen Facsimile Systems Rodger E. Ziemer Wireless Communications Systems Radio Broadcasting Dutch Doelitzsch Digital Audio Broadcasting Stanley Salek and Almon H. Clegg Audio Interconnection Roy W. Rising Television and Video Production Systems Curtis J. Chan ATSC Video, Audio, and PSIP Transmission Jerry C. Whitaker Propagation Considerations for Mobile Radio Systems Michel Daoud Yacoub Cellular Radio Harry E.Young Satellite Communications Daniel F. DiFonzo Radar and Radionavigation Radar Principles James M. Howell Radar System Implementation Melvin L. Belcher and James A. Scheer Electronic Navigation Systems Benjamin B. Peterson Underwater Sonar Systems Sanjay K. Mehta, G. Clifford Carter, and Bernard E. McTaggart Electronic Warfare and Countermeasures Robert D. Hayes Control and Instrumentation Technology Measurement Techniques: Sensors and Transducers Cecil Harrison Data Acquisition Edward McConnell and Dave Jernigan Process Dynamics and Control Thomas F. Edgar and Juergen Hahn Servo Systems John E. McInroy Power Control and Switching Gibson Morris, Jr. Computer Systems Fundamental Architecture Joy S. Shetler Software Design and Development Hamilton Neural Networks and Fuzzy Systems Bogdan M. Wilamowski Machine Vision David A. Kosiba and Rangachar Kasturi A Brief Survey of Speech Enhancement Yariv Ephraim Ad Hoc Networks Michel Daoud Yacoub, paulo Cardieri, Elvio Joao Leonardo, and Alvaro Augusto Medeiros Network Communication James E. Goldman Printing Technologies and Systems John D. Meyer Signal Measurement, Analysis, and Testing Audio Frequency Distortion Mechanisms and Analysis Jerry C. Whitaker Analog Video Measurements Carl Bentz and Jerry C. Whitaker Radio Frequency Distortion Mechanisms and Analysis Samuel O. Agbo Oscilloscopes Jerry C. Whitaker Spectrum Analysis Jerry C. Whitaker Fourier Waveform Analysis Jerry C. Hamann and John W. Pierre Digital Test Instruments Jerry C. Whitaker Reliability Engineering Probability and Statistics Allan White and Hagbae Kim Electronic Hardware Reliability Michael Pecht and Iuliana Bordelon Software Reliability Carol Smidts A Brief Survey of Hidden Markov Processes Yariv Ephraim Safety Electric Shock Clifford D. Ferris Nonionizing Electromagnetic Radiation William F. Hammett PCBs and Other Hazardous Substances Jerry Whitaker Facility Grounding Practices W.E. DeWitt Engineering Management, Standardization, and Regulation Systems Engineering Concepts Gene DeSantis Concurrent Engineering Francis Long Engineering Documentation Fred Baumgartner and Terrence M. Baun Disaster Planning and Recovery Richard Rudman Conversion Factors Jerry C. Whitaker General Mathematical Tables W.F. Ames and George Cain Glossary of Terms Abbreviations and Acronyms Index"
539,2005,The roles of artificial intelligence in education : current progress and future prospects:,"D. McArthur, Matthew W. Lewis, Miriam Bishary",,2005-03-15,150,7,143.492,General AI Methods and Systems,metadata-ranked,machine-learning,Positions The roles of artificial intelligence in education : current progress and future prospects: within General AI Methods and Systems.,high citation signal (150),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.26634/JET.1.4.972,https://www.semanticscholar.org/paper/ac2dcc4d95f7de924178733efe13d4f2838a9526,,10.26634/JET.1.4.972,,,60572397,Computer Science; Education,,artificial intelligence,1,citations=150; influential=7; open PDF metadata; title AI matches=1; AI term matches=1,
540,2005,Segmenting Brain Tumors with Conditional Random Fields and Support Vector Machines,"Chi-Hoon Lee, Mark Schmidt, A. Murtha, A. Bistritz, J. Sander, R. Greiner",Computer Vision for Biomedical Image Applications,2005-10-21,150,5,140.465,"AI for Science, Healthcare, and Robotics",metadata-ranked,machine-learning; vision; ai4science,"Positions Segmenting Brain Tumors with Conditional Random Fields and Support Vector Machines within AI for Science, Healthcare, and Robotics.",high citation signal (150),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/11569541_47,https://www.semanticscholar.org/paper/740a8d65203a6d2a029bf57ad32b02ddb0158434,,10.1007/11569541_47,,,8229516,Computer Science; Medicine,JournalArticle,support vector machines,1,citations=150; influential=5; open PDF metadata; title AI matches=1; AI term matches=2,
541,2005,"Applications of object-oriented Bayesian networks for condition monitoring, root cause analysis and decision support on operation of complex continuous processes","G. Weidl, A. Madsen, S. Israelson",Computers and Chemical Engineering,2005-08-15,150,3,133.788,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions Applications of object-oriented Bayesian networks for condition monitoring, root cause analysis and decision support on operation of complex continuous processes within Graph Learning, Recommendation, and Core Methods.",high citation signal (150),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/j.compchemeng.2005.05.005,https://www.semanticscholar.org/paper/c7e567495d342e90b6a557659e1912a6385a38c6,,10.1016/j.compchemeng.2005.05.005,,,206918104,Computer Science; Engineering; Environmental Science,JournalArticle,bayesian networks,1,citations=150; influential=3; open PDF metadata; title AI matches=1; AI term matches=1,
542,2005,Mining Associated Text and Images with Dual-Wing Harmoniums,"E. Xing, Rong Yan, Alexander Hauptmann",Conference on Uncertainty in Artificial Intelligence,2005-07-26,149,18,167.456,"Representation, Self-Supervised, and Transfer Learning",self-supervised; retrieval; trustworthy-ai,machine-learning; nlp; vision; trustworthy-ai,"We propose a multi-wing harmonium model for mining multimedia data that extends and improves on earlier models based on two-layer random fields, which capture bidirectional dependencies between hidden topic aspects and observed inputs.",high citation signal (149); influential citation signal (18); recognized venue,"Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/969c47fe20e41b3331c8aec3b2b964396d914b2c,https://www.semanticscholar.org/paper/969c47fe20e41b3331c8aec3b2b964396d914b2c,,,1207.1423,,12911287,Computer Science; Mathematics,JournalArticle; Conference,data mining,1,citations=149; influential=18; recognized venue; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"We propose a multi-wing harmonium model for mining multimedia data that extends and improves on earlier models based on two-layer random fields, which capture bidirectional dependencies between hidden topic aspects and observed inputs. This model can be viewed as an undirected counterpart of the two-layer directed models such as LDA for similar tasks, but bears significant difference in inference/learning cost tradeoffs, latent topic representations, and topic mixing mechanisms. In particular, our model facilitates efficient inference and robust topic mixing, and potentially provides high flexibilities in modeling the latent topic spaces. A contrastive divergence and a variational algorithm are derived for learning. We specialized our model to a dual-wing harmonium for captioned images, incorporating a multivariate Poisson for word-counts and a multivariate Gaussian for color histogram. We present empirical results on the applications of this model to classification, retrieval and image annotation on news video collections, and we report an extensive comparison with various extant models."
