rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1259,79,79,2021,Ethical and social risks of harm from Language Models,"Laura Weidinger, John F. J. Mellor, Maribeth Rauh, Conor Griffin, Jonathan Uesato, Po-Sen Huang, Myra Cheng, Mia Glaese, et al.",arXiv.org,2021-12-08,1523,72,230.306,Foundation Models and Large Language Models,survey/review,trustworthy-ai; ai4science,This paper aims to help structure the risk landscape associated with large-scale Language Models (LMs).,"high citation signal (1,523); influential citation signal (72)","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/fd1b829261ba04bb92e0ab60c4f6e7cea0d99fbf,https://www.semanticscholar.org/paper/fd1b829261ba04bb92e0ab60c4f6e7cea0d99fbf,,,2112.04359,,244954639,Computer Science; Linguistics,JournalArticle; Review,large language models,1,citations=1523; influential=72; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1,"This paper aims to help structure the risk landscape associated with large-scale Language Models (LMs). In order to foster advances in responsible innovation, an in-depth understanding of the potential risks posed by these models is needed. A wide range of established and anticipated risks are analysed in detail, drawing on multidisciplinary expertise and literature from computer science, linguistics, and social sciences. We outline six specific risk areas: I. Discrimination, Exclusion and Toxicity, II. Information Hazards, III. Misinformation Harms, V. Malicious Uses, V. Human-Computer Interaction Harms, VI. Automation, Access, and Environmental Harms. The first area concerns the perpetuation of stereotypes, unfair discrimination, exclusionary norms, toxic language, and lower performance by social group for LMs. The second focuses on risks from private data leaks or LMs correctly inferring sensitive information. The third addresses risks arising from poor, false or misleading information including in sensitive domains, and knock-on risks such as the erosion of trust in shared information. The fourth considers risks from actors who try to use LMs to cause harm. The fifth focuses on risks specific to LLMs used to underpin conversational agents that interact with human users, including unsafe use, manipulation or deception. The sixth discusses the risk of environmental harm, job automation, and other challenges that may have a disparate effect on different social groups or communities. In total, we review 21 risks in-depth. We discuss the points of origin of different risks and point to potential mitigation approaches. Lastly, we discuss organisational responsibilities in implementing mitigations, and the role of collaboration and participation. We highlight directions for further research, particularly on expanding the toolkit for assessing and evaluating the outlined risks in LMs."
1263,80,80,2021,E(n) Equivariant Graph Neural Networks,"Victor Garcia Satorras, E. Hoogeboom, M. Welling",International Conference on Machine Learning,2021-02-19,1518,243,262.128,"Graph Learning, Recommendation, and Core Methods",graph-learning,machine-learning; graph-learning,"This paper introduces a new model to learn graph neural networks equivariant to rotations, translations, reflections and permutations called E(n)-Equivariant Graph Neural Networks (EGNNs).","high citation signal (1,518); influential citation signal (243); recognized venue","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/8ea9cb53779a8c1bb0e53764f88669bd7edf38f0,https://www.semanticscholar.org/paper/8ea9cb53779a8c1bb0e53764f88669bd7edf38f0,,,2102.09844,,231979049,Computer Science; Mathematics,JournalArticle; Conference,graph neural networks; neural networks,2,citations=1518; influential=243; recognized venue; open PDF metadata; title AI matches=3; AI term matches=5; query hits=2,"This paper introduces a new model to learn graph neural networks equivariant to rotations, translations, reflections and permutations called E(n)-Equivariant Graph Neural Networks (EGNNs). In contrast with existing methods, our work does not require computationally expensive higher-order representations in intermediate layers while it still achieves competitive or better performance. In addition, whereas existing methods are limited to equivariance on 3 dimensional spaces, our model is easily scaled to higher-dimensional spaces. We demonstrate the effectiveness of our method on dynamical systems modelling, representation learning in graph autoencoders and predicting molecular properties."
1272,81,81,2021,Efficient Geometry-aware 3D Generative Adversarial Networks,"Eric Chan, Connor Z. Lin, Matthew A. Chan, Koki Nagano, Boxiao Pan, Shalini De Mello, O. Gallo, L. Guibas, et al.",Computer Vision and Pattern Recognition,2021-12-15,1508,302,260.015,Generative Models and Synthetic Media,generative,machine-learning; generative-ai; vision; trustworthy-ai,Unsupervised generation of high-quality multi-view-consistent images and 3D shapes using only collections of single-view 2D photographs has been a long-standing challenge.,"high citation signal (1,508); influential citation signal (302); recognized venue; open-access PDF metadata","Image and media quality metrics may not capture factuality, controllability, provenance, or downstream harms.; Training data provenance and copyright constraints can be under-specified in highly cited generation work.; Robust evaluation across cultures, modalities, and adversarial uses remains difficult.",https://doi.org/10.1109/CVPR52688.2022.01565,https://www.semanticscholar.org/paper/7c0a7419114db2209c2f386bc1537e90417cf9d4,https://arxiv.org/pdf/2112.07945,10.1109/CVPR52688.2022.01565,2112.07945,,245144673,Computer Science; Engineering,JournalArticle; Conference,neural networks,1,citations=1508; influential=302; recognized venue; open PDF metadata; title AI matches=2; AI term matches=4,"Unsupervised generation of high-quality multi-view-consistent images and 3D shapes using only collections of single-view 2D photographs has been a long-standing challenge. Existing 3D GANs are either compute intensive or make approximations that are not 3D-consistent; the former limits quality and resolution of the generated images and the latter adversely affects multi-view consistency and shape quality. In this work, we improve the computational efficiency and image quality of 3D GANs without overly relying on these approximations. We introduce an expressive hybrid explicit implicit network architecture that, together with other design choices, synthesizes not only high-resolution multi-view-consistent images in real time but also produces high-quality 3D geometry. By decoupling feature generation and neural rendering, our framework is able to leverage state-of-the-art 2D CNN generators, such as StyleGAN2, and inherit their efficiency and expressiveness. We demonstrate state-of-the-art 3D-aware synthesis with FFHQ and AFHQ Cats, among other experiments."
1278,82,82,2021,A Survey of Transformers,"Tianyang Lin, Yuxin Wang, Xiangyang Liu, Xipeng Qiu",AI Open,2021-06-08,1505,37,227.905,"Representation, Self-Supervised, and Transfer Learning",survey/review; transformer; self-supervised,nlp; vision,"Transformers have achieved great success in many artificial intelligence fields, such as natural language processing, computer vision, and audio processing.","high citation signal (1,505); influential citation signal (37); open-access PDF metadata","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.1016/j.aiopen.2022.10.001,https://www.semanticscholar.org/paper/d8d2e574965fe733eb1416e03df2b5c2914fc530,https://doi.org/10.1016/j.aiopen.2022.10.001,10.1016/j.aiopen.2022.10.001,2106.04554,,235368340,Computer Science,JournalArticle; Review,artificial intelligence; computer vision; natural language processing,3,citations=1505; influential=37; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=5; query hits=3,"Transformers have achieved great success in many artificial intelligence fields, such as natural language processing, computer vision, and audio processing. Therefore, it is natural to attract lots of interest from academic and industry researchers. Up to the present, a great variety of Transformer variants (a.k.a. X-formers) have been proposed, however, a systematic and comprehensive literature review on these Transformer variants is still missing. In this survey, we provide a comprehensive review of various X-formers. We first briefly introduce the vanilla Transformer and then propose a new taxonomy of X-formers. Next, we introduce the various X-formers from three perspectives: architectural modification, pre-training, and applications. Finally, we outline some potential directions for future research."
1284,83,83,2021,CodeXGLUE: A Machine Learning Benchmark Dataset for Code Understanding and Generation,"Shuai Lu, Daya Guo, Shuo Ren, Junjie Huang, Alexey Svyatkovskiy, Ambrosio Blanco, Colin B. Clement, Dawn Drain, et al.",NeurIPS Datasets and Benchmarks,2021-02-09,1492,242,259.691,Foundation Models and Large Language Models,benchmark/dataset; transformer,machine-learning; foundation-models,Benchmark datasets have a significant impact on accelerating research in programming language tasks.,"high citation signal (1,492); influential citation signal (242); recognized venue","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/870ff1dde0c103c3d90be51880f984628e77a8d6,https://www.semanticscholar.org/paper/870ff1dde0c103c3d90be51880f984628e77a8d6,,,2102.04664,,231855531,Computer Science,JournalArticle,machine learning,1,citations=1492; influential=242; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=1,"Benchmark datasets have a significant impact on accelerating research in programming language tasks. In this paper, we introduce CodeXGLUE, a benchmark dataset to foster machine learning research for program understanding and generation. CodeXGLUE includes a collection of 10 tasks across 14 datasets and a platform for model evaluation and comparison. CodeXGLUE also features three baseline systems, including the BERT-style, GPT-style, and Encoder-Decoder models, to make it easy for researchers to use the platform. The availability of such data and baselines can help the development and validation of new methods that can be applied to various program understanding and generation problems."
1288,84,84,2021,Faculty Opinions recommendation of Accurate prediction of protein structures and interactions using a three-track neural network.,G. Makhatadze,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,2021-08-02,1489,79,234.092,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; graph-learning; ai4science,"Positions Faculty Opinions recommendation of Accurate prediction of protein structures and interactions using a three-track neural network. within AI for Science, Healthcare, and Robotics.","high citation signal (1,489); influential citation signal (79)","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.3410/f.740477162.793587584,https://www.semanticscholar.org/paper/5c84ffe8bb0da3e359cc71a9a08d5379ff5eac12,,10.3410/f.740477162.793587584,,,241280428,Biology; Computer Science,,neural networks,1,citations=1489; influential=79; survey/benchmark signal; open PDF metadata; title AI matches=2; AI term matches=2,
1292,85,85,2021,Perceiver: General Perception with Iterative Attention,"Andrew Jaegle, Felix Gimeno, Andrew Brock, Andrew Zisserman, O. Vinyals, João Carreira",International Conference on Machine Learning,2021-03-04,1483,125,243.363,Vision and Multimodal Learning,transformer,machine-learning; vision,"Biological systems perceive the world by simultaneously processing high-dimensional inputs from modalities as diverse as vision, audition, touch, proprioception, etc.","high citation signal (1,483); influential citation signal (125); recognized venue","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://www.semanticscholar.org/paper/b3bf9fe13195e9aa70e1dac04e01fcff7008e812,https://www.semanticscholar.org/paper/b3bf9fe13195e9aa70e1dac04e01fcff7008e812,,,2103.03206,,232110866,Computer Science; Engineering,JournalArticle; Conference,deep learning,1,citations=1483; influential=125; recognized venue; open PDF metadata; AI term matches=4,"Biological systems perceive the world by simultaneously processing high-dimensional inputs from modalities as diverse as vision, audition, touch, proprioception, etc. The perception models used in deep learning on the other hand are designed for individual modalities, often relying on domain-specific assumptions such as the local grid structures exploited by virtually all existing vision models. These priors introduce helpful inductive biases, but also lock models to individual modalities. In this paper we introduce the Perceiver - a model that builds upon Transformers and hence makes few architectural assumptions about the relationship between its inputs, but that also scales to hundreds of thousands of inputs, like ConvNets. The model leverages an asymmetric attention mechanism to iteratively distill inputs into a tight latent bottleneck, allowing it to scale to handle very large inputs. We show that this architecture is competitive with or outperforms strong, specialized models on classification tasks across various modalities: images, point clouds, audio, video, and video+audio. The Perceiver obtains performance comparable to ResNet-50 and ViT on ImageNet without 2D convolutions by directly attending to 50,000 pixels. It is also competitive in all modalities in AudioSet."
1295,86,86,2021,Understanding and Mitigating Gradient Flow Pathologies in Physics-Informed Neural Networks,"Sifan Wang, Yujun Teng, P. Perdikaris",SIAM Journal on Scientific Computing,2021-01-01,1467,118,234.324,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Understanding and Mitigating Gradient Flow Pathologies in Physics-Informed Neural Networks within General AI Methods and Systems.,"high citation signal (1,467); influential citation signal (118)","Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1137/20m1318043,https://www.semanticscholar.org/paper/bdd29cf7f30cfa7991c8259a0d27217c9eafb3bd,,10.1137/20m1318043,,,263888201,Computer Science; Physics,JournalArticle,neural networks,1,citations=1467; influential=118; open PDF metadata; title AI matches=2; AI term matches=2,
1299,87,87,2021,Toward Causal Representation Learning,"Bernhard Schölkopf, Francesco Locatello, Stefan Bauer, Nan Rosemary Ke, Nal Kalchbrenner, Anirudh Goyal, Y. Bengio",Proceedings of the IEEE,2021-05-01,1460,134,239.985,"Representation, Self-Supervised, and Transfer Learning",survey/review,machine-learning,The two fields of machine learning and graphical causality arose and are developed separately.,"high citation signal (1,460); influential citation signal (134); open-access PDF metadata","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://doi.org/10.1109/JPROC.2021.3058954,https://www.semanticscholar.org/paper/3803ea42e1fc773db3b1d0fa05f41b5ebf0a61d1,https://ieeexplore.ieee.org/ielx7/5/9420072/09363924.pdf,10.1109/JPROC.2021.3058954,,,261325982,Computer Science; Philosophy,JournalArticle; Review,machine learning,1,citations=1460; influential=134; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=3,"The two fields of machine learning and graphical causality arose and are developed separately. However, there is, now, cross-pollination and increasing interest in both fields to benefit from the advances of the other. In this article, we review fundamental concepts of causal inference and relate them to crucial open problems of machine learning, including transfer and generalization, thereby assaying how causality can contribute to modern machine learning research. This also applies in the opposite direction: we note that most work in causality starts from the premise that the causal variables are given. A central problem for AI and causality is, thus, causal representation learning, that is, the discovery of high-level causal variables from low-level observations. Finally, we delineate some implications of causality for machine learning and propose key research areas at the intersection of both communities."
1302,88,88,2021,Do Transformers Really Perform Badly for Graph Representation?,"Chengxuan Ying, Tianle Cai, Shengjie Luo, Shuxin Zheng, Guolin Ke, Di He, Yanming Shen, Tie-Yan Liu",Neural Information Processing Systems,,1455,182,240.169,"Representation, Self-Supervised, and Transfer Learning",metadata-ranked,machine-learning,"Positions Do Transformers Really Perform Badly for Graph Representation? within Representation, Self-Supervised, and Transfer Learning.","high citation signal (1,455); influential citation signal (182)","Transfer claims depend heavily on downstream task choice, data overlap, and evaluation protocol.; Contrastive and self-supervised methods can learn spurious shortcuts when augmentations or negatives are poorly matched.; Representation quality is hard to compare when model size, data scale, and training recipes differ.",https://www.semanticscholar.org/paper/acf87283fa8ae426f1a4987b345b401bf2913f61,https://www.semanticscholar.org/paper/acf87283fa8ae426f1a4987b345b401bf2913f61,,,,,265104899,Computer Science,JournalArticle,computer vision; large language models; natural language processing,3,citations=1455; influential=182; open PDF metadata; title AI matches=1; AI term matches=1; query hits=3,
1305,89,89,2021,Pattern recognition receptors in health and diseases,"Danyang Li, Minghua Wu",Signal Transduction and Targeted Therapy,2021-08-04,1453,45,225.807,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; ai4science,"Pattern recognition receptors (PRRs) are a class of receptors that can directly recognize the specific molecular structures on the surface of pathogens, apoptotic host cells, and damaged senescent cells.","high citation signal (1,453); influential citation signal (45); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1038/s41392-021-00687-0,https://www.semanticscholar.org/paper/c38e64066ae9b4c29c0aa2f157d842a626f2ed46,https://www.nature.com/articles/s41392-021-00687-0.pdf,10.1038/s41392-021-00687-0,,34344870,236901272,Biology; Medicine,Review; JournalArticle,pattern recognition,1,citations=1453; influential=45; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"Pattern recognition receptors (PRRs) are a class of receptors that can directly recognize the specific molecular structures on the surface of pathogens, apoptotic host cells, and damaged senescent cells. PRRs bridge nonspecific immunity and specific immunity. Through the recognition and binding of ligands, PRRs can produce nonspecific anti-infection, antitumor, and other immunoprotective effects. Most PRRs in the innate immune system of vertebrates can be classified into the following five types based on protein domain homology: Toll-like receptors (TLRs), nucleotide oligomerization domain (NOD)-like receptors (NLRs), retinoic acid-inducible gene-I (RIG-I)-like receptors (RLRs), C-type lectin receptors (CLRs), and absent in melanoma-2 (AIM2)-like receptors (ALRs). PRRs are basically composed of ligand recognition domains, intermediate domains, and effector domains. PRRs recognize and bind their respective ligands and recruit adaptor molecules with the same structure through their effector domains, initiating downstream signaling pathways to exert effects. In recent years, the increased researches on the recognition and binding of PRRs and their ligands have greatly promoted the understanding of different PRRs signaling pathways and provided ideas for the treatment of immune-related diseases and even tumors. This review describes in detail the history, the structural characteristics, ligand recognition mechanism, the signaling pathway, the related disease, new drugs in clinical trials and clinical therapy of different types of PRRs, and discusses the significance of the research on pattern recognition mechanism for the treatment of PRR-related diseases."
1308,90,90,2021,Revisiting Deep Learning Models for Tabular Data,"Yu. V. Gorishniy, Ivan Rubachev, V. Khrulkov, Artem Babenko",Neural Information Processing Systems,2021-06-22,1449,220,240.719,"Graph Learning, Recommendation, and Core Methods",survey/review; transformer,graph-learning,The existing literature on deep learning for tabular data proposes a wide range of novel architectures and reports competitive results on various datasets.,"high citation signal (1,449); influential citation signal (220)","Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://www.semanticscholar.org/paper/5fa06d856ba6ae9cd1366888f8134d7fd0db75b9,https://www.semanticscholar.org/paper/5fa06d856ba6ae9cd1366888f8134d7fd0db75b9,,,2106.11959,,235593213,Computer Science,JournalArticle; Review,deep learning,1,citations=1449; influential=220; open PDF metadata; title AI matches=1; AI term matches=2,"The existing literature on deep learning for tabular data proposes a wide range of novel architectures and reports competitive results on various datasets. However, the proposed models are usually not properly compared to each other and existing works often use different benchmarks and experiment protocols. As a result, it is unclear for both researchers and practitioners what models perform best. Additionally, the field still lacks effective baselines, that is, the easy-to-use models that provide competitive performance across different problems. In this work, we perform an overview of the main families of DL architectures for tabular data and raise the bar of baselines in tabular DL by identifying two simple and powerful deep architectures. The first one is a ResNet-like architecture which turns out to be a strong baseline that is often missing in prior works. The second model is our simple adaptation of the Transformer architecture for tabular data, which outperforms other solutions on most tasks. Both models are compared to many existing architectures on a diverse set of tasks under the same training and tuning protocols. We also compare the best DL models with Gradient Boosted Decision Trees and conclude that there is still no universally superior solution."
1309,91,91,2021,MUSIQ: Multi-scale Image Quality Transformer,"Junjie Ke, Qifei Wang, Yilin Wang, P. Milanfar, Feng Yang",IEEE International Conference on Computer Vision,2021-08-12,1448,156,237.917,Vision and Multimodal Learning,transformer,vision,Image quality assessment (IQA) is an important research topic for understanding and improving visual experience.,"high citation signal (1,448); influential citation signal (156); open-access PDF metadata","Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/ICCV48922.2021.00510,https://www.semanticscholar.org/paper/e3d06054af531ee2f42270d43100b309c28546ef,https://arxiv.org/pdf/2108.05997,10.1109/ICCV48922.2021.00510,2108.05997,,237048383,Computer Science,JournalArticle; Conference,neural networks,1,citations=1448; influential=156; open PDF metadata; title AI matches=1; AI term matches=4,"Image quality assessment (IQA) is an important research topic for understanding and improving visual experience. The current state-of-the-art IQA methods are based on convolutional neural networks (CNNs). The performance of CNN-based models is often compromised by the fixed shape constraint in batch training. To accommodate this, the input images are usually resized and cropped to a fixed shape, causing image quality degradation. To address this, we design a multi-scale image quality Transformer (MUSIQ) to process native resolution images with varying sizes and aspect ratios. With a multi-scale image representation, our proposed method can capture image quality at different granularities. Furthermore, a novel hash-based 2D spatial embedding and a scale embedding is proposed to support the positional embedding in the multi-scale representation. Experimental results verify that our method can achieve state-of-the-art performance on multiple large scale IQA datasets such as PaQ-2-PiQ [41], SPAQ [11], and KonIQ-10k [16]. 1"
1316,92,92,2021,Scaling Vision Transformers,"Xiaohua Zhai, Alexander Kolesnikov, N. Houlsby, Lucas Beyer",Computer Vision and Pattern Recognition,2021-06-08,1439,103,247.014,Foundation Models and Large Language Models,transformer,machine-learning; vision,Attention-based neural networks such as the Vision Transformer (ViT) have recently attained state-of-the-art results on many computer vision benchmarks.,"high citation signal (1,439); influential citation signal (103); recognized venue; open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/CVPR52688.2022.01179,https://www.semanticscholar.org/paper/2a805d0e1b067444a554c5169d189fa1f649f411,https://arxiv.org/pdf/2106.04560,10.1109/CVPR52688.2022.01179,2106.04560,,235367962,Computer Science,JournalArticle; Conference,computer vision; neural networks,2,citations=1439; influential=103; recognized venue; open PDF metadata; title AI matches=1; AI term matches=7; query hits=2,"Attention-based neural networks such as the Vision Transformer (ViT) have recently attained state-of-the-art results on many computer vision benchmarks. Scale is a primary ingredient in attaining excellent results, therefore, understanding a model's scaling properties is a key to designing future generations effectively. While the laws for scaling Transformer language models have been studied, it is unknown how Vision Transformers scale. To address this, we scale ViT models and data, both up and down, and characterize the relationships between error rate, data, and compute. Along the way, we refine the architecture and training of ViT, reducing memory consumption and increasing accuracy of the resulting models. As a result, we successfully train a ViT model with two billion parameters, which attains a new state-of-the-art on ImageNet of 90.45% top-1 accuracy. The model also performs well for few-shot transfer, for example, reaching 84.86% top-1 accuracy on ImageNet with only 10 examples per class."
1320,93,93,2021,Artificial intelligence: A powerful paradigm for scientific research,"Yongjun Xu, Qi Wang, Zhulin An, Fei Wang, Libo Zhang, Yanjun Wu, Fengliang Dong, Cheng-Wei Qiu, et al.",The Innovation,2021-10-01,1434,18,215.138,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; ai4science,"Artificial intelligence (AI) coupled with promising machine learning (ML) techniques well known from computer science is broadly affecting many aspects of various fields including science and technology, industry, and even our day-to-day life.","high citation signal (1,434); influential citation signal (18); open-access PDF metadata","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.xinn.2021.100179,https://www.semanticscholar.org/paper/6e4d9cd2da1e3667da2cc303c5549a7773f07fa7,http://www.cell.com/article/S2666675821001041/pdf,10.1016/j.xinn.2021.100179,,34877560,240261316,Computer Science; Medicine,Review; JournalArticle,artificial intelligence; deep learning; machine learning,3,citations=1434; influential=18; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=3,"Artificial intelligence (AI) coupled with promising machine learning (ML) techniques well known from computer science is broadly affecting many aspects of various fields including science and technology, industry, and even our day-to-day life. The ML techniques have been developed to analyze high-throughput data with a view to obtaining useful insights, categorizing, predicting, and making evidence-based decisions in novel ways, which will promote the growth of novel applications and fuel the sustainable booming of AI. This paper undertakes a comprehensive survey on the development and application of AI in different aspects of fundamental sciences, including information science, mathematics, medical science, materials science, geoscience, life science, physics, and chemistry. The challenges that each discipline of science meets, and the potentials of AI techniques to handle these challenges, are discussed in detail. Moreover, we shed light on new research trends entailing the integration of AI into each scientific discipline. The aim of this paper is to provide a broad research guideline on fundamental sciences with potential infusion of AI, to help motivate researchers to deeply understand the state-of-the-art applications of AI-based fundamental sciences, and thereby to help promote the continuous development of these fundamental sciences."
1328,94,94,2021,Federated Learning on Non-IID Data Silos: An Experimental Study,"Q. Li, Yiqun Diao, Quan Chen, Bingsheng He",IEEE International Conference on Data Engineering,2021-02-03,1425,127,236.706,Foundation Models and Large Language Models,trustworthy-ai,machine-learning; trustworthy-ai,"Due to the increasing privacy concerns and data regulations, training data have been increasingly fragmented, forming distributed databases of multiple “data silos” (e.g., within different organizations and countries).","high citation signal (1,425); influential citation signal (127); open-access PDF metadata","Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/icde53745.2022.00077,https://www.semanticscholar.org/paper/dd30a98f5274541f018a762fba46a0730519606a,http://arxiv.org/pdf/2102.02079,10.1109/icde53745.2022.00077,2102.02079,,231786564,Computer Science,JournalArticle; Conference,machine learning,1,citations=1425; influential=127; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3,"Due to the increasing privacy concerns and data regulations, training data have been increasingly fragmented, forming distributed databases of multiple “data silos” (e.g., within different organizations and countries). To develop effective machine learning services, there is a must to exploit data from such distributed databases without exchanging the raw data. Recently, federated learning (FL) has been a solution with growing interests, which enables multiple parties to collaboratively train a machine learning model without exchanging their local data. A key and common challenge on distributed databases is the heterogeneity of the data distribution among the parties. The data of different parties are usually non-independently and identically distributed (i.e., non-IID). There have been many FL algorithms to address the learning effectiveness under non-IID data settings. However, there lacks an experimental study on systematically understanding their advantages and disadvantages, as previous studies have very rigid data partitioning strategies among parties, which are hardly representative and thorough. In this paper, to help researchers better understand and study the non-IID data setting in federated learning, we propose comprehensive data partitioning strategies to cover the typical non-IID data cases. Moreover, we conduct extensive experiments to evaluate state-of-the-art FL algorithms. We find that non-IID does bring significant challenges in learning accuracy of FL algorithms, and none of the existing state-of-the-art FL algorithms outperforms others in all cases. Our experiments provide insights for future studies of addressing the challenges in “data silos”."
1331,95,95,2021,TransFuse: Fusing Transformers and CNNs for Medical Image Segmentation,"Yundong Zhang, Huiye Liu, Qiang Hu",International Conference on Medical Image Computing and Computer-Assisted Intervention,2021-02-16,1420,78,229.873,"AI for Science, Healthcare, and Robotics",ai4science,vision; ai4science,Medical image segmentation - the prerequisite of numerous clinical needs - has been significantly prospered by recent advances in convolutional neural networks (CNNs).,"high citation signal (1,420); influential citation signal (78)","External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1007/978-3-030-87193-2_2,https://www.semanticscholar.org/paper/eb20e67ee20cd4122f3812b695b79a3220f2fe4a,,10.1007/978-3-030-87193-2_2,2102.08005,,231933932,Computer Science; Medicine,JournalArticle,neural networks,1,citations=1420; influential=78; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3,"Medical image segmentation - the prerequisite of numerous clinical needs - has been significantly prospered by recent advances in convolutional neural networks (CNNs). However, it exhibits general limitations on modeling explicit long-range relation, and existing cures, resorting to building deep encoders along with aggressive downsampling operations, leads to redundant deepened networks and loss of localized details. Hence, the segmentation task awaits a better solution to improve the efficiency of modeling global contexts while maintaining a strong grasp of low-level details. In this paper, we propose a novel parallel-in-branch architecture, TransFuse, to address this challenge. TransFuse combines Transformers and CNNs in a parallel style, where both global dependency and low-level spatial details can be efficiently captured in a much shallower manner. Besides, a novel fusion technique - BiFusion module is created to efficiently fuse the multi-level features from both branches. Extensive experiments demonstrate that TransFuse achieves the newest state-of-the-art results on both 2D and 3D medical image sets including polyp, skin lesion, hip, and prostate segmentation, with significant parameter decrease and inference speed improvement."
