candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
938,2021,Machine learning-based methods in structural reliability analysis: A review,"Sajad Saraygord Afshari, F. Enayatollahi, X. Xu, Xihui Liang",Reliability Engineering & System Safety,2021-11-01,347,1,150.453,"Trustworthy, Explainable, and Responsible AI",survey/review; trustworthy-ai,machine-learning; trustworthy-ai,"Positions Machine learning-based methods in structural reliability analysis: A review within Trustworthy, Explainable, and Responsible AI.",high citation signal (347),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1016/j.ress.2021.108223,https://www.semanticscholar.org/paper/8fa5bff6673bc866927d0e126341fcabdad69e50,,10.1016/j.ress.2021.108223,,,244666846,Computer Science; Engineering,JournalArticle; Review,machine learning,1,citations=347; influential=1; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,
939,2021,A Deep Blockchain Framework-Enabled Collaborative Intrusion Detection for Protecting IoT and Cloud Networks,"Osama Alkadi, Nour Moustafa, B. Turnbull, K. Choo",IEEE Internet of Things Journal,2021-06-15,346,19,178.625,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"There has been significant research in incorporating both blockchain and intrusion detection to improve data privacy and detect existing and emerging cyberattacks, respectively.",high citation signal (346); influential citation signal (19),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/JIOT.2020.2996590,https://www.semanticscholar.org/paper/e547b22b06d9db497fe05b3b99f25f8f774659c7,,10.1109/JIOT.2020.2996590,,,219478328,Computer Science; Engineering; Environmental Science,JournalArticle,deep learning; machine learning,2,citations=346; influential=19; translation/trustworthiness signal; open PDF metadata; AI term matches=2; query hits=2,"There has been significant research in incorporating both blockchain and intrusion detection to improve data privacy and detect existing and emerging cyberattacks, respectively. In these approaches, learning-based ensemble models can facilitate the identification of complex malicious events and concurrently ensure data privacy. Such models can also be used to provide additional security and privacy assurances during the live migration of virtual machines (VMs) in the cloud and to protect Internet-of-Things (IoT) networks. This would allow the secure transfer of VMs between data centers or cloud providers in real time. This article proposes a deep blockchain framework (DBF) designed to offer security-based distributed intrusion detection and privacy-based blockchain with smart contracts in IoT networks. The intrusion detection method is employed by a bidirectional long short-term memory (BiLSTM) deep learning algorithm to deal with sequential network data and is assessed using the data sets of UNSW-NB15 and BoT-IoT. The privacy-based blockchain and smart contract methods are developed using the Ethereum library to provide privacy to the distributed intrusion detection engines. The DBF framework is compared with peer privacy-preserving intrusion detection techniques, and the experimental outcomes reveal that DBF outperforms the other competing models. The framework has the potential to be used as a decision support system that can assist users and cloud providers in securely migrating their data in a timely and reliable manner."
940,2021,"Artificial Intelligence for Mental Healthcare: Clinical Applications, Barriers, Facilitators, and Artificial Wisdom","Ellen E. Lee, J. Torous, M. de Choudhury, C. Depp, S. Graham, Ho-Cheol Kim, M. Paulus, J. Krystal, et al.",Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,2021-02-01,346,12,183.594,"AI for Science, Healthcare, and Robotics",survey/review; trustworthy-ai; ai4science,trustworthy-ai; ai4science,"Artificial intelligence (AI) is increasingly employed in healthcare fields such as oncology, radiology, and dermatology.",high citation signal (346); influential citation signal (12); recognized venue; open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.bpsc.2021.02.001,https://www.semanticscholar.org/paper/12407f113219d7adafa3963eaf441ac61a7d99b9,https://escholarship.org/content/qt4z8917rj/qt4z8917rj.pdf?t=qt1sts,10.1016/j.bpsc.2021.02.001,,33571718,231899293,Computer Science; Medicine; Psychology,Review; JournalArticle,artificial intelligence,1,citations=346; influential=12; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3,"Artificial intelligence (AI) is increasingly employed in healthcare fields such as oncology, radiology, and dermatology. However, the use of AI in mental healthcare and neurobiological research has been modest. Given the high morbidity and mortality in people with psychiatric disorders, coupled with a worsening shortage of mental healthcare providers, there is an urgent need for AI to help identify high-risk individuals and provide interventions to prevent and treat mental illnesses. While published research on AI in neuropsychiatry is rather limited, there is a growing number of successful examples of AI’s use with electronic health records, brain imaging, sensor-based monitoring systems, and social media platforms to predict, classify, or subgroup mental illnesses as well as problems like suicidality. This article is the product of a Study Group held at the American College of Neuropsychopharmacology conference in 2019. It provides an overview of AI approaches in mental healthcare, seeking to help with clinical diagnosis, prognosis, and treatment, as well as clinical and technological challenges, focusing on multiple illustrative publications. While AI could help re-define mental illnesses more objectively, identify them at a prodromal stage, personalize treatments, and empower patients in their own care, it must address issues of bias, privacy, transparency, and other ethical concerns. These aspirations reflect human wisdom, which is more strongly associated than intelligence with individual and societal well-being. Thus, the future AI or Artificial Wisdom (AW) could provide technology that enables more compassionate and ethically sound care to diverse groups of people."
941,2021,Machine Learning for Chemical Reactions.,M. Meuwly,Chemical Reviews,2021-06-07,346,2,157.066,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,machine-learning; reinforcement-learning; ai4science,Machine learning (ML) techniques applied to chemical reactions have a long history.,high citation signal (346),"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1021/acs.chemrev.1c00033,https://www.semanticscholar.org/paper/2a41589895b84f6225bba43d928355eb2fd52c1d,,10.1021/acs.chemrev.1c00033,,34097378,235369427,Chemistry; Computer Science; Medicine,JournalArticle; Review,bayesian networks; machine learning; neural networks,3,citations=346; influential=2; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=2; query hits=3,"Machine learning (ML) techniques applied to chemical reactions have a long history. The present contribution discusses applications ranging from small molecule reaction dynamics to computational platforms for reaction planning. ML-based techniques can be particularly relevant for problems involving both computation and experiments. For one, Bayesian inference is a powerful approach to develop models consistent with knowledge from experiments. Second, ML-based methods can also be used to handle problems that are formally intractable using conventional approaches, such as exhaustive characterization of state-to-state information in reactive collisions. Finally, the explicit simulation of reactive networks as they occur in combustion has become possible using machine-learned neural network potentials. This review provides an overview of the questions that can and have been addressed using machine learning techniques, and an outlook discusses challenges in this diverse and stimulating field. It is concluded that ML applied to chemistry problems as practiced and conceived today has the potential to transform the way with which the field approaches problems involving chemical reactions, in both research and academic teaching."
942,2021,Zero-Cost Proxies for Lightweight NAS,"Mohamed S. Abdelfattah, Abhinav Mehrotra, L. Dudziak, N. Lane",International Conference on Learning Representations,2021-01-20,345,82,195.485,Reinforcement Learning and Agents,reinforcement-learning,machine-learning; reinforcement-learning,Neural Architecture Search (NAS) is quickly becoming the standard methodology to design neural network models.,high citation signal (345); influential citation signal (82),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/6dc84d38f6d8d964456b127d6f45c5b4de73bb86,https://www.semanticscholar.org/paper/6dc84d38f6d8d964456b127d6f45c5b4de73bb86,,,2101.08134,,231648113,Computer Science,JournalArticle,neural networks; reinforcement learning,2,citations=345; influential=82; open PDF metadata; AI term matches=2; query hits=2,"Neural Architecture Search (NAS) is quickly becoming the standard methodology to design neural network models. However, NAS is typically compute-intensive because multiple models need to be evaluated before choosing the best one. To reduce the computational power and time needed, a proxy task is often used for evaluating each model instead of full training. In this paper, we evaluate conventional reduced-training proxies and quantify how well they preserve ranking between multiple models during search when compared with the rankings produced by final trained accuracy. We propose a series of zero-cost proxies, based on recent pruning literature, that use just a single minibatch of training data to compute a model's score. Our zero-cost proxies use 3 orders of magnitude less computation but can match and even outperform conventional proxies. For example, Spearman's rank correlation coefficient between final validation accuracy and our best zero-cost proxy on NAS-Bench-201 is 0.82, compared to 0.61 for EcoNAS (a recently proposed reduced-training proxy). Finally, we use these zero-cost proxies to enhance existing NAS search algorithms such as random search, reinforcement learning, evolutionary search and predictor-based search. For all search methodologies and across three different NAS datasets, we are able to significantly improve sample efficiency, and thereby decrease computation, by using our zero-cost proxies. For example on NAS-Bench-101, we achieved the same accuracy 4× quicker than the best previous result."
943,2021,Inductive Representation Learning in Temporal Networks via Causal Anonymous Walks,"Yanbang Wang, Yen-Yu Chang, Yunyu Liu, J. Leskovec, Pan Li",International Conference on Learning Representations,2021-01-15,345,75,193.252,Foundation Models and Large Language Models,retrieval,foundation-models,Temporal networks serve as abstractions of many real-world dynamic systems.,high citation signal (345); influential citation signal (75),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://www.semanticscholar.org/paper/b67d88a20c82c635fdeb9e7e39b7f24a4991be6f,https://www.semanticscholar.org/paper/b67d88a20c82c635fdeb9e7e39b7f24a4991be6f,,,2101.05974,,231627759,Computer Science; Mathematics,JournalArticle,neural networks,1,citations=345; influential=75; open PDF metadata; title AI matches=1; AI term matches=1,"Temporal networks serve as abstractions of many real-world dynamic systems. These networks typically evolve according to certain laws, such as the law of triadic closure, which is universal in social networks. Inductive representation learning of temporal networks should be able to capture such laws and further be applied to systems that follow the same laws but have not been unseen during the training stage. Previous works in this area depend on either network node identities or rich edge attributes and typically fail to extract these laws. Here, we propose Causal Anonymous Walks (CAWs) to inductively represent a temporal network. CAWs are extracted by temporal random walks and work as automatic retrieval of temporal network motifs to represent network dynamics while avoiding the time-consuming selection and counting of those motifs. CAWs adopt a novel anonymization strategy that replaces node identities with the hitting counts of the nodes based on a set of sampled walks to keep the method inductive, and simultaneously establish the correlation between motifs. We further propose a neural-network model CAW-N to encode CAWs, and pair it with a CAW sampling strategy with constant memory and time cost to support online training and inference. CAW-N is evaluated to predict links over 6 real temporal networks and uniformly outperforms previous SOTA methods by averaged 10% AUC gain in the inductive setting. CAW-N also outperforms previous methods in 4 out of the 6 networks in the transductive setting."
944,2021,Vulnerability detection with fine-grained interpretations,"Yi Li, Shaohua Wang, T. Nguyen",ESEC/SIGSOFT FSE,2021-06-19,345,42,192.278,Foundation Models and Large Language Models,metadata-ranked,machine-learning; reinforcement-learning,"spite the successes of machine learning (ML) and deep learning (DL)-based vulnerability detectors (VD), they are limited to providing only the decision on whether a given code is vulnerable or not, without details on what part of the code is relevant to the detected vulnerability.",high citation signal (345); influential citation signal (42); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1145/3468264.3468597,https://www.semanticscholar.org/paper/6912494c2b9c2bab33a3fbd221591328d9d9120c,https://arxiv.org/pdf/2106.10478,10.1145/3468264.3468597,2106.10478,,235490574,Computer Science,JournalArticle; Book,artificial intelligence; deep learning; machine learning,3,citations=345; influential=42; resource signal; open PDF metadata; AI term matches=4; query hits=3,"Despite the successes of machine learning (ML) and deep learning (DL)-based vulnerability detectors (VD), they are limited to providing only the decision on whether a given code is vulnerable or not, without details on what part of the code is relevant to the detected vulnerability. We present IVDetect, an interpretable vulnerability detector with the philosophy of using Artificial Intelligence (AI) to detect vulnerabilities, while using Intelligence Assistant (IA) to provide VD interpretations in terms of vulnerable statements. For vulnerability detection, we separately consider the vulnerable statements and their surrounding contexts via data and control dependencies. This allows our model better discriminate vulnerable statements than using the mixture of vulnerable code and contextual code as in existing approaches. In addition to the coarse-grained vulnerability detection result, we leverage interpretable AI to provide users with fine-grained interpretations that include the sub-graph in the Program Dependency Graph (PDG) with the crucial statements that are relevant to the detected vulnerability. Our empirical evaluation on vulnerability databases shows that IVDetect outperforms the existing DL-based approaches by 43%–84% and 105%–255% in top-10 nDCG and MAP ranking scores. IVDetect correctly points out the vulnerable statements relevant to the vulnerability via its interpretation in 67% of the cases with a top-5 ranked list. IVDetect improves over the baseline interpretation models by 12.3%–400% and 9%–400% in accuracy."
945,2021,Recent advances in deep learning based dialogue systems: a systematic survey,"Jinjie Ni, Tom Young, Vlad Pandelea, Fuzhao Xue, V. Adiga, E. Cambria",Artificial Intelligence Review,2021-05-10,345,14,190.534,Natural Language Processing and Knowledge,survey/review,nlp,Dialogue systems are a popular natural language processing (NLP) task as it is promising in real-life applications.,high citation signal (345); influential citation signal (14); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1007/s10462-022-10248-8,https://www.semanticscholar.org/paper/c8559021289f08eaf8cf2294e406bc1c6b506d19,,10.1007/s10462-022-10248-8,2105.04387,,234342691,Computer Science; Linguistics,JournalArticle; Review,deep learning; natural language processing,2,citations=345; influential=14; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=2,"Dialogue systems are a popular natural language processing (NLP) task as it is promising in real-life applications. It is also a complicated task since many NLP tasks deserving study are involved. As a result, a multitude of novel works on this task are carried out, and most of them are deep learning based due to their outstanding performance. In this survey, we mainly focus on the deep learning based dialogue systems. We comprehensively review state-of-the-art research outcomes in dialogue systems and analyze them from two angles: model type and system type. Specifically, from the angle of model type, we discuss the principles, characteristics, and applications of different models that are widely used in dialogue systems. This will help researchers acquaint these models and see how they are applied in state-of-the-art frameworks, which is rather helpful when designing a new dialogue system. From the angle of system type, we discuss task-oriented and open-domain dialogue systems as two streams of research, providing insight into the hot topics related. Furthermore, we comprehensively review the evaluation methods and datasets for dialogue systems to pave the way for future research. Finally, some possible research trends are identified based on the recent research outcomes. To the best of our knowledge, this survey is the most comprehensive and up-to-date one at present for deep learning based dialogue systems, extensively covering the popular techniques. We speculate that this work is a good starting point for academics who are new to the dialogue systems or those who want to quickly grasp up-to-date techniques in this area."
946,2021,"Age-related macular degeneration: Epidemiology, genetics, pathophysiology, diagnosis, and targeted therapy.","Yanhui Deng, Lifeng Qiao, Mingyan Du, Chao Qu, Ling Wan, Jie Li, Lulin Huang",Genes and Diseases,2021-02-01,344,18,175.78,"AI for Science, Healthcare, and Robotics",ai4science,vision; ai4science,Age-related macular degeneration (AMD) is a complex eye disorder and is the leading cause of incurable blindness worldwide in the elderly.,high citation signal (344); influential citation signal (18); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/J.GENDIS.2021.02.009,https://www.semanticscholar.org/paper/4fcf456b793ee034821fead21fa48fd09c84f46a,https://doi.org/10.1016/j.gendis.2021.02.009,10.1016/J.GENDIS.2021.02.009,,,233901092,Medicine,Review; JournalArticle,deep learning,1,citations=344; influential=18; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"Age-related macular degeneration (AMD) is a complex eye disorder and is the leading cause of incurable blindness worldwide in the elderly. Clinically, AMD initially affects the central area of retina known as the macula and it is classified as early stage to late stage (advanced AMD). The advanced AMD is classified into the nonexudative or atrophic form (dry AMD) and the exudative or neovascular form (wet AMD). More severe vision loss is typically associated with the wet form. Multiple genetic factors, lipid metabolism, oxidative stress and aging, play a role in the etiology of AMD. Dysregulation in genetic to AMD is established to 46%-71% of disease contribution, with CFH and ARMS2/HTRA1 to be the two most notable risk loci among the 103 identified AMD associated loci so far. Chronic cigarette smoking is the most proven consistently risk living habits for AMD. Deep learning algorithm has been developed based on image recognition to distinguish wet AMD and normal macula with high accuracy. Currently, anti-vascular endothelial growth factor (VEGF) therapy is highly effective at treating wet AMD. Several new generation AMD drugs and iPSC-derived RPE cell therapy are in the clinical trial stage and are promising to improve AMD treatment in the near future."
947,2021,Deep Learning Methods for Flood Mapping: A Review of Existing Applications and Future Research Directions,"Roberto Bentivoglio, E. Isufi, Sebastian Nicolaas Jonkman, Riccardo Taormina",Hydrology and Earth System Sciences,2021-12-13,344,17,194.023,"Graph Learning, Recommendation, and Core Methods",survey/review; graph-learning,graph-learning,"Abstract. Deep Learning techniques have been increasingly used in flood risk management to overcome the limitations of accurate, yet slow, numerical models, and to improve the results of traditional methods for flood mapping.",high citation signal (344); influential citation signal (17); recognized venue,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.5194/hess-2021-614,https://www.semanticscholar.org/paper/af3b8920be370b3fadb6d06b72d23f6c19b544eb,,10.5194/hess-2021-614,,,245213238,Computer Science; Environmental Science,Review,deep learning; graph neural networks; neural networks,3,citations=344; influential=17; recognized venue; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=3,"Abstract. Deep Learning techniques have been increasingly used in flood risk management to overcome the limitations of accurate, yet slow, numerical models, and to improve the results of traditional methods for flood mapping. In this paper, we review 45 recent publications to outline the state-of-the-art of the field, identify knowledge gaps, and propose future research directions. The review focuses on the type of deep learning models used for various flood mapping applications, the flood types considered, the spatial scale of the studied events, and the data used for model development. The results show that models based on convolutional layers are usually more accurate as they leverage inductive biases to better process the spatial characteristics of the flooding events. Traditional models based on fully-connected layers, instead, provide accurate results when coupled with other statistical models. Deep learning models showed increased accuracy when compared to traditional approaches and increased speed when compared to numerical methods. While there exist several applications in flood susceptibility, inundation, and hazard mapping, more work is needed to understand how deep learning can assist real-time flood warning during an emergency, and how it can be employed to estimate flood risk. A major challenge lies in developing deep learning models that can generalize to unseen case studies and sites. Furthermore, all reviewed models and their outputs, are deterministic, with limited considerations for uncertainties in outcomes and probabilistic predictions. The authors argue that these identified gaps can be addressed by exploiting recent fundamental advancements in deep learning or by taking inspiration from developments in other applied areas. Models based on graph neural networks and neural operators can work with arbitrarily structured data and thus should be capable of generalizing across different case studies and could account for complex interactions with the natural and built environment. Neural operators can also speed up numerical models while preserving the underlying physical equations and could thus be used for reliable real-time warning. Similarly, probabilistic models can be built by resorting to Deep Gaussian Processes."
948,2021,A review of machine learning in processing remote sensing data for mineral exploration,"Hodjat Shirmard, E. Farahbakhsh, R. Müller, Rohitash Chandra",Remote Sensing of Environment,2021-03-13,344,6,167.801,Foundation Models and Large Language Models,survey/review; trustworthy-ai,machine-learning; trustworthy-ai,The decline of the number of newly discovered mineral deposits and increase in demand for different minerals in recent years has led exploration geologists to look for more efficient and innovative methods for processing different data types at each stage of mineral exploration.,high citation signal (344); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1016/j.rse.2021.112750,https://www.semanticscholar.org/paper/a526942013b67c9ab46455c0b76180561739bc3c,https://arxiv.org/pdf/2103.07678,10.1016/j.rse.2021.112750,2103.07678,,232233184,Computer Science; Geology; Mathematics,JournalArticle; Review,machine learning,1,citations=344; influential=6; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"The decline of the number of newly discovered mineral deposits and increase in demand for different minerals in recent years has led exploration geologists to look for more efficient and innovative methods for processing different data types at each stage of mineral exploration. As a primary step, various features, such as lithological units, alteration types, structures, and indicator minerals, are mapped to aid decision-making in targeting ore deposits. Different types of remote sensing datasets, such as satellite and airborne data, make it possible to overcome common problems associated with mapping geological features. The rapid increase in the volume of remote sensing data obtained from different platforms has encouraged scientists to develop advanced, innovative, and robust data processing methodologies. Machine learning methods can help process a wide range of remote sensing datasets and determine the relationship between components such as the reflectance continuum and features of interest. These methods are robust in processing spectral and ground truth measurements against noise and uncertainties. In recent years, many studies have been carried out by supplementing geological surveys with remote sensing datasets, which is now prominent in geoscience research. This paper provides a comprehensive review of the implementation and adaptation of some popular and recently established machine learning methods for processing different types of remote sensing data and investigates their applications for detecting various ore deposit types. We demonstrate the high capability of combining remote sensing data and machine learning methods for mapping different geological features that are critical for providing potential maps. Moreover, we find there is scope for advanced methods to process the new generation of remote sensing data for creating improved mineral prospectivity maps."
949,2021,Deep Learning for EMG-based Human-Machine Interaction: A Review,"Dezhen Xiong, Daohui Zhang, Xingang Zhao, Yiwen Zhao",IEEE/CAA Journal of Automatica Sinica,2021-03-01,344,4,167.09,Vision and Multimodal Learning,survey/review,machine-learning; multimodal,Electromyography (EMG) has already been broadly used in human-machine interaction (HMI) applications.,high citation signal (344),"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/JAS.2021.1003865,https://www.semanticscholar.org/paper/e56a39676bf09480431c95a647ce7d8846d1900b,,10.1109/JAS.2021.1003865,,,231824414,Computer Science; Engineering,JournalArticle; Review,deep learning; machine learning; multimodal learning; pattern recognition,4,citations=344; influential=4; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=4; query hits=4,"Electromyography (EMG) has already been broadly used in human-machine interaction (HMI) applications. Determining how to decode the information inside EMG signals robustly and accurately is a key problem for which we urgently need a solution. Recently, many EMG pattern recognition tasks have been addressed using deep learning methods. In this paper, we analyze recent papers and present a literature review describing the role that deep learning plays in EMG-based HMI. An overview of typical network structures and processing schemes will be provided. Recent progress in typical tasks such as movement classification, joint angle prediction, and force/torque estimation will be introduced. New issues, including multimodal sensing, inter-subject/inter-session, and robustness toward disturbances will be discussed. We attempt to provide a comprehensive analysis of current research by discussing the advantages, challenges, and opportunities brought by deep learning. We hope that deep learning can aid in eliminating factors that hinder the development of EMG-based HMI systems. Furthermore, possible future directions will be presented to pave the way for future research."
950,2021,PSD: Principled Synthetic-to-Real Dehazing Guided by Physical Priors,"Zeyuan Chen, Yangchao Wang, Yang Yang, Dong Liu",Computer Vision and Pattern Recognition,2021-06-01,343,67,201.567,Vision and Multimodal Learning,metadata-ranked,machine-learning; generative-ai; vision,Deep learning-based methods have achieved remarkable performance for image dehazing.,high citation signal (343); influential citation signal (67); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/CVPR46437.2021.00710,https://www.semanticscholar.org/paper/8d908939833f8bef1ee0c2820f546aca6bc947b5,,10.1109/CVPR46437.2021.00710,,,235703017,Computer Science; Engineering; Environmental Science,JournalArticle; Conference,deep learning,1,citations=343; influential=67; recognized venue; open PDF metadata; AI term matches=3,"Deep learning-based methods have achieved remarkable performance for image dehazing. However, previous studies are mostly focused on training models with synthetic hazy images, which incurs performance drop when the models are used for real-world hazy images. We propose a Principled Synthetic-to-real Dehazing (PSD) framework to improve the generalization performance of dehazing. Starting from a dehazing model backbone that is pre-trained on synthetic data, PSD exploits real hazy images to fine-tune the model in an unsupervised fashion. For the fine-tuning, we leverage several well-grounded physical priors and combine them into a prior loss committee. PSD allows for most of the existing dehazing models as its backbone, and the combination of multiple physical priors boosts dehazing significantly. Through extensive experiments, we demonstrate that our PSD framework establishes the new state-of-the-art performance for real-world dehazing, in terms of visual quality assessed by no-reference quality metrics as well as subjective evaluation and downstream task performance indicator."
951,2021,A Simple Baseline for Open-Vocabulary Semantic Segmentation with Pre-trained Vision-Language Model,"Mengde Xu, Zheng Zhang, Fangyun Wei, Yutong Lin, Yue Cao, Han Hu, Xiang Bai",European Conference on Computer Vision,2021-12-29,343,38,198.784,Foundation Models and Large Language Models,benchmark/dataset; self-supervised,machine-learning; foundation-models; multimodal; nlp; vision,"Recently, open-vocabulary image classification by vision language pre-training has demonstrated incredible achievements, that the model can classify arbitrary categories without seeing additional annotated images of that category.",high citation signal (343); influential citation signal (38),"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1007/978-3-031-19818-2_42,https://www.semanticscholar.org/paper/ae92c1fd30ba49212e16152646e9f7f1ae385b08,,10.1007/978-3-031-19818-2_42,2112.14757,,253120388,Computer Science,JournalArticle; Conference,large language models,1,citations=343; influential=38; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=2; AI term matches=6,"Recently, open-vocabulary image classification by vision language pre-training has demonstrated incredible achievements, that the model can classify arbitrary categories without seeing additional annotated images of that category. However, it is still unclear how to make the open-vocabulary recognition work well on broader vision problems. This paper targets open-vocabulary semantic segmentation by building it on an off-the-shelf pre-trained vision-language model, i.e., CLIP. However, semantic segmentation and the CLIP model perform on different visual granularity, that semantic segmentation processes on pixels while CLIP performs on images. To remedy the discrepancy in processing granularity, we refuse the use of the prevalent one-stage FCN based framework, and advocate a two-stage semantic segmentation framework, with the first stage extracting generalizable mask proposals and the second stage leveraging an image based CLIP model to perform open-vocabulary classification on the masked image crops which are generated in the first stage. Our experimental results show that this two-stage framework can achieve superior performance than FCN when trained only on COCO Stuff dataset and evaluated on other datasets without fine-tuning. Moreover, this simple framework also surpasses previous state-of-the-arts of zero-shot semantic segmentation by a large margin: +29.5 hIoU on the Pascal VOC 2012 dataset, and +8.9 hIoU on the COCO Stuff dataset. With its simplicity and strong performance, we hope this framework to serve as a baseline to facilitate future research. The code are made publicly available at~\url{https://github.com/MendelXu/zsseg.baseline}."
