candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
770,2020,Machine learning for clinical decision support in infectious diseases: A narrative review of current applications.,"N. Peiffer-Smadja, T. Rawson, R. Ahmad, A. Buchard, Georgiou Pantelis, F. Lescure, G. Birgand, A. Holmes",Clinical Microbiology and Infection,2020-05-01,447,8,177.067,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,ai4science,BACKGROUND Machine learning (ML) is a growing field in medicine.,high citation signal (447); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.cmi.2019.09.009,https://www.semanticscholar.org/paper/417fd5c08d208c01a159aea4afdf3032fad36ea3,http://www.clinicalmicrobiologyandinfection.com/article/S1198743X1930494X/pdf,10.1016/j.cmi.2019.09.009,,31539636,202711305,Computer Science; Medicine,Review; JournalArticle,machine learning,1,citations=447; influential=8; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"BACKGROUND Machine learning (ML) is a growing field in medicine. This narrative review describes the current body of literature on ML for clinical decision support in infectious diseases (ID). OBJECTIVES We aim to inform clinicians about the use of ML for diagnosis, classification, outcome prediction and antimicrobial management in ID. SOURCES References for this review were identified through searches of MEDLINE/PubMed, EMBASE, Google Scholar, biorXiv, ACM Digital Library, arXiV and IEEE Xplore Digital Library up to July 2019. CONTENT We found 60 unique ML-CDSS aiming to assist ID clinicians. Overall, 37 (62%) focused on bacterial infections, 10 (17%) on viral infections, nine (15%) on tuberculosis and four (7%) on any kind of infection. Among them, 20 (33%) addressed the diagnosis of infection, 18 (30%) the prediction, early detection or stratification of sepsis, 13 (22%) the prediction of treatment response, four (7%) the prediction of antibiotic resistance, three (5%) the choice of antibiotic regimen and two (3%) the choice of a combination antiretroviral therapy. The ML-CDSS were developed for intensive care units (n=24, 40%), ID consultation (n=15, 25%), medical or surgical wards (n=13, 20%), emergency department (n=4, 7%), primary care (n=3, 5%) and antimicrobial stewardship (n=1, 2%). Fifty-three ML-CDSS (88%) were developed using data from high-income countries and seven (12%) with data from low- and middle-income countries (LMIC). The evaluation of ML-CDSS was limited to measures of performance (e.g. sensitivity, specificity) for 57 ML-CDSS (95%) and included data in clinical practice for three (5%). IMPLICATIONS Considering comprehensive patient data from socioeconomically diverse health care settings, including primary care and LMICs, may improve the ability of ML-CDSS to suggest decisions adapted to various clinical contexts. Currents gaps identified in the evaluation of ML-CDSS must also be addressed in order to know the potential impact of such tools for clinicians and patients."
771,2020,"Vision-based robotic grasping from object localization, object pose estimation to grasp estimation for parallel grippers: a review","Guoguang Du, Kai Wang, Shiguo Lian, Kaiyong Zhao",Artificial Intelligence Review,2020-08-17,447,7,180.418,Reinforcement Learning and Agents,survey/review,reinforcement-learning,"Positions Vision-based robotic grasping from object localization, object pose estimation to grasp estimation for parallel grippers: a review within Reinforcement Learning and Agents.",high citation signal (447); recognized venue; open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/s10462-020-09888-5,https://www.semanticscholar.org/paper/5e9bc8f7dc58e9c0fcbd38607c8430ef1497cba9,http://arxiv.org/pdf/1905.06658,10.1007/s10462-020-09888-5,,,221136675,Computer Science; Engineering,JournalArticle; Review,deep learning,1,citations=447; influential=7; recognized venue; survey/benchmark signal; open PDF metadata; AI term matches=1,
772,2020,First-order and Stochastic Optimization Methods for Machine Learning,Guanghui Lan,,,446,92,201.713,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,graph-learning,"Positions First-order and Stochastic Optimization Methods for Machine Learning within Graph Learning, Recommendation, and Core Methods.",high citation signal (446); influential citation signal (92),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1007/978-3-030-39568-1,https://www.semanticscholar.org/paper/c48e2b6da0383e5602d883ca6b42354aea06e882,,10.1007/978-3-030-39568-1,,,219433270,Computer Science; Mathematics,,machine learning,1,citations=446; influential=92; open PDF metadata; title AI matches=1; AI term matches=1,
773,2020,Self2Self With Dropout: Learning Self-Supervised Denoising From Single Image,"Yuhui Quan, Mingqin Chen, T. Pang, Hui Ji",Computer Vision and Pattern Recognition,2020-06-01,446,75,218.887,Vision and Multimodal Learning,benchmark/dataset; self-supervised,vision,"In last few years, supervised deep learning has emerged as one powerful tool for image denoising, which trains a denoising network over an external dataset of noisy/clean image pairs.",high citation signal (446); influential citation signal (75); recognized venue,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/cvpr42600.2020.00196,https://www.semanticscholar.org/paper/68a7b1a8dc78b4d9d7fca1b6da1dcb3d5d5285bc,,10.1109/cvpr42600.2020.00196,,,219619080,Computer Science; Engineering,JournalArticle; Conference,deep learning,1,citations=446; influential=75; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"In last few years, supervised deep learning has emerged as one powerful tool for image denoising, which trains a denoising network over an external dataset of noisy/clean image pairs. However, the requirement on a high-quality training dataset limits the broad applicability of the denoising networks. Recently, there have been a few works that allow training a denoising network on the set of external noisy images only. Taking one step further, this paper proposes a self-supervised learning method which only uses the input noisy image itself for training. In the proposed method, the network is trained with dropout on the pairs of Bernoulli-sampled instances of the input image, and the result is estimated by averaging the predictions generated from multiple instances of the trained model with dropout. The experiments show that the proposed method not only significantly outperforms existing single-image learning or non-learning methods, but also is competitive to the denoising networks trained on external datasets."
774,2020,A review on deep learning methods for ECG arrhythmia classification,"Zahra Ebrahimi, Mohammad Loni, M. Daneshtalab, Arash Gharehbaghi",Expert Systems with Applications: X,2020-09-01,446,15,186.073,"AI for Science, Healthcare, and Robotics",survey/review; ai4science,ai4science,"Abstract Deep Learning (DL) has recently become a topic of study in different applications including healthcare, in which timely detection of anomalies on Electrocardiogram (ECG) can play a vital role in patient monitoring.",high citation signal (446); influential citation signal (15); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1016/j.eswax.2020.100033,https://www.semanticscholar.org/paper/4f1a113795d64c23792b45ea7275fed6e0f69e62,https://doi.org/10.1016/j.eswax.2020.100033,10.1016/j.eswax.2020.100033,,,221539899,Computer Science; Medicine,JournalArticle; Review,deep learning,1,citations=446; influential=15; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"Abstract Deep Learning (DL) has recently become a topic of study in different applications including healthcare, in which timely detection of anomalies on Electrocardiogram (ECG) can play a vital role in patient monitoring. This paper presents a comprehensive review study on the recent DL methods applied to the ECG signal for the classification purposes. This study considers various types of the DL methods such as Convolutional Neural Network (CNN), Deep Belief Network (DBN), Recurrent Neural Network (RNN), Long Short-Term Memory (LSTM), and Gated Recurrent Unit (GRU). From the 75 studies reported within 2017 and 2018, CNN is dominantly observed as the suitable technique for feature extraction, seen in 52% of the studies. DL methods showed high accuracy in correct classification of Atrial Fibrillation (AF) (100%), Supraventricular Ectopic Beats (SVEB) (99.8%), and Ventricular Ectopic Beats (VEB) (99.7%) using the GRU/LSTM, CNN, and LSTM, respectively."
775,2020,Q-Learning: Theory and Applications,"Jesse Clifton, Eric B. Laber",Annual Review of Statistics and Its Application,2020-03-09,446,9,176.492,Reinforcement Learning and Agents,survey/review; reinforcement-learning,reinforcement-learning; ai4science,"Q-learning, originally an incremental algorithm for estimating an optimal decision strategy in an infinite-horizon decision problem, now refers to a general class of reinforcement learning methods widely used in statistics and artificial intelligence.",high citation signal (446),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1146/annurev-statistics-031219-041220,https://www.semanticscholar.org/paper/92ec26e62c73b1c568b2fd5201009bc03d7cf43e,,10.1146/annurev-statistics-031219-041220,,,215841626,Computer Science; Medicine,Review,artificial intelligence; reinforcement learning,2,citations=446; influential=9; survey/benchmark signal; open PDF metadata; AI term matches=2; query hits=2,"Q-learning, originally an incremental algorithm for estimating an optimal decision strategy in an infinite-horizon decision problem, now refers to a general class of reinforcement learning methods widely used in statistics and artificial intelligence. In the context of personalized medicine, finite-horizon Q-learning is the workhorse for estimating optimal treatment strategies, known as treatment regimes. Infinite-horizon Q-learning is also increasingly relevant in the growing field of mobile health. In computer science, Q-learning methods have achieved remarkable performance in domains such as game-playing and robotics. In this article, we ( a) review the history of Q-learning in computer science and statistics, ( b) formalize finite-horizon Q-learning within the potential outcomes framework and discuss the inferential difficulties for which it is infamous, and ( c) review variants of infinite-horizon Q-learning and the exploration-exploitation problem, which arises in decision problems with a long time horizon. We close by discussing issues arising with the use of Q-learning in practice, including arguments for combining Q-learning with direct-search methods; sample size considerations for sequential, multiple assignment randomized trials; and possibilities for combining Q-learning with model-based methods."
776,2020,XCOPA: A Multilingual Dataset for Causal Commonsense Reasoning,"E. Ponti, Goran Glavavs, Olga Majewska, Qianchu Liu, Ivan Vulic, A. Korhonen",Conference on Empirical Methods in Natural Language Processing,2020-05-01,445,67,206.28,Natural Language Processing and Knowledge,benchmark/dataset,nlp,"In order to simulate human language capacity, natural language processing systems must complement the explicit information derived from raw text with the ability to reason about the possible causes and outcomes of everyday situations.",high citation signal (445); influential citation signal (67); open-access PDF metadata,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.18653/v1/2020.emnlp-main.185,https://www.semanticscholar.org/paper/d97e7561fa7710213ccd4f8128044ea6849be377,https://arxiv.org/pdf/2005.00333,10.18653/v1/2020.emnlp-main.185,2005.00333,,218470125,Computer Science; Linguistics,JournalArticle; Conference,large language models; natural language processing,2,citations=445; influential=67; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=2; query hits=2,"In order to simulate human language capacity, natural language processing systems must complement the explicit information derived from raw text with the ability to reason about the possible causes and outcomes of everyday situations. Moreover, the acquired world knowledge should generalise to new languages, modulo cultural differences. Advances in machine commonsense reasoning and cross-lingual transfer depend on the availability of challenging evaluation benchmarks. Motivated by both demands, we introduce Cross-lingual Choice of Plausible Alternatives (XCOPA), a typologically diverse multilingual dataset for causal commonsense reasoning in 11 languages. We benchmark a range of state-of-the-art models on this novel dataset, revealing that current methods based on multilingual pretraining and zero-shot fine-tuning transfer suffer from the curse of multilinguality and fall short of performance in monolingual settings by a large margin. Finally, we propose ways to adapt these models to out-of-sample resource-lean languages where only a small corpus or a bilingual dictionary is available, and report substantial improvements over the random baseline. XCOPA is available at this http URL."
777,2020,COVID-19 Artificial Intelligence Diagnosis Using Only Cough Recordings,"Jordi Laguarta, F. Hueto, B. Subirana",IEEE Open Journal of Engineering in Medicine and Biology,2020-09-29,445,41,200.534,"AI for Science, Healthcare, and Robotics",benchmark/dataset; ai4science,ai4science,"Goal: We hypothesized that COVID-19 subjects, especially including asymptomatics, could be accurately discriminated only from a forced-cough cell phone recording using Artificial Intelligence.",high citation signal (445); influential citation signal (41); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1109/OJEMB.2020.3026928,https://www.semanticscholar.org/paper/971ee735f8f259b220d35a252ee20f74b82c6371,https://ieeexplore.ieee.org/ielx7/8782705/8819998/09208795.pdf,10.1109/OJEMB.2020.3026928,,34812418,226666505,Computer Science; Medicine,JournalArticle,artificial intelligence,1,citations=445; influential=41; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=3,"Goal: We hypothesized that COVID-19 subjects, especially including asymptomatics, could be accurately discriminated only from a forced-cough cell phone recording using Artificial Intelligence. To train our MIT Open Voice model we built a data collection pipeline of COVID-19 cough recordings through our website (opensigma.mit.edu) between April and May 2020 and created the largest audio COVID-19 cough balanced dataset reported to date with 5,320 subjects. Methods: We developed an AI speech processing framework that leverages acoustic biomarker feature extractors to pre-screen for COVID-19 from cough recordings, and provide a personalized patient saliency map to longitudinally monitor patients in real-time, non-invasively, and at essentially zero variable cost. Cough recordings are transformed with Mel Frequency Cepstral Coefficient and inputted into a Convolutional Neural Network (CNN) based architecture made up of one Poisson biomarker layer and 3 pre-trained ResNet50's in parallel, outputting a binary pre-screening diagnostic. Our CNN-based models have been trained on 4256 subjects and tested on the remaining 1064 subjects of our dataset. Transfer learning was used to learn biomarker features on larger datasets, previously successfully tested in our Lab on Alzheimer's, which significantly improves the COVID-19 discrimination accuracy of our architecture. Results: When validated with subjects diagnosed using an official test, the model achieves COVID-19 sensitivity of 98.5% with a specificity of 94.2% (AUC: 0.97). For asymptomatic subjects it achieves sensitivity of 100% with a specificity of 83.2%. Conclusions: AI techniques can produce a free, non-invasive, real-time, any-time, instantly distributable, large-scale COVID-19 asymptomatic screening tool to augment current approaches in containing the spread of COVID-19. Practical use cases could be for daily screening of students, workers, and public as schools, jobs, and transport reopen, or for pool testing to quickly alert of outbreaks in groups. General speech biomarkers may exist that cover several disease categories, as we demonstrated using the same ones for COVID-19 and Alzheimer's."
778,2020,DeepFed: Federated Deep Learning for Intrusion Detection in Industrial Cyber–Physical Systems,"Beibei Li, Yuhao Wu, Jiarui Song, Rongxing Lu, Tao Li, Liang Zhao",IEEE Transactions on Industrial Informatics,2020-09-11,445,17,205.672,"Trustworthy, Explainable, and Responsible AI",benchmark/dataset; trustworthy-ai,trustworthy-ai,"The rapid convergence of legacy industrial infrastructures with intelligent networking and computing technologies (e.g., 5G, software-defined networking, and artificial intelligence), have dramatically increased the attack surface of industrial cyber–physical systems (CPSs).",high citation signal (445); influential citation signal (17); recognized venue,"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1109/TII.2020.3023430,https://www.semanticscholar.org/paper/65e4f46cd3893c99d411d9c13b961832d733591c,,10.1109/TII.2020.3023430,,,225242884,Computer Science; Engineering,JournalArticle,artificial intelligence; deep learning,2,citations=445; influential=17; recognized venue; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=5; query hits=2,"The rapid convergence of legacy industrial infrastructures with intelligent networking and computing technologies (e.g., 5G, software-defined networking, and artificial intelligence), have dramatically increased the attack surface of industrial cyber–physical systems (CPSs). However, withstanding cyber threats to such large-scale, complex, and heterogeneous industrial CPSs has been extremely challenging, due to the insufficiency of high-quality attack examples. In this article, we propose a novel federated deep learning scheme, named DeepFed, to detect cyber threats against industrial CPSs. Specifically, we first design a new deep learning-based intrusion detection model for industrial CPSs, by making use of a convolutional neural network and a gated recurrent unit. Second, we develop a federated learning framework, allowing multiple industrial CPSs to collectively build a comprehensive intrusion detection model in a privacy-preserving way. Further, a Paillier cryptosystem-based secure communication protocol is crafted to preserve the security and privacy of model parameters through the training process. Extensive experiments on a real industrial CPS dataset demonstrate the high effectiveness of the proposed DeepFed scheme in detecting various types of cyber threats to industrial CPSs and the superiorities over state-of-the-art schemes."
779,2020,Issues and recommendations for exploratory factor analysis and principal component analysis.,James B. Schreiber,Research in Social and Administrative Pharmacy,2020-08-15,444,61,204.938,"Trustworthy, Explainable, and Responsible AI",survey/review; trustworthy-ai,trustworthy-ai,"This commentary provides a brief mathematical review of exploratory factor analysis, the common factor model, and principal components analysis.",high citation signal (444); influential citation signal (61),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1016/j.sapharm.2020.07.027,https://www.semanticscholar.org/paper/cc11abd6fc0061ee5b0376146715c39c25347ed4,,10.1016/j.sapharm.2020.07.027,,33162380,225445337,Computer Science; Education; Mathematics; Medicine,JournalArticle; Review,machine learning,1,citations=444; influential=61; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,"This commentary provides a brief mathematical review of exploratory factor analysis, the common factor model, and principal components analysis. Details and recommendations related to the goals, measurement scales, estimation technique, factor retention, item retention, and rotation of factors. For researchers interested in attempting to identify latent factors, exploratory factor analysis, the common factor model, is the appropriate analysis. For surveys with Likert-type scales weighted least squares with robust standard errors is recommended along with oblique rotation. Alternative techniques for analyzing the data, e.g., item response theory and machine learning, are briefly discussed. Finally, a basic check list for researchers and reviewers is provided."
780,2020,Algorithmic Recourse: from Counterfactual Explanations to Interventions,"Amir-Hossein Karimi, B. Scholkopf, Isabel Valera","Conference on Fairness, Accountability and Transparency",2020-02-14,444,50,195.203,"Trustworthy, Explainable, and Responsible AI",trustworthy-ai,trustworthy-ai,"As machine learning is increasingly used to inform consequential decision-making (e.g., pre-trial bail and loan approval), it becomes important to explain how the system arrived at its decision, and also suggest actions to achieve a favorable decision.",high citation signal (444); influential citation signal (50),"Explanations can be persuasive without being faithful to model internals or decision processes.; Fairness, robustness, privacy, and safety metrics can conflict and require domain-specific tradeoffs.; Responsible AI results often need stronger deployment evidence beyond benchmark or synthetic settings.",https://doi.org/10.1145/3442188.3445899,https://www.semanticscholar.org/paper/0367827a9162f981ee02c4b3130f58085fba93f1,,10.1145/3442188.3445899,2002.06278,,211133257,Computer Science; Mathematics,Book; JournalArticle,machine learning,1,citations=444; influential=50; translation/trustworthiness signal; open PDF metadata; AI term matches=2,"As machine learning is increasingly used to inform consequential decision-making (e.g., pre-trial bail and loan approval), it becomes important to explain how the system arrived at its decision, and also suggest actions to achieve a favorable decision. Counterfactual explanations -""how the world would have (had) to be different for a desirable outcome to occur""- aim to satisfy these criteria. Existing works have primarily focused on designing algorithms to obtain counterfactual explanations for a wide range of settings. However, it has largely been overlooked that ultimately, one of the main objectives is to allow people to act rather than just understand. In layman's terms, counterfactual explanations inform an individual where they need to get to, but not how to get there. In this work, we rely on causal reasoning to caution against the use of counterfactual explanations as a recommendable set of actions for recourse. Instead, we propose a shift of paradigm from recourse via nearest counterfactual explanations to recourse through minimal interventions, shifting the focus from explanations to interventions."
781,2020,Diabetes Prediction Using Ensembling of Different Machine Learning Classifiers,"Md. Kamrul Hasan, Md. Ashraful Alam, Dola Das, Eklas Hossain, Mahmudul Hasan",IEEE Access,2020-04-23,444,28,196.3,"Graph Learning, Recommendation, and Core Methods",benchmark/dataset; trustworthy-ai,trustworthy-ai,"Diabetes, also known as chronic illness, is a group of metabolic diseases due to a high level of sugar in the blood over a long period.",high citation signal (444); influential citation signal (28); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1109/ACCESS.2020.2989857,https://www.semanticscholar.org/paper/76b76fa69cf7578145bc303ac49ae9602b0bebae,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09076634.pdf,10.1109/ACCESS.2020.2989857,,,218564065,Computer Science; Medicine,JournalArticle,machine learning,1,citations=444; influential=28; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=1,"Diabetes, also known as chronic illness, is a group of metabolic diseases due to a high level of sugar in the blood over a long period. The risk factor and severity of diabetes can be reduced significantly if the precise early prediction is possible. The robust and accurate prediction of diabetes is highly challenging due to the limited number of labeled data and also the presence of outliers (or missing values) in the diabetes datasets. In this literature, we are proposing a robust framework for diabetes prediction where the outlier rejection, filling the missing values, data standardization, feature selection, K-fold cross-validation, and different Machine Learning (ML) classifiers (k-nearest Neighbour, Decision Trees, Random Forest, AdaBoost, Naive Bayes, and XGBoost) and Multilayer Perceptron (MLP) were employed. The weighted ensembling of different ML models is also proposed, in this literature, to improve the prediction of diabetes where the weights are estimated from the corresponding Area Under ROC Curve (AUC) of the ML model. AUC is chosen as the performance metric, which is then maximized during hyperparameter tuning using the grid search technique. All the experiments, in this literature, were conducted under the same experimental conditions using the Pima Indian Diabetes Dataset. From all the extensive experiments, our proposed ensembling classifier is the best performing classifier with the sensitivity, specificity, false omission rate, diagnostic odds ratio, and AUC as 0.789, 0.934, 0.092, 66.234, and 0.950 respectively which outperforms the state-of-the-art results by 2.00 % in AUC. Our proposed framework for the diabetes prediction outperforms the other methods discussed in the article. It can also provide better results on the same dataset which can lead to better performance in diabetes prediction. Our source code for diabetes prediction is made publicly available."
782,2020,Machine Learning for Reliability Engineering and Safety Applications: Review of Current Status and Future Opportunities,"Zhaoyi Xu, J. Saleh",Reliability Engineering & System Safety,2020-08-19,444,5,176.242,Foundation Models and Large Language Models,survey/review; trustworthy-ai,vision; trustworthy-ai,Machine learning (ML) pervades an increasing number of academic disciplines and industries.,high citation signal (444); open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1016/j.ress.2021.107530,https://www.semanticscholar.org/paper/354949bca46d91dab8494886afa932a495aa6390,https://www.sciencedirect.com/science/article/am/pii/S0951832021000892,10.1016/j.ress.2021.107530,2008.08221,,221172792,Computer Science; Engineering; Mathematics,JournalArticle; Review,computer vision; deep learning; machine learning,3,citations=444; influential=5; survey/benchmark signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=3,"Machine learning (ML) pervades an increasing number of academic disciplines and industries. Its impact is profound, and several fields have been fundamentally altered by it, autonomy and computer vision for example; reliability engineering and safety will undoubtedly follow suit. There is already a large but fragmented literature on ML for reliability and safety applications, and it can be overwhelming to navigate and integrate into a coherent whole. In this work, we facilitate this task by providing a synthesis of, and a roadmap to this ever-expanding analytical landscape and highlighting its major landmarks and pathways. We first provide an overview of the different ML categories and sub-categories or tasks, and we note several of the corresponding models and algorithms. We then look back and review the use of ML in reliability and safety applications. We examine several publications in each category/sub-category, and we include a short discussion on the use of Deep Learning to highlight its growing popularity and distinctive advantages. Finally, we look ahead and outline several promising future opportunities for leveraging ML in service of advancing reliability and safety considerations. Overall, we argue that ML is capable of providing novel insights and opportunities to solve important challenges in reliability and safety applications. It is also capable of teasing out more accurate insights from accident datasets than with traditional analysis tools, and this in turn can lead to better informed decision-making and more effective accident prevention."
783,2020,Responsive Safety in Reinforcement Learning by PID Lagrangian Methods,"Adam Stooke, Joshua Achiam, P. Abbeel",International Conference on Machine Learning,2020-07-08,443,66,221.974,Reinforcement Learning and Agents,benchmark/dataset; trustworthy-ai; reinforcement-learning,reinforcement-learning; trustworthy-ai,"Lagrangian methods are widely used algorithms for constrained optimization problems, but their learning dynamics exhibit oscillations and overshoot which, when applied to safe reinforcement learning, leads to constraint-violating behavior during agent training.",high citation signal (443); influential citation signal (66); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://www.semanticscholar.org/paper/629d0ce250581471f07083bbab95f23623b00201,https://www.semanticscholar.org/paper/629d0ce250581471f07083bbab95f23623b00201,,,2007.03964,,220404280,Computer Science; Mathematics,JournalArticle; Conference,deep learning; reinforcement learning,2,citations=443; influential=66; recognized venue; survey/benchmark signal; resource signal; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=3; query hits=2,"Lagrangian methods are widely used algorithms for constrained optimization problems, but their learning dynamics exhibit oscillations and overshoot which, when applied to safe reinforcement learning, leads to constraint-violating behavior during agent training. We address this shortcoming by proposing a novel Lagrange multiplier update method that utilizes derivatives of the constraint function. We take a controls perspective, wherein the traditional Lagrange multiplier update behaves as \emph{integral} control; our terms introduce \emph{proportional} and \emph{derivative} control, achieving favorable learning dynamics through damping and predictive measures. We apply our PID Lagrangian methods in deep RL, setting a new state of the art in Safety Gym, a safe RL benchmark. Lastly, we introduce a new method to ease controller tuning by providing invariance to the relative numerical scales of reward and cost. Our extensive experiments demonstrate improved performance and hyperparameter robustness, while our algorithms remain nearly as simple to derive and implement as the traditional Lagrangian approach."
