rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
1789,50,50,2010,Methods used for the development of neural networks for the prediction of water resource variables in river systems: Current status and future directions,"H. Maier, Ashu Jain, G. Dandy, K. Sudheer",Environmental Modelling & Software,2010-08-01,853,49,210.267,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Methods used for the development of neural networks for the prediction of water resource variables in river systems: Current status and future directions within General AI Methods and Systems.,high citation signal (853); influential citation signal (49),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.envsoft.2010.02.003,https://www.semanticscholar.org/paper/b0e4a2cba183bceaf514de1dc5633949e460c41b,,10.1016/j.envsoft.2010.02.003,,,17565572,Computer Science; Engineering; Environmental Science,JournalArticle,neural networks,1,citations=853; influential=49; open PDF metadata; title AI matches=2; AI term matches=2,
1796,51,51,2010,A machine learning approach to predicting protein-ligand binding affinity with applications to molecular docking,"P. Ballester, John B. O. Mitchell",Bioinform.,2010-05-01,847,47,214.54,"AI for Science, Healthcare, and Robotics",benchmark/dataset; ai4science,machine-learning; trustworthy-ai; ai4science,MOTIVATION Accurately predicting the binding affinities of large sets of diverse protein-ligand complexes is an extremely challenging task.,high citation signal (847); influential citation signal (47); open-access PDF metadata,"External validation, prospective testing, and domain expert review are often more important than retrospective benchmark scores.; Clinical, biological, or robotic deployment can fail when data collection protocols differ from training assumptions.; Safety, interpretability, uncertainty, and regulatory evidence remain essential for translation.",https://doi.org/10.1093/bioinformatics/btq112,https://www.semanticscholar.org/paper/7f0df2ee543da2282bf048ec6498b2f7024a674b,https://academic.oup.com/bioinformatics/article-pdf/26/9/1169/48856826/bioinformatics_26_9_1169.pdf,10.1093/bioinformatics/btq112,,20236947,1833890,Biology; Chemistry; Computer Science; Medicine,JournalArticle,machine learning,1,citations=847; influential=47; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=1,"MOTIVATION Accurately predicting the binding affinities of large sets of diverse protein-ligand complexes is an extremely challenging task. The scoring functions that attempt such computational prediction are essential for analysing the outputs of molecular docking, which in turn is an important technique for drug discovery, chemical biology and structural biology. Each scoring function assumes a predetermined theory-inspired functional form for the relationship between the variables that characterize the complex, which also include parameters fitted to experimental or simulation data and its predicted binding affinity. The inherent problem of this rigid approach is that it leads to poor predictivity for those complexes that do not conform to the modelling assumptions. Moreover, resampling strategies, such as cross-validation or bootstrapping, are still not systematically used to guard against the overfitting of calibration data in parameter estimation for scoring functions. RESULTS We propose a novel scoring function (RF-Score) that circumvents the need for problematic modelling assumptions via non-parametric machine learning. In particular, Random Forest was used to implicitly capture binding effects that are hard to model explicitly. RF-Score is compared with the state of the art on the demanding PDBbind benchmark. Results show that RF-Score is a very competitive scoring function. Importantly, RF-Score's performance was shown to improve dramatically with training set size and hence the future availability of more high-quality structural and interaction data is expected to lead to improved versions of RF-Score. CONTACT pedro.ballester@ebi.ac.uk; jbom@st-andrews.ac.uk SUPPLEMENTARY INFORMATION Supplementary data are available at Bioinformatics online."
1817,52,52,2010,Feature Selection for Classification of Hyperspectral Data by SVM,"M. Pal, G. Foody",IEEE Transactions on Geoscience and Remote Sensing,2010-02-22,831,44,219.218,Foundation Models and Large Language Models,metadata-ranked,machine-learning,"Support vector machines (SVM) are attractive for the classification of remotely sensed data with some claims that the method is insensitive to the dimensionality of the data and, therefore, does not require a dimensionality-reduction analysis in preprocessing.",high citation signal (831); influential citation signal (44); recognized venue; open-access PDF metadata,"Capability gains are difficult to separate from data scale, benchmark leakage, and evaluation prompt sensitivity.; Alignment and safety claims often need stronger real-world and multilingual validation.; Compute-intensive training can limit reproducibility and concentrate follow-up work around a small number of institutions.",https://doi.org/10.1109/TGRS.2009.2039484,https://www.semanticscholar.org/paper/726ee80d13758113245d8ed14abcc9ca490736d0,https://nottingham-repository.worktribe.com/preview/1013016/ePrints-feature_selection-2010.pdf,10.1109/TGRS.2009.2039484,,,252810,Computer Science; Environmental Science,JournalArticle,support vector machines,1,citations=831; influential=44; recognized venue; open PDF metadata; title AI matches=2; AI term matches=3,"Support vector machines (SVM) are attractive for the classification of remotely sensed data with some claims that the method is insensitive to the dimensionality of the data and, therefore, does not require a dimensionality-reduction analysis in preprocessing. Here, a series of classification analyses with two hyperspectral sensor data sets reveals that the accuracy of a classification by an SVM does vary as a function of the number of features used. Critically, it is shown that the accuracy of a classification may decline significantly (at 0.05 level of statistical significance) with the addition of features, particularly if a small training sample is used. This highlights a dependence of the accuracy of classification by an SVM on the dimensionality of the data and, therefore, the potential value of undertaking a feature-selection analysis prior to classification. Additionally, it is demonstrated that, even when a large training sample is available, feature selection may still be useful. For example, the accuracy derived from the use of a small number of features may be noninferior (at 0.05 level of significance) to that derived from the use of a larger feature set providing potential advantages in relation to issues such as data storage and computational processing costs. Feature selection may, therefore, be a valuable analysis to include in preprocessing operations for classification by an SVM."
1840,53,53,2010,Relative Entropy Policy Search,"Jan Peters, Katharina Muelling, Y. Altun",AAAI Conference on Artificial Intelligence,2010-07-05,817,91,232.856,Reinforcement Learning and Agents,benchmark/dataset; reinforcement-learning,reinforcement-learning,Policy search is a successful approach to reinforcement learning.,high citation signal (817); influential citation signal (91); recognized venue; open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1609/aaai.v24i1.7727,https://www.semanticscholar.org/paper/e0456b744af84f07cb5e750217463214f96c921e,https://ojs.aaai.org/index.php/AAAI/article/download/7727/7588,10.1609/aaai.v24i1.7727,,,2984847,Computer Science,JournalArticle; Conference,reinforcement learning,1,citations=817; influential=91; recognized venue; survey/benchmark signal; resource signal; open PDF metadata; AI term matches=3,"Policy search is a successful approach to reinforcement learning. However, policy improvements often result in the loss of information. Hence, it has been marred by premature convergence and implausible solutions. As first suggested in the context of covariant policy gradients, many of these problems may be addressed by constraining the information loss. In this paper, we continue this path of reasoning and suggest the Relative Entropy Policy Search (REPS) method. The resulting method differs significantly from previous policy gradient approaches and yields an exact update step. It can be shown to work well on typical reinforcement learning benchmark problems."
1853,54,54,2010,The use of computational intelligence in intrusion detection systems: A review,"Shelly Xiaonan Wu, W. Banzhaf",Applied Soft Computing,,805,56,213.829,General AI Methods and Systems,survey/review,machine-learning,Intrusion detection based upon computational intelligence is currently attracting considerable interest from the research community.,high citation signal (805); influential citation signal (56); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.asoc.2009.06.019,https://www.semanticscholar.org/paper/7f8f5cc692b3faad4db4d25c08140d8ad6f5ed26,https://revistascientificas.cuc.edu.co/ingecuc/article/download/224/215,10.1016/j.asoc.2009.06.019,,,6430931,Computer Science; Engineering,JournalArticle; Review,artificial intelligence; neural networks,2,citations=805; influential=56; survey/benchmark signal; open PDF metadata; AI term matches=2; query hits=2,"Intrusion detection based upon computational intelligence is currently attracting considerable interest from the research community. Characteristics of computational intelligence (CI) systems, such as adaptation, fault tolerance, high computational speed and error resilience in the face of noisy information, fit the requirements of building a good intrusion detection model. Here we want to provide an overview of the research progress in applying CI methods to the problem of intrusion detection. The scope of this review will encompass core methods of CI, including artificial neural networks, fuzzy systems, evolutionary computation, artificial immune systems, swarm intelligence, and soft computing. The research contributions in each field are systematically summarized and compared, allowing us to clearly define existing research challenges, and to highlight promising new research directions. The findings of this review should provide useful insights into the current IDS literature and be a good source for anyone who is interested in the application of CI approaches to IDSs or related fields."
1866,55,55,2010,Pattern classification with missing data: a review,"P. J. García-Laencina, J. Sancho-Gómez, A. Figueiras-Vidal",Neural computing & applications (Print),2010-03-01,793,60,215.448,General AI Methods and Systems,survey/review,machine-learning,Positions Pattern classification with missing data: a review within General AI Methods and Systems.,high citation signal (793); influential citation signal (60),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1007/s00521-009-0295-6,https://www.semanticscholar.org/paper/3f631c73b429fd2e59ab0b2a80a12a42d6fd00a8,,10.1007/s00521-009-0295-6,,,3351246,Computer Science,JournalArticle; Review,machine learning; pattern recognition,2,citations=793; influential=60; survey/benchmark signal; open PDF metadata; title AI matches=1; AI term matches=1; query hits=2,
1868,56,56,2010,Machine Learning Methods for Classifying Human Physical Activity from On-Body Accelerometers,"A. Mannini, A. Sabatini",Italian National Conference on Sensors,2010-02-01,791,46,213.742,Reinforcement Learning and Agents,benchmark/dataset,machine-learning,The use of on-body wearable sensors is widespread in several academic and industrial domains.,high citation signal (791); influential citation signal (46); open-access PDF metadata,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.3390/s100201154,https://www.semanticscholar.org/paper/3ccf5c97d89f0f5d6eb40c8feb2bcd387223e9c0,https://www.mdpi.com/1424-8220/10/2/1154/pdf?version=1403312129,10.3390/s100201154,,22205862,6721504,Computer Science; Engineering; Medicine,JournalArticle,machine learning,1,citations=791; influential=46; survey/benchmark signal; resource signal; open PDF metadata; title AI matches=1; AI term matches=2,"The use of on-body wearable sensors is widespread in several academic and industrial domains. Of great interest are their applications in ambulatory monitoring and pervasive computing systems; here, some quantitative analysis of human motion and its automatic classification are the main computational tasks to be pursued. In this paper, we discuss how human physical activity can be classified using on-body accelerometers, with a major emphasis devoted to the computational algorithms employed for this purpose. In particular, we motivate our current interest for classifiers based on Hidden Markov Models (HMMs). An example is illustrated and discussed by analysing a dataset of accelerometer time series."
1882,57,57,2010,Multi-agent Reinforcement Learning: An Overview,"L. Buşoniu, Robert Babuška, B. Schutter",,,783,51,205.934,Reinforcement Learning and Agents,survey/review; reinforcement-learning,reinforcement-learning,Positions Multi-agent Reinforcement Learning: An Overview within Reinforcement Learning and Agents.,high citation signal (783); influential citation signal (51),"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1007/978-3-642-14435-6_7,https://www.semanticscholar.org/paper/8851953ef486615fce803bda2e40aec97cbb5547,,10.1007/978-3-642-14435-6_7,,,17136625,Computer Science,Review,reinforcement learning,1,citations=783; influential=51; open PDF metadata; title AI matches=1; AI term matches=1,
1885,58,58,2010,Graph Spectra for Complex Networks,P. Mieghem,,2010-12-02,782,84,214.786,"Graph Learning, Recommendation, and Core Methods",graph-learning,graph-learning,"This concise and self-contained introduction builds up the spectral theory of graphs from scratch, with linear algebra and the theory of polynomials developed in the later parts.",high citation signal (782); influential citation signal (84); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1017/CBO9780511921681,https://www.semanticscholar.org/paper/db48859397cfe3d28e32892d1f8df6709bce2704,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D61E796901320337722D350CC731DBDC/9781009366809c1_1-12.pdf/introduction.pdf,10.1017/CBO9780511921681,,,58157636,Computer Science; Mathematics,,graph neural networks; neural networks,2,citations=782; influential=84; open PDF metadata; AI term matches=3; query hits=2,"This concise and self-contained introduction builds up the spectral theory of graphs from scratch, with linear algebra and the theory of polynomials developed in the later parts. The book focuses on properties and bounds for the eigenvalues of the adjacency, Laplacian and effective resistance matrices of a graph. The goal of the book is to collect spectral properties that may help to understand the behavior or main characteristics of real-world networks. The chapter on spectra of complex networks illustrates how the theory may be applied to deduce insights into real-world networks. The second edition contains new chapters on topics in linear algebra and on the effective resistance matrix, and treats the pseudoinverse of the Laplacian. The latter two matrices and the Laplacian describe linear processes, such as the flow of current, on a graph. The concepts of spectral sparsification and graph neural networks are included."
1905,59,59,2010,Longitudinal analysis of neural network development in preterm infants.,"C. Smyser, T. Inder, J. Shimony, J. Hill, A. Degnan, A. Snyder, J. Neil",Cerebral Cortex,2010-12-01,771,60,207.83,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Longitudinal analysis of neural network development in preterm infants. within General AI Methods and Systems.,high citation signal (771); influential citation signal (60); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1093/cercor/bhq035,https://www.semanticscholar.org/paper/1a11cea974e5943d664fc0ddc2c6bd5d689832bc,https://academic.oup.com/cercor/article-pdf/20/12/2852/17302746/bhq035.pdf,10.1093/cercor/bhq035,,20237243,15242252,Medicine; Psychology,JournalArticle,neural networks,1,citations=771; influential=60; open PDF metadata; title AI matches=1; AI term matches=1,
1906,60,60,2010,OP-ELM: Optimally Pruned Extreme Learning Machine,"Yoan Miché, A. Sorjamaa, P. Bas, O. Simula, C. Jutten, A. Lendasse",IEEE Transactions on Neural Networks,,771,51,216.595,General AI Methods and Systems,metadata-ranked,machine-learning,Positions OP-ELM: Optimally Pruned Extreme Learning Machine within General AI Methods and Systems.,high citation signal (771); influential citation signal (51); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TNN.2009.2036259,https://www.semanticscholar.org/paper/066dd3d09eb5815e8be1da560abd1abe08f87cb9,,10.1109/TNN.2009.2036259,,20007026,11124791,Computer Science; Mathematics; Medicine,JournalArticle,machine learning; support vector machines,2,citations=771; influential=51; recognized venue; open PDF metadata; AI term matches=2; query hits=2,
1907,61,61,2010,Research on k-means Clustering Algorithm: An Improved k-means Clustering Algorithm,"Na Shi, Xumin Liu, Yong Guan",2010 Third International Symposium on Intelligent Information Technology and Security Informatics,2010-04-02,770,17,190.714,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Research on k-means Clustering Algorithm: An Improved k-means Clustering Algorithm within General AI Methods and Systems.,high citation signal (770); influential citation signal (17),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/IITSI.2010.74,https://www.semanticscholar.org/paper/024abd649e2393e57951e9eaadee8372cc054658,,10.1109/IITSI.2010.74,,,18549371,Computer Science,JournalArticle,data mining,1,citations=770; influential=17; open PDF metadata; title AI matches=1; AI term matches=1,
1920,62,62,2010,Uncovering social spammers: social honeypots + machine learning,"Kyumin Lee, James Caverlee, Steve Webb",Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2010-07-19,765,53,215.952,Natural Language Processing and Knowledge,retrieval,machine-learning; nlp,Positions Uncovering social spammers: social honeypots + machine learning within Natural Language Processing and Knowledge.,high citation signal (765); influential citation signal (53); recognized venue,"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/1835449.1835522,https://www.semanticscholar.org/paper/4f6487d61ba6c2afa44be0e870599bb292e27638,,10.1145/1835449.1835522,,,14542723,Computer Science,JournalArticle; Book; Conference,machine learning,1,citations=765; influential=53; recognized venue; open PDF metadata; title AI matches=1; AI term matches=1,
1930,63,63,2010,An Empirical Comparison of Machine Learning Models for Time Series Forecasting,"Nesreen Ahmed, A. Atiya, N. E. Gayar, H. El-Shishiny",,2010-08-30,758,40,205.894,General AI Methods and Systems,metadata-ranked,machine-learning,Positions An Empirical Comparison of Machine Learning Models for Time Series Forecasting within General AI Methods and Systems.,high citation signal (758); influential citation signal (40),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1080/07474938.2010.481556,https://www.semanticscholar.org/paper/d3f788ee95e16dac7a2e4d65aa095199bbc3439f,,10.1080/07474938.2010.481556,,,15917396,Computer Science; Mathematics,,bayesian networks; machine learning; neural networks; support vector machines,4,citations=758; influential=40; open PDF metadata; title AI matches=1; AI term matches=1; query hits=4,
1949,64,64,2010,"An artificial neural network (p, d, q) model for timeseries forecasting","M. Khashei, M. Bijari",Expert systems with applications,,750,20,192.294,General AI Methods and Systems,metadata-ranked,machine-learning,"Positions An artificial neural network (p, d, q) model for timeseries forecasting within General AI Methods and Systems.",high citation signal (750); influential citation signal (20),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/j.eswa.2009.05.044,https://www.semanticscholar.org/paper/f97ffbe8b0835640166e1d83507ebcf8d76debf2,,10.1016/j.eswa.2009.05.044,,,17698086,Computer Science,JournalArticle,neural networks,1,citations=750; influential=20; open PDF metadata; title AI matches=1; AI term matches=1,
1952,65,65,2010,Latent aspect rating analysis on review text data: a rating regression approach,"Hongning Wang, Yue Lu, ChengXiang Zhai",Knowledge Discovery and Data Mining,2010-07-25,747,84,214.78,Natural Language Processing and Knowledge,survey/review,machine-learning; nlp,Positions Latent aspect rating analysis on review text data: a rating regression approach within Natural Language Processing and Knowledge.,high citation signal (747); influential citation signal (84),"Benchmark scores can hide brittle reasoning, retrieval failures, hallucination, and domain transfer issues.; Language coverage is often uneven, with English and high-resource domains overrepresented.; Evaluation can be sensitive to annotation protocols, prompt wording, and changing model APIs.",https://doi.org/10.1145/1835804.1835903,https://www.semanticscholar.org/paper/6ff505e63ffebf419736d6c65741ee63b3ea720e,,10.1145/1835804.1835903,,,3350868,Computer Science,JournalArticle; Book; Conference; Review,data mining,1,citations=747; influential=84; survey/benchmark signal; open PDF metadata; AI term matches=1,
1954,66,66,2010,Original paper: Early detection and classification of plant diseases with Support Vector Machines based on hyperspectral reflectance,"Till Rumpf, A. Mahlein, Ulrike Steiner, E. Oerke, H. Dehne, L. Plümer",,2010-10-01,746,21,195.828,General AI Methods and Systems,metadata-ranked,machine-learning,Positions Original paper: Early detection and classification of plant diseases with Support Vector Machines based on hyperspectral reflectance within General AI Methods and Systems.,high citation signal (746); influential citation signal (21),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.COMPAG.2010.06.009,https://www.semanticscholar.org/paper/157afaf886e0d693665cbf4d65a6641cab0bbdc5,,10.1016/J.COMPAG.2010.06.009,,,265886138,Agricultural and Food Sciences; Biology; Computer Science,,support vector machines,1,citations=746; influential=21; open PDF metadata; title AI matches=2; AI term matches=2,
1960,67,67,2010,"Land cover change assessment using decision trees, support vector machines and maximum likelihood classification algorithms","John Richard Otukei, T. Blaschke",International Journal of Applied Earth Observation and Geoinformation,2010-02-01,743,26,200.607,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Land cover change assessment using decision trees, support vector machines and maximum likelihood classification algorithms within Graph Learning, Recommendation, and Core Methods.",high citation signal (743); influential citation signal (26),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.JAG.2009.11.002,https://www.semanticscholar.org/paper/ce5c7e0fefacd6ff5d99b0fe47eb25ac06bed7fd,,10.1016/J.JAG.2009.11.002,,,17790515,Computer Science; Environmental Science; Geography,JournalArticle,data mining; support vector machines,2,citations=743; influential=26; open PDF metadata; title AI matches=2; AI term matches=2; query hits=2,
1965,68,68,2010,State-of-Charge Estimation for Lithium-Ion Batteries Using Neural Networks and EKF,"Mohammad Charkhgard, M. Farrokhi",IEEE transactions on industrial electronics (1982. Print),2010-02-18,741,20,205.029,General AI Methods and Systems,metadata-ranked,machine-learning,Positions State-of-Charge Estimation for Lithium-Ion Batteries Using Neural Networks and EKF within General AI Methods and Systems.,high citation signal (741); influential citation signal (20); recognized venue,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1109/TIE.2010.2043035,https://www.semanticscholar.org/paper/77ba59732ea50aca7373cf0be984e954d391b645,,10.1109/TIE.2010.2043035,,,12000672,Computer Science; Engineering,JournalArticle,neural networks,1,citations=741; influential=20; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
1978,69,69,2010,neuralnet: Training of Neural Networks,"F. Günther, Stefan Fritsch",The R Journal,,734,53,208.043,General AI Methods and Systems,metadata-ranked,machine-learning,Positions neuralnet: Training of Neural Networks within General AI Methods and Systems.,high citation signal (734); influential citation signal (53); open-access PDF metadata,"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.32614/RJ-2010-006,https://www.semanticscholar.org/paper/66e6e6f25b37c97cb13501602eb0c445a3303d9a,https://journal.r-project.org/archive/2010/RJ-2010-006/RJ-2010-006.pdf,10.32614/RJ-2010-006,,,18286396,Computer Science,JournalArticle,neural networks,1,citations=734; influential=53; open PDF metadata; title AI matches=2; AI term matches=2,
1982,70,70,2010,SVM- and MRF-Based Method for Accurate Classification of Hyperspectral Images,"Y. Tarabalka, M. Fauvel, J. Chanussot, J. Benediktsson",IEEE Geoscience and Remote Sensing Letters,2010-05-18,731,42,214.764,Vision and Multimodal Learning,metadata-ranked,machine-learning,Positions SVM- and MRF-Based Method for Accurate Classification of Hyperspectral Images within Vision and Multimodal Learning.,high citation signal (731); influential citation signal (42); recognized venue; open-access PDF metadata,"Large-scale benchmark success can overstate robustness under distribution shift, rare classes, and real deployment constraints.; Multimodal alignment may inherit biases and spurious correlations from web-scale data.; High-performing systems often require data and compute resources that are hard for smaller labs to reproduce.",https://doi.org/10.1109/LGRS.2010.2047711,https://www.semanticscholar.org/paper/4db744cf8c986b57838727fe4368fbaae052ad2b,https://hal.archives-ouvertes.fr/hal-00578864/file/ieee_grsl_10_tarabalka_mrf.pdf,10.1109/LGRS.2010.2047711,,,15617677,Computer Science; Engineering; Environmental Science; Mathematics,JournalArticle,support vector machines,1,citations=731; influential=42; recognized venue; open PDF metadata; title AI matches=2; AI term matches=2,
1991,71,71,2010,"Multiobjective optimization of building design using TRNSYS simulations, genetic algorithm, and Artificial Neural Network","L. Magnier, F. Haghighat",,2010-03-01,728,27,195.668,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Multiobjective optimization of building design using TRNSYS simulations, genetic algorithm, and Artificial Neural Network within Graph Learning, Recommendation, and Core Methods.",high citation signal (728); influential citation signal (27),"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.1016/J.BUILDENV.2009.08.016,https://www.semanticscholar.org/paper/cabc6ec77e08b540f5fb034752446bcb6a284f99,,10.1016/J.BUILDENV.2009.08.016,,,53366147,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=728; influential=27; open PDF metadata; title AI matches=1; AI term matches=1,
2000,72,72,2010,Optimization for machine learning,"S. Sra, Sebastian Nowozin, Stephen J. Wright",,,723,32,197.817,"Graph Learning, Recommendation, and Core Methods",metadata-ranked,machine-learning,"Positions Optimization for machine learning within Graph Learning, Recommendation, and Core Methods.",high citation signal (723); influential citation signal (32); open-access PDF metadata,"Graph and recommender benchmarks can contain temporal leakage, popularity bias, or unrealistic train/test splits.; Algorithmic gains may be sensitive to hyperparameter budgets and implementation details.; Core methods need careful ablations before broad claims about generality or efficiency are accepted.",https://doi.org/10.7551/mitpress/8996.001.0001,https://www.semanticscholar.org/paper/26b342333376fd7bf162f24f2e9a9de062f41d36,https://minds.wisconsin.edu/bitstream/1793/64910/2/95-01.pdf,10.7551/mitpress/8996.001.0001,,,220687717,Computer Science; Mathematics,,machine learning,1,citations=723; influential=32; open PDF metadata; title AI matches=1; AI term matches=1,
2002,73,73,2010,Robust Adaptive Neural Network Control for a Class of Uncertain MIMO Nonlinear Systems With Input Nonlinearities,"Mou Chen, S. Ge, B. How",IEEE Transactions on Neural Networks,2010-05-01,723,22,206.762,Reinforcement Learning and Agents,trustworthy-ai,machine-learning; reinforcement-learning; trustworthy-ai,Positions Robust Adaptive Neural Network Control for a Class of Uncertain MIMO Nonlinear Systems With Input Nonlinearities within Reinforcement Learning and Agents.,high citation signal (723); influential citation signal (22); recognized venue,"Sample efficiency, reward misspecification, simulator bias, and safety under exploration remain persistent barriers.; Benchmark performance may not transfer to physical robots, human-facing tools, or open-ended environments.; Agentic systems need stronger evidence on reliability, recovery from errors, and long-horizon oversight.",https://doi.org/10.1109/TNN.2010.2042611,https://www.semanticscholar.org/paper/dd7e999b2db8c1e53efac83d96c2aa3d1cd78c59,,10.1109/TNN.2010.2042611,,20236884,15439717,Computer Science; Engineering; Mathematics; Medicine,JournalArticle,neural networks,1,citations=723; influential=22; recognized venue; translation/trustworthiness signal; open PDF metadata; title AI matches=1; AI term matches=2,
2012,74,74,2010,On comparing three artificial neural networks for wind speed forecasting,"Gong Li, Jing Shi",,2010-07-01,715,22,195.518,General AI Methods and Systems,metadata-ranked,machine-learning,Positions On comparing three artificial neural networks for wind speed forecasting within General AI Methods and Systems.,high citation signal (715); influential citation signal (22),"Survey and infrastructure papers can dominate citations while empirical evidence remains distributed across subfields.; Broad claims need careful mapping to specific tasks, datasets, and operational constraints.; Metadata-driven ranking cannot replace expert reading of full papers and experimental details.",https://doi.org/10.1016/J.APENERGY.2009.12.013,https://www.semanticscholar.org/paper/e617e86d22954759817312f52c983eb260d66943,,10.1016/J.APENERGY.2009.12.013,,,111338596,Computer Science; Engineering; Environmental Science,,neural networks,1,citations=715; influential=22; open PDF metadata; title AI matches=2; AI term matches=2,
